region,variant,freq,year,rateofnaturalincreaseper1000population
913,estimates,5yearly,1950,23.825
913,estimates,5yearly,1955,25.104
913,estimates,5yearly,1960,25.568
913,estimates,5yearly,1965,25.545
913,estimates,5yearly,1970,26.152
913,estimates,5yearly,1975,25.59
913,estimates,5yearly,1980,24.717
913,estimates,5yearly,1985,23.032
913,estimates,5yearly,1990,19.9
913,estimates,5yearly,1995,15.806
913,estimates,5yearly,2000,11.094
913,estimates,5yearly,2005,9.415
913,estimates,5yearly,2010,11.809
913,constant_fertility,5yearly,2015,13.063
913,constant_mortality,5yearly,2015,9.741
913,high_variant,5yearly,2015,13.872
913,instant_replacement,5yearly,2015,9.528
913,low_variant,5yearly,2015,9.877
913,medium_variant,5yearly,2015,11.885
913,momentum,5yearly,2015,7.921
913,no_change,5yearly,2015,10.917
913,zero_migration,5yearly,2015,11.852
913,constant_fertility,5yearly,2020,12.514
913,constant_mortality,5yearly,2020,7.737
913,high_variant,5yearly,2020,13.393
913,instant_replacement,5yearly,2020,9.017
913,low_variant,5yearly,2020,7.327
913,medium_variant,5yearly,2020,10.413
913,momentum,5yearly,2020,6.991
913,no_change,5yearly,2020,9.844
913,zero_migration,5yearly,2020,10.344
913,constant_fertility,5yearly,2025,11.846
913,constant_mortality,5yearly,2025,5.948
913,high_variant,5yearly,2025,12.535
913,instant_replacement,5yearly,2025,8.402
913,low_variant,5yearly,2025,5.303
913,medium_variant,5yearly,2025,9.043
913,momentum,5yearly,2025,6.061
913,no_change,5yearly,2025,8.792
913,zero_migration,5yearly,2025,8.982
913,constant_fertility,5yearly,2030,11.365
913,constant_mortality,5yearly,2030,4.471
913,high_variant,5yearly,2030,11.286
913,instant_replacement,5yearly,2030,7.843
913,low_variant,5yearly,2030,4.261
913,medium_variant,5yearly,2030,7.942
913,momentum,5yearly,2030,5.238
913,no_change,5yearly,2030,7.992
913,zero_migration,5yearly,2030,7.91
913,constant_fertility,5yearly,2035,11.148
913,constant_mortality,5yearly,2035,3.206
913,high_variant,5yearly,2035,10.582
913,instant_replacement,5yearly,2035,7.184
913,low_variant,5yearly,2035,3.213
913,medium_variant,5yearly,2035,7.072
913,momentum,5yearly,2035,4.336
913,no_change,5yearly,2035,7.465
913,zero_migration,5yearly,2035,7.06
913,constant_fertility,5yearly,2040,11.058
913,constant_mortality,5yearly,2040,1.972
913,high_variant,5yearly,2040,10.238
913,instant_replacement,5yearly,2040,6.377
913,low_variant,5yearly,2040,1.965
913,medium_variant,5yearly,2040,6.248
913,momentum,5yearly,2040,3.325
913,no_change,5yearly,2040,7.075
913,zero_migration,5yearly,2040,6.235
913,constant_fertility,5yearly,2045,10.967
913,constant_mortality,5yearly,2045,0.671000000000001
913,high_variant,5yearly,2045,9.943
913,instant_replacement,5yearly,2045,5.623
913,low_variant,5yearly,2045,0.551
913,medium_variant,5yearly,2045,5.367
913,momentum,5yearly,2045,2.395
913,no_change,5yearly,2045,6.7
913,zero_migration,5yearly,2045,5.341
913,constant_fertility,5yearly,2050,10.867
913,constant_mortality,5yearly,2050,-0.618
913,high_variant,5yearly,2050,9.551
913,instant_replacement,5yearly,2050,5.042
913,low_variant,5yearly,2050,-0.813000000000001
913,medium_variant,5yearly,2050,4.501
913,momentum,5yearly,2050,1.663
913,no_change,5yearly,2050,6.329
913,zero_migration,5yearly,2050,4.464
913,constant_fertility,5yearly,2055,10.749
913,constant_mortality,5yearly,2055,-1.806
913,high_variant,5yearly,2055,8.989
913,instant_replacement,5yearly,2055,4.604
913,low_variant,5yearly,2055,-2.05
913,medium_variant,5yearly,2055,3.656
913,momentum,5yearly,2055,1.157
913,no_change,5yearly,2055,6.026
913,zero_migration,5yearly,2055,3.617
913,constant_fertility,5yearly,2060,10.65
913,constant_mortality,5yearly,2060,-2.807
913,high_variant,5yearly,2060,8.4
913,instant_replacement,5yearly,2060,4.2
913,low_variant,5yearly,2060,-3.151
913,medium_variant,5yearly,2060,2.883
913,momentum,5yearly,2060,0.785
913,no_change,5yearly,2060,5.855
913,zero_migration,5yearly,2060,2.85
913,constant_fertility,5yearly,2065,10.584
913,constant_mortality,5yearly,2065,-3.633
