region,variant,freq,year,rateofnaturalincreaseper1000population
926,zero_migration,5yearly,2085,-2.907
926,constant_fertility,5yearly,2090,-2.926
926,constant_mortality,5yearly,2090,-2.927
926,high_variant,5yearly,2090,5.473
926,instant_replacement,5yearly,2090,2.499
926,low_variant,5yearly,2090,-9.369
926,medium_variant,5yearly,2090,-1.347
926,momentum,5yearly,2090,0.472999999999999
926,no_change,5yearly,2090,-4.698
926,zero_migration,5yearly,2090,-2.577
926,constant_fertility,5yearly,2095,-2.877
926,constant_mortality,5yearly,2095,-2.943
926,high_variant,5yearly,2095,5.601
926,instant_replacement,5yearly,2095,2.467
926,low_variant,5yearly,2095,-9.603
926,medium_variant,5yearly,2095,-1.248
926,momentum,5yearly,2095,0.16
926,no_change,5yearly,2095,-4.749
926,zero_migration,5yearly,2095,-2.423
