region,variant,freq,year,rateofnaturalincreaseper1000population
954,low_variant,5yearly,2085,-7.358
954,medium_variant,5yearly,2085,0.815000000000001
954,momentum,5yearly,2085,-0.699
954,no_change,5yearly,2085,13.387
954,zero_migration,5yearly,2085,1.716
954,constant_fertility,5yearly,2090,15.68
954,constant_mortality,5yearly,2090,-2.435
954,high_variant,5yearly,2090,7.181
954,instant_replacement,5yearly,2090,-0.404
954,low_variant,5yearly,2090,-8.612
954,medium_variant,5yearly,2090,0.199
954,momentum,5yearly,2090,-0.117999999999999
954,no_change,5yearly,2090,13.887
954,zero_migration,5yearly,2090,1.193
954,constant_fertility,5yearly,2095,16.086
954,constant_mortality,5yearly,2095,-2.734
954,high_variant,5yearly,2095,6.845
954,instant_replacement,5yearly,2095,0.103
954,low_variant,5yearly,2095,-9.39
954,medium_variant,5yearly,2095,-0.178000000000001
954,momentum,5yearly,2095,0.391
954,no_change,5yearly,2095,14.277
954,zero_migration,5yearly,2095,0.754000000000001
