region,variant,freq,year,rateofnaturalincreaseper1000population
925,estimates,5yearly,1950,10.463
925,estimates,5yearly,1955,10.616
925,estimates,5yearly,1960,10.908
925,estimates,5yearly,1965,9.836
925,estimates,5yearly,1970,8.711
925,estimates,5yearly,1975,6.809
925,estimates,5yearly,1980,4.366
925,estimates,5yearly,1985,2.672
925,estimates,5yearly,1990,1.444
925,estimates,5yearly,1995,0.639999999999999
925,estimates,5yearly,2000,0.581
925,estimates,5yearly,2005,0.620000000000001
925,estimates,5yearly,2010,-0.673999999999999
925,constant_fertility,5yearly,2015,-2.065
925,constant_mortality,5yearly,2015,-2.455
925,high_variant,5yearly,2015,-0.268000000000001
925,instant_replacement,5yearly,2015,2.003
925,low_variant,5yearly,2015,-3.239
925,medium_variant,5yearly,2015,-1.748
925,momentum,5yearly,2015,1.277
925,no_change,5yearly,2015,-2.772
925,zero_migration,5yearly,2015,-1.783
925,constant_fertility,5yearly,2020,-3.11
925,constant_mortality,5yearly,2020,-3.763
925,high_variant,5yearly,2020,-0.366
925,instant_replacement,5yearly,2020,0.671000000000001
925,low_variant,5yearly,2020,-4.822
925,medium_variant,5yearly,2020,-2.565
925,momentum,5yearly,2020,-0.622
925,no_change,5yearly,2020,-4.314
925,zero_migration,5yearly,2020,-2.697
925,constant_fertility,5yearly,2025,-3.797
925,constant_mortality,5yearly,2025,-4.618
925,high_variant,5yearly,2025,-0.402999999999999
925,instant_replacement,5yearly,2025,-0.149000000000001
925,low_variant,5yearly,2025,-5.826
925,medium_variant,5yearly,2025,-3.046
925,momentum,5yearly,2025,-1.93
925,no_change,5yearly,2025,-5.386
925,zero_migration,5yearly,2025,-3.321
925,constant_fertility,5yearly,2030,-4.331
925,constant_mortality,5yearly,2030,-5.297
925,high_variant,5yearly,2030,-0.744
925,instant_replacement,5yearly,2030,-0.655000000000001
925,low_variant,5yearly,2030,-6.241
925,medium_variant,5yearly,2030,-3.391
925,momentum,5yearly,2030,-2.893
925,no_change,5yearly,2030,-6.276
925,zero_migration,5yearly,2030,-3.827
925,constant_fertility,5yearly,2035,-4.96
925,constant_mortality,5yearly,2035,-6.002
925,high_variant,5yearly,2035,-1.03
925,instant_replacement,5yearly,2035,-0.982000000000001
925,low_variant,5yearly,2035,-6.819
925,medium_variant,5yearly,2035,-3.803
925,momentum,5yearly,2035,-3.598
925,no_change,5yearly,2035,-7.228
925,zero_migration,5yearly,2035,-4.391
925,constant_fertility,5yearly,2040,-5.832
925,constant_mortality,5yearly,2040,-6.836
925,high_variant,5yearly,2040,-1.305
925,instant_replacement,5yearly,2040,-1.126
925,low_variant,5yearly,2040,-7.714
925,medium_variant,5yearly,2040,-4.399
925,momentum,5yearly,2040,-4.011
925,no_change,5yearly,2040,-8.384
925,zero_migration,5yearly,2040,-5.136
925,constant_fertility,5yearly,2045,-6.936
925,constant_mortality,5yearly,2045,-7.794
925,high_variant,5yearly,2045,-1.502
925,instant_replacement,5yearly,2045,-1.087
925,low_variant,5yearly,2045,-9.008
925,medium_variant,5yearly,2045,-5.193
925,momentum,5yearly,2045,-4.108
925,no_change,5yearly,2045,-9.71
925,zero_migration,5yearly,2045,-6.097
925,constant_fertility,5yearly,2050,-8.085
925,constant_mortality,5yearly,2050,-8.629
925,high_variant,5yearly,2050,-1.536
925,instant_replacement,5yearly,2050,-1.06
925,low_variant,5yearly,2050,-10.536
925,medium_variant,5yearly,2050,-6.019
925,momentum,5yearly,2050,-4.049
925,no_change,5yearly,2050,-10.94
925,zero_migration,5yearly,2050,-7.12
925,constant_fertility,5yearly,2055,-9.03
925,constant_mortality,5yearly,2055,-9.002
925,high_variant,5yearly,2055,-1.422
925,instant_replacement,5yearly,2055,-1.286
925,low_variant,5yearly,2055,-11.895
925,medium_variant,5yearly,2055,-6.623
925,momentum,5yearly,2055,-4.067
925,no_change,5yearly,2055,-11.728
925,zero_migration,5yearly,2055,-7.938
925,constant_fertility,5yearly,2060,-9.54
925,constant_mortality,5yearly,2060,-8.729
925,high_variant,5yearly,2060,-1.103
925,instant_replacement,5yearly,2060,-1.44
925,low_variant,5yearly,2060,-12.71
