region,variant,freq,year,rateofnaturalincreaseper1000population
1503,estimates,5yearly,1950,11.915
1503,estimates,5yearly,1955,11.861
1503,estimates,5yearly,1960,10.997
1503,estimates,5yearly,1965,9.119
1503,estimates,5yearly,1970,7.755
1503,estimates,5yearly,1975,6.457
1503,estimates,5yearly,1980,5.963
1503,estimates,5yearly,1985,5.333
1503,estimates,5yearly,1990,4.762
1503,estimates,5yearly,1995,3.807
1503,estimates,5yearly,2000,3.371
1503,estimates,5yearly,2005,3.454
1503,estimates,5yearly,2010,2.675
1503,constant_fertility,5yearly,2015,2.095
1503,constant_mortality,5yearly,2015,1.648
1503,high_variant,5yearly,2015,3.778
1503,instant_replacement,5yearly,2015,4.532
1503,low_variant,5yearly,2015,0.596
1503,medium_variant,5yearly,2015,2.194
1503,momentum,5yearly,2015,3.847
1503,no_change,5yearly,2015,1.55
1503,zero_migration,5yearly,2015,2.045
1503,constant_fertility,5yearly,2020,1.447
1503,constant_mortality,5yearly,2020,0.67
1503,high_variant,5yearly,2020,4.074
1503,instant_replacement,5yearly,2020,3.736
1503,low_variant,5yearly,2020,-0.824999999999999
1503,medium_variant,5yearly,2020,1.659
1503,momentum,5yearly,2020,2.327
1503,no_change,5yearly,2020,0.456
1503,zero_migration,5yearly,2020,1.235
1503,constant_fertility,5yearly,2025,0.747
1503,constant_mortality,5yearly,2025,-0.33
1503,high_variant,5yearly,2025,3.894
1503,instant_replacement,5yearly,2025,2.883
1503,low_variant,5yearly,2025,-2.003
1503,medium_variant,5yearly,2025,1.026
1503,momentum,5yearly,2025,0.846
1503,no_change,5yearly,2025,-0.613999999999999
1503,zero_migration,5yearly,2025,0.342000000000001
1503,constant_fertility,5yearly,2030,0.0459999999999994
1503,constant_mortality,5yearly,2030,-1.323
1503,high_variant,5yearly,2030,3.107
1503,instant_replacement,5yearly,2030,2.059
1503,low_variant,5yearly,2030,-2.652
1503,medium_variant,5yearly,2030,0.343
1503,momentum,5yearly,2030,-0.495000000000001
1503,no_change,5yearly,2030,-1.632
1503,zero_migration,5yearly,2030,-0.554
1503,constant_fertility,5yearly,2035,-0.606
1503,constant_mortality,5yearly,2035,-2.202
1503,high_variant,5yearly,2035,2.493
1503,instant_replacement,5yearly,2035,1.411
1503,low_variant,5yearly,2035,-3.385
1503,medium_variant,5yearly,2035,-0.311999999999999
1503,momentum,5yearly,2035,-1.514
1503,no_change,5yearly,2035,-2.514
1503,zero_migration,5yearly,2035,-1.379
1503,constant_fertility,5yearly,2040,-1.148
1503,constant_mortality,5yearly,2040,-2.856
1503,high_variant,5yearly,2040,2.274
1503,instant_replacement,5yearly,2040,1.136
1503,low_variant,5yearly,2040,-4.204
1503,medium_variant,5yearly,2040,-0.847
1503,momentum,5yearly,2040,-2.029
1503,no_change,5yearly,2040,-3.183
1503,zero_migration,5yearly,2040,-2.097
1503,constant_fertility,5yearly,2045,-1.575
1503,constant_mortality,5yearly,2045,-3.263
1503,high_variant,5yearly,2045,2.537
1503,instant_replacement,5yearly,2045,1.296
1503,low_variant,5yearly,2045,-5.132
