region,variant,freq,year,rateofnaturalincreaseper1000population
927,estimates,5yearly,1950,14.207
927,estimates,5yearly,1955,14.643
927,estimates,5yearly,1960,13.361
927,estimates,5yearly,1965,11.752
927,estimates,5yearly,1970,11.195
927,estimates,5yearly,1975,8.308
927,estimates,5yearly,1980,8.14
927,estimates,5yearly,1985,7.961
927,estimates,5yearly,1990,7.992
927,estimates,5yearly,1995,6.742
927,estimates,5yearly,2000,6.256
927,estimates,5yearly,2005,7.32
927,estimates,5yearly,2010,6.702
927,constant_fertility,5yearly,2015,6.462
927,constant_mortality,5yearly,2015,5.681
927,high_variant,5yearly,2015,7.791
927,instant_replacement,5yearly,2015,7.586
927,low_variant,5yearly,2015,4.392
927,medium_variant,5yearly,2015,6.099
927,momentum,5yearly,2015,6.905
927,no_change,5yearly,2015,6.045
927,zero_migration,5yearly,2015,5.842
927,constant_fertility,5yearly,2020,5.954
927,constant_mortality,5yearly,2020,4.646
927,high_variant,5yearly,2020,8.002
927,instant_replacement,5yearly,2020,7.041
927,low_variant,5yearly,2020,2.8
927,medium_variant,5yearly,2020,5.439
927,momentum,5yearly,2020,5.468
927,no_change,5yearly,2020,5.165
927,zero_migration,5yearly,2020,4.713
927,constant_fertility,5yearly,2025,5.171
927,constant_mortality,5yearly,2025,3.498
927,high_variant,5yearly,2025,7.57
927,instant_replacement,5yearly,2025,6.187
927,low_variant,5yearly,2025,1.394
927,medium_variant,5yearly,2025,4.57
927,momentum,5yearly,2025,3.815
927,no_change,5yearly,2025,4.11
927,zero_migration,5yearly,2025,3.37
927,constant_fertility,5yearly,2030,4.445
927,constant_mortality,5yearly,2030,2.425
927,high_variant,5yearly,2030,6.584
927,instant_replacement,5yearly,2030,5.377
927,low_variant,5yearly,2030,0.619
927,medium_variant,5yearly,2030,3.724
927,momentum,5yearly,2030,2.264
927,no_change,5yearly,2030,3.165
927,zero_migration,5yearly,2030,2.058
927,constant_fertility,5yearly,2035,3.959
927,constant_mortality,5yearly,2035,1.704
927,high_variant,5yearly,2035,6.039
927,instant_replacement,5yearly,2035,4.886
927,low_variant,5yearly,2035,-0.0439999999999987
927,medium_variant,5yearly,2035,3.139
927,momentum,5yearly,2035,1.195
927,no_change,5yearly,2035,2.555
927,zero_migration,5yearly,2035,1.043
927,constant_fertility,5yearly,2040,3.707
927,constant_mortality,5yearly,2040,1.307
927,high_variant,5yearly,2040,5.975
927,instant_replacement,5yearly,2040,4.771
927,low_variant,5yearly,2040,-0.626999999999999
927,medium_variant,5yearly,2040,2.806
927,momentum,5yearly,2040,0.664
927,no_change,5yearly,2040,2.254
927,zero_migration,5yearly,2040,0.308
927,constant_fertility,5yearly,2045,3.531
927,constant_mortality,5yearly,2045,1.051
927,high_variant,5yearly,2045,6.226
927,instant_replacement,5yearly,2045,4.851
927,low_variant,5yearly,2045,-1.286
927,medium_variant,5yearly,2045,2.559
927,momentum,5yearly,2045,0.43
927,no_change,5yearly,2045,2.082
927,zero_migration,5yearly,2045,-0.359
927,constant_fertility,5yearly,2050,3.343
927,constant_mortality,5yearly,2050,0.788
927,high_variant,5yearly,2050,6.51
927,instant_replacement,5yearly,2050,4.884
927,low_variant,5yearly,2050,-2.024
927,medium_variant,5yearly,2050,2.294
927,momentum,5yearly,2050,0.199
927,no_change,5yearly,2050,1.91
927,zero_migration,5yearly,2050,-1.049
927,constant_fertility,5yearly,2055,3.151
927,constant_mortality,5yearly,2055,0.508000000000001
927,high_variant,5yearly,2055,6.611
927,instant_replacement,5yearly,2055,4.751
927,low_variant,5yearly,2055,-2.648
927,medium_variant,5yearly,2055,2.036
927,momentum,5yearly,2055,-0.171000000000001
927,no_change,5yearly,2055,1.709
927,zero_migration,5yearly,2055,-1.679
927,constant_fertility,5yearly,2060,3.0
927,constant_mortality,5yearly,2060,0.236000000000001
927,high_variant,5yearly,2060,6.536
927,instant_replacement,5yearly,2060,4.562
927,low_variant,5yearly,2060,-3.082
927,medium_variant,5yearly,2060,1.827
927,momentum,5yearly,2060,-0.544
927,no_change,5yearly,2060,1.514
927,zero_migration,5yearly,2060,-2.168
927,constant_fertility,5yearly,2065,2.908
927,constant_mortality,5yearly,2065,-0.0169999999999995
927,high_variant,5yearly,2065,6.445
927,instant_replacement,5yearly,2065,4.448
927,low_variant,5yearly,2065,-3.406
927,medium_variant,5yearly,2065,1.673
927,momentum,5yearly,2065,-0.734999999999999
927,no_change,5yearly,2065,1.339
927,zero_migration,5yearly,2065,-2.481
927,constant_fertility,5yearly,2070,2.798
927,constant_mortality,5yearly,2070,-0.234
927,high_variant,5yearly,2070,6.447
927,instant_replacement,5yearly,2070,4.396
927,low_variant,5yearly,2070,-3.787
927,medium_variant,5yearly,2070,1.523
927,momentum,5yearly,2070,-0.677
927,no_change,5yearly,2070,1.181
927,zero_migration,5yearly,2070,-2.697
927,constant_fertility,5yearly,2075,2.635
927,constant_mortality,5yearly,2075,-0.398999999999999
927,high_variant,5yearly,2075,6.523
927,instant_replacement,5yearly,2075,4.362
927,low_variant,5yearly,2075,-4.312
927,medium_variant,5yearly,2075,1.321
927,momentum,5yearly,2075,-0.385
927,no_change,5yearly,2075,1.064
927,zero_migration,5yearly,2075,-2.899
927,constant_fertility,5yearly,2080,2.486
927,constant_mortality,5yearly,2080,-0.497
927,high_variant,5yearly,2080,6.665
927,instant_replacement,5yearly,2080,4.345
927,low_variant,5yearly,2080,-4.85
927,medium_variant,5yearly,2080,1.145
927,momentum,5yearly,2080,0.0190000000000001
927,no_change,5yearly,2080,0.997
927,zero_migration,5yearly,2080,-3.008
927,constant_fertility,5yearly,2085,2.424
927,constant_mortality,5yearly,2085,-0.617000000000001
927,high_variant,5yearly,2085,6.817
927,instant_replacement,5yearly,2085,4.354
927,low_variant,5yearly,2085,-5.258
927,medium_variant,5yearly,2085,1.056
927,momentum,5yearly,2085,0.300000000000001
927,no_change,5yearly,2085,0.901999999999999
927,zero_migration,5yearly,2085,-2.918
927,constant_fertility,5yearly,2090,2.382
927,constant_mortality,5yearly,2090,-0.854999999999999
927,high_variant,5yearly,2090,6.882
927,instant_replacement,5yearly,2090,4.318
927,low_variant,5yearly,2090,-5.59
927,medium_variant,5yearly,2090,0.989000000000001
927,momentum,5yearly,2090,0.284000000000001
927,no_change,5yearly,2090,0.691000000000001
927,zero_migration,5yearly,2090,-2.755
927,constant_fertility,5yearly,2095,2.277
927,constant_mortality,5yearly,2095,-1.179
927,high_variant,5yearly,2095,6.831
927,instant_replacement,5yearly,2095,4.198
927,low_variant,5yearly,2095,-5.958
927,medium_variant,5yearly,2095,0.863
927,momentum,5yearly,2095,0.0500000000000007
927,no_change,5yearly,2095,0.382000000000001
927,zero_migration,5yearly,2095,-2.695
927,constant_fertility,5yearly,Regi,Australia/New Zealand
927,constant_mortality,5yearly,Regi,Australia/New Zealand
927,estimates,5yearly,Regi,Australia/New Zealand
927,high_variant,5yearly,Regi,Australia/New Zealand
927,instant_replacement,5yearly,Regi,Australia/New Zealand
927,low_variant,5yearly,Regi,Australia/New Zealand
927,medium_variant,5yearly,Regi,Australia/New Zealand
927,momentum,5yearly,Regi,Australia/New Zealand
927,no_change,5yearly,Regi,Australia/New Zealand
927,zero_migration,5yearly,Regi,Australia/New Zealand
