region,variant,freq,year,rateofnaturalincreaseper1000population
924,estimates,5yearly,1950,5.187
924,estimates,5yearly,1955,5.9
924,estimates,5yearly,1960,6.864
924,estimates,5yearly,1965,5.59
924,estimates,5yearly,1970,2.955
924,estimates,5yearly,1975,1.322
924,estimates,5yearly,1980,1.69
924,estimates,5yearly,1985,2.429
924,estimates,5yearly,1990,2.064
924,estimates,5yearly,1995,1.281
924,estimates,5yearly,2000,1.166
924,estimates,5yearly,2005,2.787
924,estimates,5yearly,2010,2.961
924,constant_fertility,5yearly,2015,2.685
924,constant_mortality,5yearly,2015,2.16
924,high_variant,5yearly,2015,4.325
924,instant_replacement,5yearly,2015,4.11
924,low_variant,5yearly,2015,1.133
924,medium_variant,5yearly,2015,2.734
924,momentum,5yearly,2015,3.385
924,no_change,5yearly,2015,2.11
924,zero_migration,5yearly,2015,2.581
924,constant_fertility,5yearly,2020,2.217
924,constant_mortality,5yearly,2020,1.294
924,high_variant,5yearly,2020,4.742
924,instant_replacement,5yearly,2020,3.607
924,low_variant,5yearly,2020,-0.173
924,medium_variant,5yearly,2020,2.318
924,momentum,5yearly,2020,2.11
924,no_change,5yearly,2020,1.19
924,zero_migration,5yearly,2020,1.855
924,constant_fertility,5yearly,2025,1.596
924,constant_mortality,5yearly,2025,0.248000000000001
924,high_variant,5yearly,2025,4.494
924,instant_replacement,5yearly,2025,2.845
924,low_variant,5yearly,2025,-1.36
924,medium_variant,5yearly,2025,1.647
924,momentum,5yearly,2025,0.654999999999999
924,no_change,5yearly,2025,0.196
924,zero_migration,5yearly,2025,0.877000000000001
924,constant_fertility,5yearly,2030,1.063
924,constant_mortality,5yearly,2030,-0.605
924,high_variant,5yearly,2030,3.812
924,instant_replacement,5yearly,2030,2.224
924,low_variant,5yearly,2030,-1.908
924,medium_variant,5yearly,2030,1.067
924,momentum,5yearly,2030,-0.478
924,no_change,5yearly,2030,-0.609
924,zero_migration,5yearly,2030,0.0649999999999995
924,constant_fertility,5yearly,2035,0.738000000000001
