region,variant,freq,year,rateofnaturalincreaseper1000population
1501,estimates,5yearly,1950,19.102
1501,estimates,5yearly,1955,21.764
1501,estimates,5yearly,1960,23.085
1501,estimates,5yearly,1965,23.712
1501,estimates,5yearly,1970,23.865
1501,estimates,5yearly,1975,24.069
1501,estimates,5yearly,1980,24.309
1501,estimates,5yearly,1985,22.997
1501,estimates,5yearly,1990,21.025
1501,estimates,5yearly,1995,19.214
1501,estimates,5yearly,2000,18.022
1501,estimates,5yearly,2005,17.121
1501,estimates,5yearly,2010,15.926
1501,constant_fertility,5yearly,2015,15.882
1501,constant_mortality,5yearly,2015,14.075
1501,high_variant,5yearly,2015,16.447
1501,instant_replacement,5yearly,2015,10.93
1501,low_variant,5yearly,2015,12.729
1501,medium_variant,5yearly,2015,14.599
1501,momentum,5yearly,2015,10.683
1501,no_change,5yearly,2015,15.35
1501,zero_migration,5yearly,2015,14.63
1501,constant_fertility,5yearly,2020,15.536
1501,constant_mortality,5yearly,2020,12.288
1501,high_variant,5yearly,2020,15.996
1501,instant_replacement,5yearly,2020,10.567
1501,low_variant,5yearly,2020,10.39
1501,medium_variant,5yearly,2020,13.239
1501,momentum,5yearly,2020,10.127
1501,no_change,5yearly,2020,14.564
1501,zero_migration,5yearly,2020,13.307
1501,constant_fertility,5yearly,2025,15.072
1501,constant_mortality,5yearly,2025,10.616
1501,high_variant,5yearly,2025,15.15
1501,instant_replacement,5yearly,2025,9.985
1501,low_variant,5yearly,2025,8.513
1501,medium_variant,5yearly,2025,11.938
1501,momentum,5yearly,2025,9.344
1501,no_change,5yearly,2025,13.72
1501,zero_migration,5yearly,2025,12.014
1501,constant_fertility,5yearly,2030,14.621
1501,constant_mortality,5yearly,2030,9.049
1501,high_variant,5yearly,2030,13.749
1501,instant_replacement,5yearly,2030,9.187
1501,low_variant,5yearly,2030,7.426
1501,medium_variant,5yearly,2030,10.731
1501,momentum,5yearly,2030,8.312
1501,no_change,5yearly,2030,12.901
1501,zero_migration,5yearly,2030,10.8
1501,constant_fertility,5yearly,2035,14.364
1501,constant_mortality,5yearly,2035,7.557
1501,high_variant,5yearly,2035,12.754
1501,instant_replacement,5yearly,2035,8.014
1501,low_variant,5yearly,2035,6.163
1501,medium_variant,5yearly,2035,9.594
1501,momentum,5yearly,2035,6.921
1501,no_change,5yearly,2035,12.277
1501,zero_migration,5yearly,2035,9.654
1501,constant_fertility,5yearly,2040,14.406
1501,constant_mortality,5yearly,2040,6.125
1501,high_variant,5yearly,2040,12.185
1501,instant_replacement,5yearly,2040,6.742
1501,low_variant,5yearly,2040,4.715
1501,medium_variant,5yearly,2040,8.544
1501,momentum,5yearly,2040,5.441
1501,no_change,5yearly,2040,11.921
1501,zero_migration,5yearly,2040,8.605
1501,constant_fertility,5yearly,2045,14.588
1501,constant_mortality,5yearly,2045,4.745
1501,high_variant,5yearly,2045,11.744
1501,instant_replacement,5yearly,2045,5.656
1501,low_variant,5yearly,2045,3.195
