region,variant,freq,year,rateofnaturalincreaseper1000population
910,estimates,5yearly,1950,22.557
910,estimates,5yearly,1955,24.619
910,estimates,5yearly,1960,26.732
910,estimates,5yearly,1965,27.993
910,estimates,5yearly,1970,29.449
910,estimates,5yearly,1975,30.264
910,estimates,5yearly,1980,30.285
910,estimates,5yearly,1985,29.947
910,estimates,5yearly,1990,27.743
910,estimates,5yearly,1995,28.538
910,estimates,5yearly,2000,28.485
910,estimates,5yearly,2005,29.102
910,estimates,5yearly,2010,28.627
910,constant_fertility,5yearly,2015,30.156
910,constant_mortality,5yearly,2015,26.405
910,high_variant,5yearly,2015,29.156
910,instant_replacement,5yearly,2015,11.762
910,low_variant,5yearly,2015,25.735
910,medium_variant,5yearly,2015,27.454
910,momentum,5yearly,2015,11.233
910,no_change,5yearly,2015,29.092
910,zero_migration,5yearly,2015,27.468
910,constant_fertility,5yearly,2020,30.85
910,constant_mortality,5yearly,2020,24.349
910,high_variant,5yearly,2020,28.559
910,instant_replacement,5yearly,2020,13.423
910,low_variant,5yearly,2020,23.361
910,medium_variant,5yearly,2020,26.001
910,momentum,5yearly,2020,12.647
910,no_change,5yearly,2020,29.153
910,zero_migration,5yearly,2020,26.026
910,constant_fertility,5yearly,2025,30.989
910,constant_mortality,5yearly,2025,22.424
910,high_variant,5yearly,2025,27.572
910,instant_replacement,5yearly,2025,14.679
910,low_variant,5yearly,2025,21.382
910,medium_variant,5yearly,2025,24.57
910,momentum,5yearly,2025,13.584
910,no_change,5yearly,2025,28.786
910,zero_migration,5yearly,2025,24.589
910,constant_fertility,5yearly,2030,30.782
910,constant_mortality,5yearly,2030,20.569
910,high_variant,5yearly,2030,25.939
910,instant_replacement,5yearly,2030,14.989
910,low_variant,5yearly,2030,20.084
910,medium_variant,5yearly,2030,23.131
910,momentum,5yearly,2030,13.552
910,no_change,5yearly,2030,28.173
910,zero_migration,5yearly,2030,23.136
910,constant_fertility,5yearly,2035,30.66
910,constant_mortality,5yearly,2035,18.692
910,high_variant,5yearly,2035,24.533
910,instant_replacement,5yearly,2035,13.61
910,low_variant,5yearly,2035,18.482
910,medium_variant,5yearly,2035,21.629
910,momentum,5yearly,2035,11.81
910,no_change,5yearly,2035,27.695
910,zero_migration,5yearly,2035,21.627
910,constant_fertility,5yearly,2040,30.784
910,constant_mortality,5yearly,2040,16.838
910,high_variant,5yearly,2040,23.401
910,instant_replacement,5yearly,2040,11.142
910,low_variant,5yearly,2040,16.666
910,medium_variant,5yearly,2040,20.14
910,momentum,5yearly,2040,8.987
910,no_change,5yearly,2040,27.49
910,zero_migration,5yearly,2040,20.14
910,constant_fertility,5yearly,2045,31.015
910,constant_mortality,5yearly,2045,15.015
910,high_variant,5yearly,2045,22.353
910,instant_replacement,5yearly,2045,9.04
910,low_variant,5yearly,2045,14.79
910,medium_variant,5yearly,2045,18.671
910,momentum,5yearly,2045,6.621
910,no_change,5yearly,2045,27.423
910,zero_migration,5yearly,2045,18.676
910,constant_fertility,5yearly,2050,31.197
910,constant_mortality,5yearly,2050,13.267
910,high_variant,5yearly,2050,21.233
910,instant_replacement,5yearly,2050,7.901
910,low_variant,5yearly,2050,13.029
910,medium_variant,5yearly,2050,17.243
910,momentum,5yearly,2050,5.353
910,no_change,5yearly,2050,27.357
910,zero_migration,5yearly,2050,17.254
910,constant_fertility,5yearly,2055,31.283
910,constant_mortality,5yearly,2055,11.605
910,high_variant,5yearly,2055,20.009
910,instant_replacement,5yearly,2055,7.349
910,low_variant,5yearly,2055,11.417
910,medium_variant,5yearly,2055,15.851
