region,variant,freq,year,rateofnaturalincreaseper1000population
901,estimates,5yearly,1950,11.788
901,estimates,5yearly,1955,11.628
901,estimates,5yearly,1960,10.143
901,estimates,5yearly,1965,7.76
901,estimates,5yearly,1970,6.499
901,estimates,5yearly,1975,5.277
901,estimates,5yearly,1980,4.697
901,estimates,5yearly,1985,4.196
901,estimates,5yearly,1990,2.305
901,estimates,5yearly,1995,0.978000000000002
901,estimates,5yearly,2000,0.731
901,estimates,5yearly,2005,1.32
901,estimates,5yearly,2010,1.126
901,constant_fertility,5yearly,2015,0.391
901,constant_mortality,5yearly,2015,0.0489999999999995
901,high_variant,5yearly,2015,2.223
901,instant_replacement,5yearly,2015,3.086
901,low_variant,5yearly,2015,-0.965
901,medium_variant,5yearly,2015,0.635
901,momentum,5yearly,2015,2.395
901,no_change,5yearly,2015,-0.194999999999999
901,zero_migration,5yearly,2015,0.519
901,constant_fertility,5yearly,2020,-0.343999999999999
901,constant_mortality,5yearly,2020,-0.92
901,high_variant,5yearly,2020,2.54
901,instant_replacement,5yearly,2020,2.26
901,low_variant,5yearly,2020,-2.35
901,medium_variant,5yearly,2020,0.129
901,momentum,5yearly,2020,0.882
901,no_change,5yearly,2020,-1.396
901,zero_migration,5yearly,2020,-0.218999999999999
901,constant_fertility,5yearly,2025,-1.0
901,constant_mortality,5yearly,2025,-1.903
901,high_variant,5yearly,2025,2.375
901,instant_replacement,5yearly,2025,1.392
901,low_variant,5yearly,2025,-3.491
901,medium_variant,5yearly,2025,-0.478
901,momentum,5yearly,2025,-0.59
901,no_change,5yearly,2025,-2.434
901,zero_migration,5yearly,2025,-1.067
901,constant_fertility,5yearly,2030,-1.535
901,constant_mortality,5yearly,2030,-2.768
901,high_variant,5yearly,2030,1.748
901,instant_replacement,5yearly,2030,0.701000000000001
901,low_variant,5yearly,2030,-4.04
901,medium_variant,5yearly,2030,-1.03
901,momentum,5yearly,2030,-1.786
901,no_change,5yearly,2030,-3.293
901,zero_migration,5yearly,2030,-1.829
901,constant_fertility,5yearly,2035,-2.011
901,constant_mortality,5yearly,2035,-3.374
901,high_variant,5yearly,2035,1.453
901,instant_replacement,5yearly,2035,0.351000000000001
901,low_variant,5yearly,2035,-4.574
901,medium_variant,5yearly,2035,-1.423
901,momentum,5yearly,2035,-2.471
901,no_change,5yearly,2035,-3.995
901,zero_migration,5yearly,2035,-2.383
901,constant_fertility,5yearly,2040,-2.449
901,constant_mortality,5yearly,2040,-3.724
901,high_variant,5yearly,2040,1.578
901,instant_replacement,5yearly,2040,0.423999999999999
901,low_variant,5yearly,2040,-5.171
901,medium_variant,5yearly,2040,-1.675
901,momentum,5yearly,2040,-2.56
901,no_change,5yearly,2040,-4.549
901,zero_migration,5yearly,2040,-2.782
901,constant_fertility,5yearly,2045,-2.828
901,constant_mortality,5yearly,2045,-3.895
901,high_variant,5yearly,2045,2.085
901,instant_replacement,5yearly,2045,0.809999999999999
901,low_variant,5yearly,2045,-5.924
901,medium_variant,5yearly,2045,-1.849
901,momentum,5yearly,2045,-2.21
901,no_change,5yearly,2045,-4.95
901,zero_migration,5yearly,2045,-3.136
901,constant_fertility,5yearly,2050,-3.095
901,constant_mortality,5yearly,2050,-3.957
901,high_variant,5yearly,2050,2.713
901,instant_replacement,5yearly,2050,1.122
901,low_variant,5yearly,2050,-6.705
901,medium_variant,5yearly,2050,-1.96
901,momentum,5yearly,2050,-1.901
901,no_change,5yearly,2050,-5.192
901,zero_migration,5yearly,2050,-3.452
901,constant_fertility,5yearly,2055,-3.244
901,constant_mortality,5yearly,2055,-3.955
901,high_variant,5yearly,2055,3.128
901,instant_replacement,5yearly,2055,1.104
901,low_variant,5yearly,2055,-7.327
901,medium_variant,5yearly,2055,-2.031
901,momentum,5yearly,2055,-1.92
901,no_change,5yearly,2055,-5.288
901,zero_migration,5yearly,2055,-3.716
901,constant_fertility,5yearly,2060,-3.271
901,constant_mortality,5yearly,2060,-3.861
901,high_variant,5yearly,2060,3.349
901,instant_replacement,5yearly,2060,1.007
901,low_variant,5yearly,2060,-7.682
901,medium_variant,5yearly,2060,-2.011
901,momentum,5yearly,2060,-1.983
901,no_change,5yearly,2060,-5.26
901,zero_migration,5yearly,2060,-3.83
901,constant_fertility,5yearly,2065,-3.211
901,constant_mortality,5yearly,2065,-3.651
901,high_variant,5yearly,2065,3.608
901,instant_replacement,5yearly,2065,1.112
901,low_variant,5yearly,2065,-7.841
901,medium_variant,5yearly,2065,-1.867
901,momentum,5yearly,2065,-1.747
901,no_change,5yearly,2065,-5.151
901,zero_migration,5yearly,2065,-3.736
901,constant_fertility,5yearly,2070,-3.148
901,constant_mortality,5yearly,2070,-3.354
901,high_variant,5yearly,2070,4.029
901,instant_replacement,5yearly,2070,1.432
901,low_variant,5yearly,2070,-8.001
901,medium_variant,5yearly,2070,-1.667
901,momentum,5yearly,2070,-1.168
901,no_change,5yearly,2070,-5.009
901,zero_migration,5yearly,2070,-3.516
901,constant_fertility,5yearly,2075,-3.064
901,constant_mortality,5yearly,2075,-3.041
901,high_variant,5yearly,2075,4.618
901,instant_replacement,5yearly,2075,1.885
901,low_variant,5yearly,2075,-8.209
901,medium_variant,5yearly,2075,-1.433
901,momentum,5yearly,2075,-0.435000000000001
901,no_change,5yearly,2075,-4.862
901,zero_migration,5yearly,2075,-3.208
901,constant_fertility,5yearly,2080,-2.976
901,constant_mortality,5yearly,2080,-2.81
901,high_variant,5yearly,2080,5.195
901,instant_replacement,5yearly,2080,2.276
901,low_variant,5yearly,2080,-8.493
901,medium_variant,5yearly,2080,-1.235
901,momentum,5yearly,2080,0.15
901,no_change,5yearly,2080,-4.748
901,zero_migration,5yearly,2080,-2.911
901,constant_fertility,5yearly,2085,-2.869
901,constant_mortality,5yearly,2085,-2.71
901,high_variant,5yearly,2085,5.624
901,instant_replacement,5yearly,2085,2.493
901,low_variant,5yearly,2085,-8.771
901,medium_variant,5yearly,2085,-1.071
901,momentum,5yearly,2085,0.369
901,no_change,5yearly,2085,-4.708
901,zero_migration,5yearly,2085,-2.634
901,constant_fertility,5yearly,2090,-2.802
901,constant_mortality,5yearly,2090,-2.723
901,high_variant,5yearly,2090,5.84
901,instant_replacement,5yearly,2090,2.514
901,low_variant,5yearly,2090,-9.039
901,medium_variant,5yearly,2090,-0.970000000000001
901,momentum,5yearly,2090,0.235000000000001
901,no_change,5yearly,2090,-4.749
901,zero_migration,5yearly,2090,-2.431
901,constant_fertility,5yearly,2095,-2.839
901,constant_mortality,5yearly,2095,-2.759
901,high_variant,5yearly,2095,5.88
901,instant_replacement,5yearly,2095,2.4
901,low_variant,5yearly,2095,-9.347
901,medium_variant,5yearly,2095,-0.966000000000001
901,momentum,5yearly,2095,-0.0310000000000006
901,no_change,5yearly,2095,-4.807
901,zero_migration,5yearly,2095,-2.362
