region,variant,freq,year,rateofnaturalincreaseper1000population
947,estimates,5yearly,1950,20.057
947,estimates,5yearly,1955,22.188
947,estimates,5yearly,1960,24.14
947,estimates,5yearly,1965,25.454
947,estimates,5yearly,1970,27.242
947,estimates,5yearly,1975,28.495
947,estimates,5yearly,1980,28.931
947,estimates,5yearly,1985,28.478
947,estimates,5yearly,1990,27.056
947,estimates,5yearly,1995,26.787
947,estimates,5yearly,2000,26.764
947,estimates,5yearly,2005,27.593
947,estimates,5yearly,2010,27.682
947,constant_fertility,5yearly,2015,29.077
947,constant_mortality,5yearly,2015,25.594
947,high_variant,5yearly,2015,28.387
947,instant_replacement,5yearly,2015,10.466
947,low_variant,5yearly,2015,25.097
947,medium_variant,5yearly,2015,26.749
947,momentum,5yearly,2015,9.924
947,no_change,5yearly,2015,27.906
947,zero_migration,5yearly,2015,26.761
947,constant_fertility,5yearly,2020,29.918
947,constant_mortality,5yearly,2020,23.732
947,high_variant,5yearly,2020,28.04
947,instant_replacement,5yearly,2020,12.141
947,low_variant,5yearly,2020,23.1
947,medium_variant,5yearly,2020,25.607
947,momentum,5yearly,2020,11.342
947,no_change,5yearly,2020,27.997
947,zero_migration,5yearly,2020,25.628
947,constant_fertility,5yearly,2025,30.435
947,constant_mortality,5yearly,2025,22.047
947,high_variant,5yearly,2025,27.354
947,instant_replacement,5yearly,2025,13.461
947,low_variant,5yearly,2025,21.493
947,medium_variant,5yearly,2025,24.507
947,momentum,5yearly,2025,12.363
947,no_change,5yearly,2025,27.908
947,zero_migration,5yearly,2025,24.521
947,constant_fertility,5yearly,2030,30.726
947,constant_mortality,5yearly,2030,20.399
947,high_variant,5yearly,2030,26.044
947,instant_replacement,5yearly,2030,13.869
947,low_variant,5yearly,2030,20.474
947,medium_variant,5yearly,2030,23.366
947,momentum,5yearly,2030,12.433
947,no_change,5yearly,2030,27.686
947,zero_migration,5yearly,2030,23.367
947,constant_fertility,5yearly,2035,31.038
947,constant_mortality,5yearly,2035,18.672
947,high_variant,5yearly,2035,24.899
947,instant_replacement,5yearly,2035,12.693
947,low_variant,5yearly,2035,19.095
947,medium_variant,5yearly,2035,22.106
947,momentum,5yearly,2035,10.902
947,no_change,5yearly,2035,27.522
947,zero_migration,5yearly,2035,22.097
947,constant_fertility,5yearly,2040,31.453
947,constant_mortality,5yearly,2040,16.881
947,high_variant,5yearly,2040,23.884
947,instant_replacement,5yearly,2040,10.565
947,low_variant,5yearly,2040,17.422
947,medium_variant,5yearly,2040,20.753
947,momentum,5yearly,2040,8.444
947,no_change,5yearly,2040,27.493
947,zero_migration,5yearly,2040,20.741
947,constant_fertility,5yearly,2045,31.899
947,constant_mortality,5yearly,2045,15.077
947,high_variant,5yearly,2045,22.868
947,instant_replacement,5yearly,2045,8.657
947,low_variant,5yearly,2045,15.642
947,medium_variant,5yearly,2045,19.351
947,momentum,5yearly,2045,6.291
947,no_change,5yearly,2045,27.54
947,zero_migration,5yearly,2045,19.342
947,constant_fertility,5yearly,2050,32.308
947,constant_mortality,5yearly,2050,13.334
947,high_variant,5yearly,2050,21.785
947,instant_replacement,5yearly,2050,7.368
947,low_variant,5yearly,2050,13.933
947,medium_variant,5yearly,2050,17.969
947,momentum,5yearly,2050,4.866
947,no_change,5yearly,2050,27.603
947,zero_migration,5yearly,2050,17.961
947,constant_fertility,5yearly,2055,32.648
947,constant_mortality,5yearly,2055,11.667
947,high_variant,5yearly,2055,20.615
947,instant_replacement,5yearly,2055,6.621
947,low_variant,5yearly,2055,12.338
947,medium_variant,5yearly,2055,16.611
947,momentum,5yearly,2055,4.055
947,no_change,5yearly,2055,27.667
947,zero_migration,5yearly,2055,16.603
947,constant_fertility,5yearly,2060,32.946
947,constant_mortality,5yearly,2060,10.104
947,high_variant,5yearly,2060,19.458
947,instant_replacement,5yearly,2060,6.016
947,low_variant,5yearly,2060,10.852
947,medium_variant,5yearly,2060,15.316
947,momentum,5yearly,2060,3.404
947,no_change,5yearly,2060,27.745
947,zero_migration,5yearly,2060,15.306
947,constant_fertility,5yearly,2065,33.244
947,constant_mortality,5yearly,2065,8.588
947,high_variant,5yearly,2065,18.358
947,instant_replacement,5yearly,2065,5.105
947,low_variant,5yearly,2065,9.387
947,medium_variant,5yearly,2065,14.053
947,momentum,5yearly,2065,2.437
947,no_change,5yearly,2065,27.849
947,zero_migration,5yearly,2065,14.041
947,constant_fertility,5yearly,2070,33.543
947,constant_mortality,5yearly,2070,7.093
947,high_variant,5yearly,2070,17.317
947,instant_replacement,5yearly,2070,3.93
947,low_variant,5yearly,2070,7.893
947,medium_variant,5yearly,2070,12.804
947,momentum,5yearly,2070,1.23
947,no_change,5yearly,2070,27.981
947,zero_migration,5yearly,2070,12.793
947,constant_fertility,5yearly,2075,33.837
947,constant_mortality,5yearly,2075,5.635
947,high_variant,5yearly,2075,16.323
947,instant_replacement,5yearly,2075,2.752
947,low_variant,5yearly,2075,6.395
947,medium_variant,5yearly,2075,11.583
947,momentum,5yearly,2075,0.137
947,no_change,5yearly,2075,28.127
947,zero_migration,5yearly,2075,11.573
947,constant_fertility,5yearly,2080,34.113
947,constant_mortality,5yearly,2080,4.234
947,high_variant,5yearly,2080,15.357
947,instant_replacement,5yearly,2080,1.886
947,low_variant,5yearly,2080,4.945
947,medium_variant,5yearly,2080,10.408
947,momentum,5yearly,2080,-0.495000000000001
947,no_change,5yearly,2080,28.279
947,zero_migration,5yearly,2080,10.401
947,constant_fertility,5yearly,2085,34.367
947,constant_mortality,5yearly,2085,2.917
947,high_variant,5yearly,2085,14.416
947,instant_replacement,5yearly,2085,1.394
947,low_variant,5yearly,2085,3.564
947,medium_variant,5yearly,2085,9.285
947,momentum,5yearly,2085,-0.562000000000001
947,no_change,5yearly,2085,28.428
947,zero_migration,5yearly,2085,9.283
947,constant_fertility,5yearly,2090,34.607
947,constant_mortality,5yearly,2090,1.689
947,high_variant,5yearly,2090,13.507
947,instant_replacement,5yearly,2090,1.26
947,low_variant,5yearly,2090,2.262
947,medium_variant,5yearly,2090,8.222
947,momentum,5yearly,2090,-0.214000000000002
947,no_change,5yearly,2090,28.573
947,zero_migration,5yearly,2090,8.22
947,constant_fertility,5yearly,2095,34.835
947,constant_mortality,5yearly,2095,0.540000000000001
947,high_variant,5yearly,2095,12.644
947,instant_replacement,5yearly,2095,1.401
947,low_variant,5yearly,2095,1.043
947,medium_variant,5yearly,2095,7.216
947,momentum,5yearly,2095,0.204999999999998
947,no_change,5yearly,2095,28.711
947,zero_migration,5yearly,2095,7.216
