region,variant,freq,year,rateofnaturalincreaseper1000population
931,estimates,5yearly,1950,26.189
931,estimates,5yearly,1955,26.767
931,estimates,5yearly,1960,27.22
931,estimates,5yearly,1965,25.441
931,estimates,5yearly,1970,23.375
931,estimates,5yearly,1975,23.186
931,estimates,5yearly,1980,22.076
931,estimates,5yearly,1985,19.793
931,estimates,5yearly,1990,17.623
931,estimates,5yearly,1995,15.988
931,estimates,5yearly,2000,13.947
931,estimates,5yearly,2005,11.966
931,estimates,5yearly,2010,10.706
931,constant_fertility,5yearly,2015,9.959
931,constant_mortality,5yearly,2015,8.834
931,high_variant,5yearly,2015,11.148
931,instant_replacement,5yearly,2015,10.447
931,low_variant,5yearly,2015,7.309
931,medium_variant,5yearly,2015,9.239
931,momentum,5yearly,2015,10.117
931,no_change,5yearly,2015,9.553
931,zero_migration,5yearly,2015,9.252
931,constant_fertility,5yearly,2020,8.997
931,constant_mortality,5yearly,2020,7.017
931,high_variant,5yearly,2020,10.626
931,instant_replacement,5yearly,2020,9.363
931,low_variant,5yearly,2020,4.854
931,medium_variant,5yearly,2020,7.789
931,momentum,5yearly,2020,8.733
931,no_change,5yearly,2020,8.226
931,zero_migration,5yearly,2020,7.819
931,constant_fertility,5yearly,2025,7.922
931,constant_mortality,5yearly,2025,5.317
931,high_variant,5yearly,2025,9.729
931,instant_replacement,5yearly,2025,8.191
931,low_variant,5yearly,2025,2.932
931,medium_variant,5yearly,2025,6.442
931,momentum,5yearly,2025,7.263
931,no_change,5yearly,2025,6.809
931,zero_migration,5yearly,2025,6.48
931,constant_fertility,5yearly,2030,6.888
931,constant_mortality,5yearly,2030,3.723
931,high_variant,5yearly,2030,8.348
931,instant_replacement,5yearly,2030,7.076
931,low_variant,5yearly,2030,1.776
931,medium_variant,5yearly,2030,5.199
931,momentum,5yearly,2030,5.854
931,no_change,5yearly,2030,5.442
931,zero_migration,5yearly,2030,5.238
931,constant_fertility,5yearly,2035,5.995
931,constant_mortality,5yearly,2035,2.22
931,high_variant,5yearly,2035,7.334
931,instant_replacement,5yearly,2035,6.109
931,low_variant,5yearly,2035,0.499000000000001
931,medium_variant,5yearly,2035,4.035
931,momentum,5yearly,2035,4.614
931,no_change,5yearly,2035,4.234
931,zero_migration,5yearly,2035,4.077
931,constant_fertility,5yearly,2040,5.232
931,constant_mortality,5yearly,2040,0.82
931,high_variant,5yearly,2040,6.666
931,instant_replacement,5yearly,2040,5.319
931,low_variant,5yearly,2040,-0.906000000000001
931,medium_variant,5yearly,2040,2.953
931,momentum,5yearly,2040,3.597
931,no_change,5yearly,2040,3.191
931,zero_migration,5yearly,2040,3.001
931,constant_fertility,5yearly,2045,4.558
931,constant_mortality,5yearly,2045,-0.465999999999999
931,high_variant,5yearly,2045,6.243
931,instant_replacement,5yearly,2045,4.668
931,low_variant,5yearly,2045,-2.384
931,medium_variant,5yearly,2045,1.958
931,momentum,5yearly,2045,2.769
931,no_change,5yearly,2045,2.276
931,zero_migration,5yearly,2045,2.012
931,constant_fertility,5yearly,2050,3.95
931,constant_mortality,5yearly,2050,-1.66
931,high_variant,5yearly,2050,5.863
931,instant_replacement,5yearly,2050,4.046
931,low_variant,5yearly,2050,-3.865
931,medium_variant,5yearly,2050,1.018
931,momentum,5yearly,2050,2.02
931,no_change,5yearly,2050,1.477
931,zero_migration,5yearly,2050,1.078
931,constant_fertility,5yearly,2055,3.39
931,constant_mortality,5yearly,2055,-2.747
931,high_variant,5yearly,2055,5.384
931,instant_replacement,5yearly,2055,3.383
931,low_variant,5yearly,2055,-5.265
931,medium_variant,5yearly,2055,0.118
931,momentum,5yearly,2055,1.3
931,no_change,5yearly,2055,0.801
931,zero_migration,5yearly,2055,0.186
931,constant_fertility,5yearly,2060,2.895
931,constant_mortality,5yearly,2060,-3.707
931,high_variant,5yearly,2060,4.847
931,instant_replacement,5yearly,2060,2.743
931,low_variant,5yearly,2060,-6.567
931,medium_variant,5yearly,2060,-0.727
931,momentum,5yearly,2060,0.668999999999999
931,no_change,5yearly,2060,0.265000000000001
931,zero_migration,5yearly,2060,-0.654999999999999
931,constant_fertility,5yearly,2065,2.49
931,constant_mortality,5yearly,2065,-4.522
931,high_variant,5yearly,2065,4.39
931,instant_replacement,5yearly,2065,2.207
931,low_variant,5yearly,2065,-7.831
931,medium_variant,5yearly,2065,-1.505
931,momentum,5yearly,2065,0.213000000000001
931,no_change,5yearly,2065,-0.103999999999999
931,zero_migration,5yearly,2065,-1.43
931,constant_fertility,5yearly,2070,2.188
931,constant_mortality,5yearly,2070,-5.155
931,high_variant,5yearly,2070,4.127
931,instant_replacement,5yearly,2070,1.803
931,low_variant,5yearly,2070,-9.116
931,medium_variant,5yearly,2070,-2.194
931,momentum,5yearly,2070,-0.0329999999999995
931,no_change,5yearly,2070,-0.292
931,zero_migration,5yearly,2070,-2.117
931,constant_fertility,5yearly,2075,2.019
931,constant_mortality,5yearly,2075,-5.608
931,high_variant,5yearly,2075,4.063
931,instant_replacement,5yearly,2075,1.547
931,low_variant,5yearly,2075,-10.395
931,medium_variant,5yearly,2075,-2.759
931,momentum,5yearly,2075,-0.0969999999999995
931,no_change,5yearly,2075,-0.311999999999999
931,zero_migration,5yearly,2075,-2.679
931,constant_fertility,5yearly,2080,1.997
931,constant_mortality,5yearly,2080,-5.901
931,high_variant,5yearly,2080,4.121
931,instant_replacement,5yearly,2080,1.414
931,low_variant,5yearly,2080,-11.591
931,medium_variant,5yearly,2080,-3.178
931,momentum,5yearly,2080,-0.0579999999999998
931,no_change,5yearly,2080,-0.198
931,zero_migration,5yearly,2080,-3.095
931,constant_fertility,5yearly,2085,2.103
931,constant_mortality,5yearly,2085,-6.076
931,high_variant,5yearly,2085,4.216
931,instant_replacement,5yearly,2085,1.36
931,low_variant,5yearly,2085,-12.634
931,medium_variant,5yearly,2085,-3.452
931,momentum,5yearly,2085,-0.00799999999999912
931,no_change,5yearly,2085,-0.00999999999999979
931,zero_migration,5yearly,2085,-3.367
931,constant_fertility,5yearly,2090,2.29
931,constant_mortality,5yearly,2090,-6.162
931,high_variant,5yearly,2090,4.3
931,instant_replacement,5yearly,2090,1.35
931,low_variant,5yearly,2090,-13.494
931,medium_variant,5yearly,2090,-3.609
931,momentum,5yearly,2090,0.0120000000000005
931,no_change,5yearly,2090,0.200000000000001
931,zero_migration,5yearly,2090,-3.523
931,constant_fertility,5yearly,2095,2.505
931,constant_mortality,5yearly,2095,-6.192
931,high_variant,5yearly,2095,4.352
931,instant_replacement,5yearly,2095,1.357
931,low_variant,5yearly,2095,-14.173
931,medium_variant,5yearly,2095,-3.698
931,momentum,5yearly,2095,0.00500000000000078
931,no_change,5yearly,2095,0.398
931,zero_migration,5yearly,2095,-3.613
931,constant_fertility,5yearly,Regi,South America
931,constant_mortality,5yearly,Regi,South America
931,estimates,5yearly,Regi,South America
931,high_variant,5yearly,Regi,South America
931,instant_replacement,5yearly,Regi,South America
931,low_variant,5yearly,Regi,South America
931,medium_variant,5yearly,Regi,South America
931,momentum,5yearly,Regi,South America
931,no_change,5yearly,Regi,South America
931,zero_migration,5yearly,Regi,South America
