region,variant,freq,year,rateofnaturalincreaseper1000population
911,estimates,5yearly,1950,19.601
911,estimates,5yearly,1955,21.157
911,estimates,5yearly,1960,22.918
911,estimates,5yearly,1965,24.497
911,estimates,5yearly,1970,26.387
911,estimates,5yearly,1975,27.825
911,estimates,5yearly,1980,28.883
911,estimates,5yearly,1985,29.355
911,estimates,5yearly,1990,29.283
911,estimates,5yearly,1995,28.629
911,estimates,5yearly,2000,30.105
911,estimates,5yearly,2005,31.6
911,estimates,5yearly,2010,31.584
911,constant_fertility,5yearly,2015,32.711
911,constant_mortality,5yearly,2015,29.27
911,high_variant,5yearly,2015,31.83
911,instant_replacement,5yearly,2015,9.992
911,low_variant,5yearly,2015,28.756
911,medium_variant,5yearly,2015,30.299
911,momentum,5yearly,2015,9.559
911,no_change,5yearly,2015,31.664
911,zero_migration,5yearly,2015,30.301
911,constant_fertility,5yearly,2020,33.663
911,constant_mortality,5yearly,2020,27.237
911,high_variant,5yearly,2020,31.282
911,instant_replacement,5yearly,2020,12.22
911,low_variant,5yearly,2020,26.698
911,medium_variant,5yearly,2020,29.022
911,momentum,5yearly,2020,11.557
911,no_change,5yearly,2020,31.821
911,zero_migration,5yearly,2020,29.017
911,constant_fertility,5yearly,2025,34.382
911,constant_mortality,5yearly,2025,25.426
911,high_variant,5yearly,2025,30.458
911,instant_replacement,5yearly,2025,14.013
911,low_variant,5yearly,2025,24.996
911,medium_variant,5yearly,2025,27.799
911,momentum,5yearly,2025,13.084
911,no_change,5yearly,2025,31.92
911,zero_migration,5yearly,2025,27.783
911,constant_fertility,5yearly,2030,34.869
911,constant_mortality,5yearly,2030,23.568
911,high_variant,5yearly,2030,28.983
911,instant_replacement,5yearly,2030,14.615
911,low_variant,5yearly,2030,23.724
911,medium_variant,5yearly,2030,26.446
911,momentum,5yearly,2030,13.386
911,no_change,5yearly,2030,31.872
911,zero_migration,5yearly,2030,26.427
911,constant_fertility,5yearly,2035,35.28
911,constant_mortality,5yearly,2035,21.571
911,high_variant,5yearly,2035,27.59
911,instant_replacement,5yearly,2035,13.386
911,low_variant,5yearly,2035,22.025
911,medium_variant,5yearly,2035,24.904
911,momentum,5yearly,2035,11.812
911,no_change,5yearly,2035,31.793
