region,variant,freq,year,rateofnaturalincreaseper1000population
928,constant_fertility,5yearly,2090,20.185
928,constant_mortality,5yearly,2090,-0.336
928,high_variant,5yearly,2090,9.007
928,instant_replacement,5yearly,2090,0.908000000000001
928,low_variant,5yearly,2090,-4.29
928,medium_variant,5yearly,2090,2.905
928,momentum,5yearly,2090,-0.184999999999999
928,no_change,5yearly,2090,17.496
928,zero_migration,5yearly,2090,2.92
928,constant_fertility,5yearly,2095,20.307
928,constant_mortality,5yearly,2095,-1.142
928,high_variant,5yearly,2095,8.46
928,instant_replacement,5yearly,2095,1.154
928,low_variant,5yearly,2095,-5.157
928,medium_variant,5yearly,2095,2.249
928,momentum,5yearly,2095,0.0600000000000005
928,no_change,5yearly,2095,17.529
928,zero_migration,5yearly,2095,2.268
928,constant_fertility,5yearly,Regi,Melanesia
928,constant_mortality,5yearly,Regi,Melanesia
928,estimates,5yearly,Regi,Melanesia
928,high_variant,5yearly,Regi,Melanesia
928,instant_replacement,5yearly,Regi,Melanesia
928,low_variant,5yearly,Regi,Melanesia
928,medium_variant,5yearly,Regi,Melanesia
928,momentum,5yearly,Regi,Melanesia
928,no_change,5yearly,Regi,Melanesia
928,zero_migration,5yearly,Regi,Melanesia
