region,variant,freq,year,rateofnaturalincreaseper1000population
934,estimates,5yearly,1950,20.607
934,estimates,5yearly,1955,20.55
934,estimates,5yearly,1960,22.84
934,estimates,5yearly,1965,25.393
934,estimates,5yearly,1970,23.826
934,estimates,5yearly,1975,21.257
934,estimates,5yearly,1980,20.959
934,estimates,5yearly,1985,20.972
934,estimates,5yearly,1990,17.406
934,estimates,5yearly,1995,14.703
934,estimates,5yearly,2000,13.507
934,estimates,5yearly,2005,12.858
934,estimates,5yearly,2010,12.109
934,constant_fertility,5yearly,2015,11.513
934,constant_mortality,5yearly,2015,10.267
934,high_variant,5yearly,2015,12.588
934,instant_replacement,5yearly,2015,10.074
934,low_variant,5yearly,2015,8.918
934,medium_variant,5yearly,2015,10.762
934,momentum,5yearly,2015,9.753
934,no_change,5yearly,2015,11.014
934,zero_migration,5yearly,2015,10.779
934,constant_fertility,5yearly,2020,10.587
934,constant_mortality,5yearly,2020,8.367
934,high_variant,5yearly,2020,11.944
934,instant_replacement,5yearly,2020,8.89
934,low_variant,5yearly,2020,6.518
934,medium_variant,5yearly,2020,9.274
934,momentum,5yearly,2020,8.306
934,no_change,5yearly,2020,9.667
934,zero_migration,5yearly,2020,9.317
934,constant_fertility,5yearly,2025,9.795
934,constant_mortality,5yearly,2025,6.635
934,high_variant,5yearly,2025,11.022
934,instant_replacement,5yearly,2025,7.765
934,low_variant,5yearly,2025,4.645
934,medium_variant,5yearly,2025,7.932
934,momentum,5yearly,2025,6.915
934,no_change,5yearly,2025,8.48
934,zero_migration,5yearly,2025,7.987
934,constant_fertility,5yearly,2030,9.229
934,constant_mortality,5yearly,2030,5.08
934,high_variant,5yearly,2030,9.7
934,instant_replacement,5yearly,2030,6.715
934,low_variant,5yearly,2030,3.569
934,medium_variant,5yearly,2030,6.768
934,momentum,5yearly,2030,5.586
934,no_change,5yearly,2030,7.52
934,zero_migration,5yearly,2030,6.831
934,constant_fertility,5yearly,2035,8.858
934,constant_mortality,5yearly,2035,3.664
934,high_variant,5yearly,2035,8.815
934,instant_replacement,5yearly,2035,5.681
934,low_variant,5yearly,2035,2.381
934,medium_variant,5yearly,2035,5.728
934,momentum,5yearly,2035,4.295
934,no_change,5yearly,2035,6.77
934,zero_migration,5yearly,2035,5.795
934,constant_fertility,5yearly,2040,8.669
934,constant_mortality,5yearly,2040,2.356
934,high_variant,5yearly,2040,8.366
934,instant_replacement,5yearly,2040,4.782
934,low_variant,5yearly,2040,1.03
934,medium_variant,5yearly,2040,4.788
934,momentum,5yearly,2040,3.174
934,no_change,5yearly,2040,6.204
934,zero_migration,5yearly,2040,4.859
934,constant_fertility,5yearly,2045,8.594
934,constant_mortality,5yearly,2045,1.117
934,high_variant,5yearly,2045,8.075
934,instant_replacement,5yearly,2045,4.024
934,low_variant,5yearly,2045,-0.443
934,medium_variant,5yearly,2045,3.868
934,momentum,5yearly,2045,2.281
934,no_change,5yearly,2045,5.795
934,zero_migration,5yearly,2045,3.947
934,constant_fertility,5yearly,2050,8.669
934,constant_mortality,5yearly,2050,-0.0549999999999997
934,high_variant,5yearly,2050,7.711
934,instant_replacement,5yearly,2050,3.301
934,low_variant,5yearly,2050,-1.887
934,medium_variant,5yearly,2050,2.967
934,momentum,5yearly,2050,1.493
934,no_change,5yearly,2050,5.582
934,zero_migration,5yearly,2050,3.056
934,constant_fertility,5yearly,2055,8.942
934,constant_mortality,5yearly,2055,-1.103
934,high_variant,5yearly,2055,7.236
934,instant_replacement,5yearly,2055,2.629
934,low_variant,5yearly,2055,-3.152
934,medium_variant,5yearly,2055,2.151
934,momentum,5yearly,2055,0.805
934,no_change,5yearly,2055,5.602
