region,variant,freq,year,rateofnaturalincreaseper1000population
915,estimates,5yearly,1950,24.252
915,estimates,5yearly,1955,24.84
915,estimates,5yearly,1960,27.57
915,estimates,5yearly,1965,24.999
915,estimates,5yearly,1970,22.207
915,estimates,5yearly,1975,18.988
915,estimates,5yearly,1980,18.742
915,estimates,5yearly,1985,17.75
915,estimates,5yearly,1990,15.574
915,estimates,5yearly,1995,13.801
915,estimates,5yearly,2000,12.184
915,estimates,5yearly,2005,11.252
915,estimates,5yearly,2010,10.218
915,constant_fertility,5yearly,2015,9.897
915,constant_mortality,5yearly,2015,8.55
915,high_variant,5yearly,2015,10.787
915,instant_replacement,5yearly,2015,8.669
915,low_variant,5yearly,2015,7.195
915,medium_variant,5yearly,2015,8.999
915,momentum,5yearly,2015,8.474
915,no_change,5yearly,2015,9.445
915,zero_migration,5yearly,2015,9.134
915,constant_fertility,5yearly,2020,9.265
915,constant_mortality,5yearly,2020,6.878
915,high_variant,5yearly,2020,10.409
915,instant_replacement,5yearly,2020,7.955
915,low_variant,5yearly,2020,4.933
915,medium_variant,5yearly,2020,7.715
915,momentum,5yearly,2020,7.664
915,no_change,5yearly,2020,8.419
915,zero_migration,5yearly,2020,8.032
915,constant_fertility,5yearly,2025,8.478
915,constant_mortality,5yearly,2025,5.221
915,high_variant,5yearly,2025,9.586
915,instant_replacement,5yearly,2025,7.055
915,low_variant,5yearly,2025,3.06
915,medium_variant,5yearly,2025,6.425
915,momentum,5yearly,2025,6.602
915,no_change,5yearly,2025,7.264
915,zero_migration,5yearly,2025,6.848
915,constant_fertility,5yearly,2030,7.689
915,constant_mortality,5yearly,2030,3.608
915,high_variant,5yearly,2030,8.204
915,instant_replacement,5yearly,2030,6.045
915,low_variant,5yearly,2030,1.839
915,medium_variant,5yearly,2030,5.155
915,momentum,5yearly,2030,5.397
915,no_change,5yearly,2030,6.138
915,zero_migration,5yearly,2030,5.633
915,constant_fertility,5yearly,2035,7.046
915,constant_mortality,5yearly,2035,2.067
915,high_variant,5yearly,2035,7.161
915,instant_replacement,5yearly,2035,5.016
915,low_variant,5yearly,2035,0.465999999999999
915,medium_variant,5yearly,2035,3.941
915,momentum,5yearly,2035,4.174
915,no_change,5yearly,2035,5.18
915,zero_migration,5yearly,2035,4.458
915,constant_fertility,5yearly,2040,6.561
915,constant_mortality,5yearly,2040,0.644
915,high_variant,5yearly,2040,6.499
915,instant_replacement,5yearly,2040,4.099
915,low_variant,5yearly,2040,-1.067
915,medium_variant,5yearly,2040,2.808
915,momentum,5yearly,2040,3.136
915,no_change,5yearly,2040,4.421
915,zero_migration,5yearly,2040,3.383
915,constant_fertility,5yearly,2045,6.155
915,constant_mortality,5yearly,2045,-0.699
915,high_variant,5yearly,2045,6.04
915,instant_replacement,5yearly,2045,3.312
915,low_variant,5yearly,2045,-2.783
915,medium_variant,5yearly,2045,1.684
915,momentum,5yearly,2045,2.349
915,no_change,5yearly,2045,3.815
915,zero_migration,5yearly,2045,2.352
915,constant_fertility,5yearly,2050,5.838
915,constant_mortality,5yearly,2050,-1.926
915,high_variant,5yearly,2050,5.616
915,instant_replacement,5yearly,2050,2.589
915,low_variant,5yearly,2050,-4.518
915,medium_variant,5yearly,2050,0.606999999999999
915,momentum,5yearly,2050,1.721
915,no_change,5yearly,2050,3.368
915,zero_migration,5yearly,2050,1.388
915,constant_fertility,5yearly,2055,5.643
915,constant_mortality,5yearly,2055,-3.008
915,high_variant,5yearly,2055,5.101
915,instant_replacement,5yearly,2055,1.929
915,low_variant,5yearly,2055,-6.109
915,medium_variant,5yearly,2055,-0.385
915,momentum,5yearly,2055,1.189
915,no_change,5yearly,2055,3.102
915,zero_migration,5yearly,2055,0.496
915,constant_fertility,5yearly,2060,5.596
915,constant_mortality,5yearly,2060,-3.919
915,high_variant,5yearly,2060,4.582
915,instant_replacement,5yearly,2060,1.37
915,low_variant,5yearly,2060,-7.494
915,medium_variant,5yearly,2060,-1.238
915,momentum,5yearly,2060,0.729000000000001
915,no_change,5yearly,2060,3.007
915,zero_migration,5yearly,2060,-0.293000000000001
915,constant_fertility,5yearly,2065,5.776
915,constant_mortality,5yearly,2065,-4.657
915,high_variant,5yearly,2065,4.296
915,instant_replacement,5yearly,2065,1.042
915,low_variant,5yearly,2065,-8.628
915,medium_variant,5yearly,2065,-1.841
915,momentum,5yearly,2065,0.376999999999999
915,no_change,5yearly,2065,3.077
915,zero_migration,5yearly,2065,-0.881
915,constant_fertility,5yearly,2070,6.077
915,constant_mortality,5yearly,2070,-5.305
915,high_variant,5yearly,2070,4.237
915,instant_replacement,5yearly,2070,0.866999999999999
915,low_variant,5yearly,2070,-9.731
915,medium_variant,5yearly,2070,-2.315
915,momentum,5yearly,2070,0.124000000000001
