variant,country,year,infantmortality
estimates,156,1950,3505.026
estimates,156,1951,3386.545
estimates,156,1952,3179.534
estimates,156,1953,3032.427
estimates,156,1954,2945.225
estimates,156,1955,2916.919
estimates,156,1956,2943.867
estimates,156,1957,3020.363
estimates,156,1958,3135.826
estimates,156,1959,3272.175
estimates,156,1960,3408.029
estimates,156,1961,3520.728
estimates,156,1962,3587.51
estimates,156,1963,3592.181
estimates,156,1964,3529.198
estimates,156,1965,3402.023
estimates,156,1966,3223.824
estimates,156,1967,3019.245
estimates,156,1968,2809.597
estimates,156,1969,2605.273
estimates,156,1970,2411.176
estimates,156,1971,2226.232
estimates,156,1972,2044.69
estimates,156,1973,1864.176
estimates,156,1974,1688.586
estimates,156,1975,1523.454
estimates,156,1976,1374.643
estimates,156,1977,1246.522
estimates,156,1978,1142.295
estimates,156,1979,1063.777
estimates,156,1980,1013.766
estimates,156,1981,993.87
estimates,156,1982,999.412
estimates,156,1983,1023.413
estimates,156,1984,1058.961
estimates,156,1985,1096.376
estimates,156,1986,1125.677
estimates,156,1987,1140.262
estimates,156,1988,1135.714
estimates,156,1989,1109.819
estimates,156,1990,1063.18
estimates,156,1991,999.693
estimates,156,1992,927.623
estimates,156,1993,854.374
estimates,156,1994,783.802
estimates,156,1995,718.992
estimates,156,1996,661.42
estimates,156,1997,609.884
estimates,156,1998,563.306
estimates,156,1999,521.822
estimates,156,2000,485.074
estimates,156,2001,452.239
estimates,156,2002,422.077
estimates,156,2003,393.578
estimates,156,2004,366.297
estimates,156,2005,340.079
estimates,156,2006,315.095
estimates,156,2007,291.855
estimates,156,2008,270.724
estimates,156,2009,251.722
estimates,156,2010,234.925
estimates,156,2011,220.382
estimates,156,2012,207.904
estimates,156,2013,197.199
estimates,156,2014,187.962
estimates,156,2015,179.82
medium_variant,156,2015,179.82
medium_variant,156,2016,172.413
medium_variant,156,2017,165.465
medium_variant,156,2018,158.737
medium_variant,156,2019,152.039
medium_variant,156,2020,145.289
medium_variant,156,2021,138.539
medium_variant,156,2022,132.002
medium_variant,156,2023,125.848
medium_variant,156,2024,120.115
medium_variant,156,2025,114.837
medium_variant,156,2026,110.029
medium_variant,156,2027,105.659
medium_variant,156,2028,101.683
medium_variant,156,2029,98.068
medium_variant,156,2030,94.784
medium_variant,156,2031,91.801
medium_variant,156,2032,89.08
medium_variant,156,2033,86.572
medium_variant,156,2034,84.228
medium_variant,156,2035,82.007
medium_variant,156,2036,79.88
medium_variant,156,2037,77.84
medium_variant,156,2038,75.875
medium_variant,156,2039,73.961
medium_variant,156,2040,72.084
medium_variant,156,2041,70.241
medium_variant,156,2042,68.44
medium_variant,156,2043,66.689
medium_variant,156,2044,64.981
medium_variant,156,2045,63.314
medium_variant,156,2046,61.685
medium_variant,156,2047,60.095
medium_variant,156,2048,58.542
medium_variant,156,2049,57.024
medium_variant,156,2050,55.534
medium_variant,156,2051,54.068
medium_variant,156,2052,52.626
medium_variant,156,2053,51.21
medium_variant,156,2054,49.826
medium_variant,156,2055,48.481
medium_variant,156,2056,47.186
medium_variant,156,2057,45.948
medium_variant,156,2058,44.775
medium_variant,156,2059,43.67
medium_variant,156,2060,42.633
medium_variant,156,2061,41.662
medium_variant,156,2062,40.751
medium_variant,156,2063,39.892
medium_variant,156,2064,39.081
medium_variant,156,2065,38.318
medium_variant,156,2066,37.604
medium_variant,156,2067,36.94
medium_variant,156,2068,36.32
medium_variant,156,2069,35.737
medium_variant,156,2070,35.181
medium_variant,156,2071,34.644
medium_variant,156,2072,34.118
medium_variant,156,2073,33.596
medium_variant,156,2074,33.069
medium_variant,156,2075,32.534
medium_variant,156,2076,31.987
medium_variant,156,2077,31.434
medium_variant,156,2078,30.877
medium_variant,156,2079,30.318
medium_variant,156,2080,29.758
medium_variant,156,2081,29.2
medium_variant,156,2082,28.646
medium_variant,156,2083,28.098
medium_variant,156,2084,27.56
medium_variant,156,2085,27.032
medium_variant,156,2086,26.517
medium_variant,156,2087,26.014
medium_variant,156,2088,25.524
medium_variant,156,2089,25.048
medium_variant,156,2090,24.586
medium_variant,156,2091,24.139
medium_variant,156,2092,23.708
medium_variant,156,2093,23.292
medium_variant,156,2094,22.893
medium_variant,156,2095,22.508
medium_variant,156,2096,22.14
medium_variant,156,2097,21.787
medium_variant,156,2098,21.45
medium_variant,156,2099,21.129
