variant,country,year,infantmortality
estimates,31,1950,13.417
estimates,31,1951,13.796
estimates,31,1952,14.557
estimates,31,1953,15.322
estimates,31,1954,16.093
estimates,31,1955,16.865
estimates,31,1956,17.633
estimates,31,1957,18.384
estimates,31,1958,19.099
estimates,31,1959,19.742
estimates,31,1960,20.271
estimates,31,1961,20.647
estimates,31,1962,20.83
estimates,31,1963,20.803
estimates,31,1964,20.57
estimates,31,1965,20.151
estimates,31,1966,19.583
estimates,31,1967,18.929
estimates,31,1968,18.25
estimates,31,1969,17.588
estimates,31,1970,16.977
estimates,31,1971,16.431
estimates,31,1972,15.948
estimates,31,1973,15.526
estimates,31,1974,15.182
estimates,31,1975,14.931
estimates,31,1976,14.787
estimates,31,1977,14.745
estimates,31,1978,14.797
estimates,31,1979,14.933
estimates,31,1980,15.153
estimates,31,1981,15.455
estimates,31,1982,15.821
estimates,31,1983,16.219
estimates,31,1984,16.617
estimates,31,1985,16.982
estimates,31,1986,17.288
estimates,31,1987,17.511
estimates,31,1988,17.621
estimates,31,1989,17.589
estimates,31,1990,17.362
estimates,31,1991,16.892
estimates,31,1992,16.185
estimates,31,1993,15.27
estimates,31,1994,14.192
estimates,31,1995,13.019
estimates,31,1996,11.837
estimates,31,1997,10.724
estimates,31,1998,9.742
estimates,31,1999,8.927
estimates,31,2000,8.288
estimates,31,2001,7.805
estimates,31,2002,7.42
estimates,31,2003,7.084
estimates,31,2004,6.783
estimates,31,2005,6.511
estimates,31,2006,6.275
estimates,31,2007,6.086
estimates,31,2008,5.946
estimates,31,2009,5.843
estimates,31,2010,5.763
estimates,31,2011,5.687
estimates,31,2012,5.602
estimates,31,2013,5.496
estimates,31,2014,5.36
estimates,31,2015,5.193
medium_variant,31,2015,5.193
medium_variant,31,2016,4.995
medium_variant,31,2017,4.78
medium_variant,31,2018,4.557
medium_variant,31,2019,4.335
medium_variant,31,2020,4.118
medium_variant,31,2021,3.91
medium_variant,31,2022,3.715
medium_variant,31,2023,3.534
medium_variant,31,2024,3.369
medium_variant,31,2025,3.223
medium_variant,31,2026,3.097
medium_variant,31,2027,2.988
medium_variant,31,2028,2.893
medium_variant,31,2029,2.811
medium_variant,31,2030,2.74
medium_variant,31,2031,2.677
medium_variant,31,2032,2.622
medium_variant,31,2033,2.57
medium_variant,31,2034,2.521
medium_variant,31,2035,2.471
medium_variant,31,2036,2.421
medium_variant,31,2037,2.37
medium_variant,31,2038,2.317
medium_variant,31,2039,2.263
medium_variant,31,2040,2.207
medium_variant,31,2041,2.148
medium_variant,31,2042,2.089
medium_variant,31,2043,2.029
medium_variant,31,2044,1.969
medium_variant,31,2045,1.908
medium_variant,31,2046,1.848
medium_variant,31,2047,1.789
medium_variant,31,2048,1.73
medium_variant,31,2049,1.672
medium_variant,31,2050,1.617
medium_variant,31,2051,1.564
medium_variant,31,2052,1.515
medium_variant,31,2053,1.47
medium_variant,31,2054,1.428
medium_variant,31,2055,1.39
medium_variant,31,2056,1.355
medium_variant,31,2057,1.323
medium_variant,31,2058,1.293
medium_variant,31,2059,1.265
medium_variant,31,2060,1.239
medium_variant,31,2061,1.214
medium_variant,31,2062,1.19
medium_variant,31,2063,1.167
medium_variant,31,2064,1.145
medium_variant,31,2065,1.124
medium_variant,31,2066,1.103
medium_variant,31,2067,1.082
medium_variant,31,2068,1.061
medium_variant,31,2069,1.04
medium_variant,31,2070,1.019
medium_variant,31,2071,0.998
medium_variant,31,2072,0.977
medium_variant,31,2073,0.956
medium_variant,31,2074,0.936
medium_variant,31,2075,0.915
medium_variant,31,2076,0.895
medium_variant,31,2077,0.875
medium_variant,31,2078,0.856
medium_variant,31,2079,0.836
medium_variant,31,2080,0.817
medium_variant,31,2081,0.799
medium_variant,31,2082,0.781
medium_variant,31,2083,0.763
medium_variant,31,2084,0.746
medium_variant,31,2085,0.729
medium_variant,31,2086,0.712
medium_variant,31,2087,0.697
medium_variant,31,2088,0.682
medium_variant,31,2089,0.667
medium_variant,31,2090,0.653
medium_variant,31,2091,0.64
medium_variant,31,2092,0.627
medium_variant,31,2093,0.615
medium_variant,31,2094,0.603
medium_variant,31,2095,0.592
medium_variant,31,2096,0.581
medium_variant,31,2097,0.571
medium_variant,31,2098,0.561
medium_variant,31,2099,0.552
