variant,country,year,infantmortality
estimates,191,1950,9.734
estimates,191,1951,9.398
estimates,191,1952,8.742
estimates,191,1953,8.114
estimates,191,1954,7.516
estimates,191,1955,6.947
estimates,191,1956,6.407
estimates,191,1957,5.896
estimates,191,1958,5.413
estimates,191,1959,4.96
estimates,191,1960,4.535
estimates,191,1961,4.139
estimates,191,1962,3.771
estimates,191,1963,3.432
estimates,191,1964,3.121
estimates,191,1965,2.84
estimates,191,1966,2.591
estimates,191,1967,2.375
estimates,191,1968,2.19
estimates,191,1969,2.034
estimates,191,1970,1.905
estimates,191,1971,1.8
estimates,191,1972,1.716
estimates,191,1973,1.647
estimates,191,1974,1.59
estimates,191,1975,1.54
estimates,191,1976,1.495
estimates,191,1977,1.454
estimates,191,1978,1.415
estimates,191,1979,1.374
estimates,191,1980,1.329
estimates,191,1981,1.277
estimates,191,1982,1.217
estimates,191,1983,1.151
estimates,191,1984,1.079
estimates,191,1985,1.003
estimates,191,1986,0.924
estimates,191,1987,0.845
estimates,191,1988,0.77
estimates,191,1989,0.699
estimates,191,1990,0.635
estimates,191,1991,0.579
estimates,191,1992,0.528
estimates,191,1993,0.483
estimates,191,1994,0.444
estimates,191,1995,0.41
estimates,191,1996,0.38
estimates,191,1997,0.355
estimates,191,1998,0.333
estimates,191,1999,0.315
estimates,191,2000,0.299
estimates,191,2001,0.286
estimates,191,2002,0.277
estimates,191,2003,0.27
estimates,191,2004,0.266
estimates,191,2005,0.262
estimates,191,2006,0.256
estimates,191,2007,0.248
estimates,191,2008,0.238
estimates,191,2009,0.224
estimates,191,2010,0.208
estimates,191,2011,0.192
estimates,191,2012,0.175
estimates,191,2013,0.16
estimates,191,2014,0.148
estimates,191,2015,0.138
medium_variant,191,2015,0.138
medium_variant,191,2016,0.131
medium_variant,191,2017,0.125
medium_variant,191,2018,0.12
medium_variant,191,2019,0.116
medium_variant,191,2020,0.112
medium_variant,191,2021,0.108
medium_variant,191,2022,0.105
medium_variant,191,2023,0.101
medium_variant,191,2024,0.099
medium_variant,191,2025,0.096
medium_variant,191,2026,0.093
medium_variant,191,2027,0.091
medium_variant,191,2028,0.088
medium_variant,191,2029,0.086
medium_variant,191,2030,0.084
medium_variant,191,2031,0.082
medium_variant,191,2032,0.08
medium_variant,191,2033,0.078
medium_variant,191,2034,0.077
medium_variant,191,2035,0.075
medium_variant,191,2036,0.074
medium_variant,191,2037,0.072
medium_variant,191,2038,0.071
medium_variant,191,2039,0.07
medium_variant,191,2040,0.068
medium_variant,191,2041,0.067
medium_variant,191,2042,0.066
medium_variant,191,2043,0.065
medium_variant,191,2044,0.063
medium_variant,191,2045,0.062
medium_variant,191,2046,0.06
medium_variant,191,2047,0.059
medium_variant,191,2048,0.058
medium_variant,191,2049,0.056
medium_variant,191,2050,0.055
medium_variant,191,2051,0.054
medium_variant,191,2052,0.053
medium_variant,191,2053,0.052
medium_variant,191,2054,0.051
medium_variant,191,2055,0.05
medium_variant,191,2056,0.049
medium_variant,191,2057,0.048
medium_variant,191,2058,0.047
medium_variant,191,2059,0.046
medium_variant,191,2060,0.045
medium_variant,191,2061,0.044
medium_variant,191,2062,0.044
medium_variant,191,2063,0.043
medium_variant,191,2064,0.042
medium_variant,191,2065,0.042
medium_variant,191,2066,0.041
medium_variant,191,2067,0.04
medium_variant,191,2068,0.04
medium_variant,191,2069,0.039
medium_variant,191,2070,0.039
medium_variant,191,2071,0.038
medium_variant,191,2072,0.038
medium_variant,191,2073,0.037
medium_variant,191,2074,0.037
medium_variant,191,2075,0.036
medium_variant,191,2076,0.036
medium_variant,191,2077,0.035
medium_variant,191,2078,0.035
medium_variant,191,2079,0.034
medium_variant,191,2080,0.033
medium_variant,191,2081,0.033
medium_variant,191,2082,0.032
medium_variant,191,2083,0.032
medium_variant,191,2084,0.031
medium_variant,191,2085,0.031
medium_variant,191,2086,0.03
medium_variant,191,2087,0.03
medium_variant,191,2088,0.029
medium_variant,191,2089,0.029
medium_variant,191,2090,0.028
medium_variant,191,2091,0.028
medium_variant,191,2092,0.028
medium_variant,191,2093,0.027
medium_variant,191,2094,0.027
medium_variant,191,2095,0.027
medium_variant,191,2096,0.027
medium_variant,191,2097,0.027
medium_variant,191,2098,0.027
medium_variant,191,2099,0.027
