variant,country,year,infantmortality
estimates,51,1950,3.28
estimates,51,1951,3.508
estimates,51,1952,3.937
estimates,51,1953,4.315
estimates,51,1954,4.64
estimates,51,1955,4.914
estimates,51,1956,5.134
estimates,51,1957,5.3
estimates,51,1958,5.41
estimates,51,1959,5.46
estimates,51,1960,5.447
estimates,51,1961,5.37
estimates,51,1962,5.232
estimates,51,1963,5.041
estimates,51,1964,4.814
estimates,51,1965,4.57
estimates,51,1966,4.335
estimates,51,1967,4.125
estimates,51,1968,3.956
estimates,51,1969,3.835
estimates,51,1970,3.767
estimates,51,1971,3.746
estimates,51,1972,3.756
estimates,51,1973,3.782
estimates,51,1974,3.817
estimates,51,1975,3.857
estimates,51,1976,3.901
estimates,51,1977,3.95
estimates,51,1978,4.001
estimates,51,1979,4.051
estimates,51,1980,4.095
estimates,51,1981,4.13
estimates,51,1982,4.155
estimates,51,1983,4.164
estimates,51,1984,4.154
estimates,51,1985,4.118
estimates,51,1986,4.051
estimates,51,1987,3.951
estimates,51,1988,3.82
estimates,51,1989,3.657
estimates,51,1990,3.46
estimates,51,1991,3.229
estimates,51,1992,2.969
estimates,51,1993,2.689
estimates,51,1994,2.402
estimates,51,1995,2.121
estimates,51,1996,1.863
estimates,51,1997,1.637
estimates,51,1998,1.45
estimates,51,1999,1.304
estimates,51,2000,1.2
estimates,51,2001,1.134
estimates,51,2002,1.092
estimates,51,2003,1.062
estimates,51,2004,1.036
estimates,51,2005,1.008
estimates,51,2006,0.971
estimates,51,2007,0.925
estimates,51,2008,0.87
estimates,51,2009,0.808
estimates,51,2010,0.739
estimates,51,2011,0.67
estimates,51,2012,0.605
estimates,51,2013,0.55
estimates,51,2014,0.505
estimates,51,2015,0.47
medium_variant,51,2015,0.47
medium_variant,51,2016,0.444
medium_variant,51,2017,0.423
medium_variant,51,2018,0.403
medium_variant,51,2019,0.384
medium_variant,51,2020,0.364
medium_variant,51,2021,0.344
medium_variant,51,2022,0.325
medium_variant,51,2023,0.306
medium_variant,51,2024,0.289
medium_variant,51,2025,0.273
medium_variant,51,2026,0.259
medium_variant,51,2027,0.246
medium_variant,51,2028,0.234
medium_variant,51,2029,0.224
medium_variant,51,2030,0.215
medium_variant,51,2031,0.207
medium_variant,51,2032,0.2
medium_variant,51,2033,0.194
medium_variant,51,2034,0.19
medium_variant,51,2035,0.185
medium_variant,51,2036,0.182
medium_variant,51,2037,0.179
medium_variant,51,2038,0.176
medium_variant,51,2039,0.173
medium_variant,51,2040,0.171
medium_variant,51,2041,0.168
medium_variant,51,2042,0.164
medium_variant,51,2043,0.161
medium_variant,51,2044,0.157
medium_variant,51,2045,0.153
medium_variant,51,2046,0.149
medium_variant,51,2047,0.145
medium_variant,51,2048,0.14
medium_variant,51,2049,0.136
medium_variant,51,2050,0.131
medium_variant,51,2051,0.127
medium_variant,51,2052,0.122
medium_variant,51,2053,0.118
medium_variant,51,2054,0.114
medium_variant,51,2055,0.111
medium_variant,51,2056,0.107
medium_variant,51,2057,0.104
medium_variant,51,2058,0.101
medium_variant,51,2059,0.098
medium_variant,51,2060,0.095
medium_variant,51,2061,0.093
medium_variant,51,2062,0.091
medium_variant,51,2063,0.089
medium_variant,51,2064,0.088
medium_variant,51,2065,0.086
medium_variant,51,2066,0.085
medium_variant,51,2067,0.083
medium_variant,51,2068,0.082
medium_variant,51,2069,0.081
medium_variant,51,2070,0.08
medium_variant,51,2071,0.079
medium_variant,51,2072,0.077
medium_variant,51,2073,0.076
medium_variant,51,2074,0.075
medium_variant,51,2075,0.074
medium_variant,51,2076,0.072
medium_variant,51,2077,0.071
medium_variant,51,2078,0.069
medium_variant,51,2079,0.068
medium_variant,51,2080,0.066
medium_variant,51,2081,0.065
medium_variant,51,2082,0.063
medium_variant,51,2083,0.062
medium_variant,51,2084,0.06
medium_variant,51,2085,0.059
medium_variant,51,2086,0.057
medium_variant,51,2087,0.056
medium_variant,51,2088,0.055
medium_variant,51,2089,0.054
medium_variant,51,2090,0.052
medium_variant,51,2091,0.051
medium_variant,51,2092,0.05
medium_variant,51,2093,0.049
medium_variant,51,2094,0.048
medium_variant,51,2095,0.048
medium_variant,51,2096,0.047
medium_variant,51,2097,0.046
medium_variant,51,2098,0.045
medium_variant,51,2099,0.045
