variant,country,year,infantmortality
estimates,706,1950,23.228
estimates,706,1951,23.226
estimates,706,1952,23.226
estimates,706,1953,23.237
estimates,706,1954,23.257
estimates,706,1955,23.287
estimates,706,1956,23.327
estimates,706,1957,23.378
estimates,706,1958,23.441
estimates,706,1959,23.516
estimates,706,1960,23.604
estimates,706,1961,23.706
estimates,706,1962,23.822
estimates,706,1963,23.95
estimates,706,1964,24.085
estimates,706,1965,24.202
estimates,706,1966,24.269
estimates,706,1967,24.284
estimates,706,1968,24.264
estimates,706,1969,24.243
estimates,706,1970,24.288
estimates,706,1971,24.476
estimates,706,1972,24.866
estimates,706,1973,25.487
estimates,706,1974,26.346
estimates,706,1975,27.428
estimates,706,1976,28.698
estimates,706,1977,30.08
estimates,706,1978,31.498
estimates,706,1979,32.9
estimates,706,1980,34.223
estimates,706,1981,35.414
estimates,706,1982,36.471
estimates,706,1983,37.413
estimates,706,1984,38.26
estimates,706,1985,39.103
estimates,706,1986,40.06
estimates,706,1987,41.196
estimates,706,1988,42.512
estimates,706,1989,43.951
estimates,706,1990,45.354
estimates,706,1991,46.513
estimates,706,1992,47.266
estimates,706,1993,47.532
estimates,706,1994,47.318
estimates,706,1995,46.72
estimates,706,1996,45.903
estimates,706,1997,45.083
estimates,706,1998,44.435
estimates,706,1999,44.038
estimates,706,2000,43.937
estimates,706,2001,44.115
estimates,706,2002,44.464
estimates,706,2003,44.882
estimates,706,2004,45.32
estimates,706,2005,45.727
estimates,706,2006,46.057
estimates,706,2007,46.295
estimates,706,2008,46.431
estimates,706,2009,46.457
estimates,706,2010,46.372
estimates,706,2011,46.191
estimates,706,2012,45.95
estimates,706,2013,45.684
estimates,706,2014,45.416
estimates,706,2015,45.173
medium_variant,706,2015,45.173
medium_variant,706,2016,44.976
medium_variant,706,2017,44.826
medium_variant,706,2018,44.721
medium_variant,706,2019,44.657
medium_variant,706,2020,44.624
medium_variant,706,2021,44.602
medium_variant,706,2022,44.571
medium_variant,706,2023,44.511
medium_variant,706,2024,44.411
medium_variant,706,2025,44.265
medium_variant,706,2026,44.072
medium_variant,706,2027,43.843
medium_variant,706,2028,43.588
medium_variant,706,2029,43.314
medium_variant,706,2030,43.025
medium_variant,706,2031,42.729
medium_variant,706,2032,42.429
medium_variant,706,2033,42.13
medium_variant,706,2034,41.837
medium_variant,706,2035,41.552
medium_variant,706,2036,41.276
medium_variant,706,2037,41.007
medium_variant,706,2038,40.744
medium_variant,706,2039,40.487
medium_variant,706,2040,40.237
medium_variant,706,2041,39.998
medium_variant,706,2042,39.769
medium_variant,706,2043,39.546
medium_variant,706,2044,39.325
medium_variant,706,2045,39.097
medium_variant,706,2046,38.852
medium_variant,706,2047,38.583
medium_variant,706,2048,38.287
medium_variant,706,2049,37.964
medium_variant,706,2050,37.62
medium_variant,706,2051,37.261
medium_variant,706,2052,36.899
medium_variant,706,2053,36.542
medium_variant,706,2054,36.193
medium_variant,706,2055,35.853
medium_variant,706,2056,35.52
medium_variant,706,2057,35.189
medium_variant,706,2058,34.856
medium_variant,706,2059,34.521
medium_variant,706,2060,34.186
medium_variant,706,2061,33.854
medium_variant,706,2062,33.527
medium_variant,706,2063,33.207
medium_variant,706,2064,32.895
medium_variant,706,2065,32.59
medium_variant,706,2066,32.289
medium_variant,706,2067,31.991
medium_variant,706,2068,31.695
medium_variant,706,2069,31.403
medium_variant,706,2070,31.115
medium_variant,706,2071,30.838
medium_variant,706,2072,30.573
medium_variant,706,2073,30.32
medium_variant,706,2074,30.08
medium_variant,706,2075,29.849
medium_variant,706,2076,29.624
medium_variant,706,2077,29.401
medium_variant,706,2078,29.174
medium_variant,706,2079,28.942
medium_variant,706,2080,28.703
medium_variant,706,2081,28.458
medium_variant,706,2082,28.207
medium_variant,706,2083,27.954
medium_variant,706,2084,27.701
medium_variant,706,2085,27.451
medium_variant,706,2086,27.206
medium_variant,706,2087,26.97
medium_variant,706,2088,26.741
medium_variant,706,2089,26.52
medium_variant,706,2090,26.305
medium_variant,706,2091,26.093
medium_variant,706,2092,25.88
medium_variant,706,2093,25.665
medium_variant,706,2094,25.444
medium_variant,706,2095,25.216
medium_variant,706,2096,24.981
medium_variant,706,2097,24.738
medium_variant,706,2098,24.487
medium_variant,706,2099,24.228
