variant,country,year,infantmortality
estimates,12,1950,75.427
estimates,12,1951,75.664
estimates,12,1952,76.17
estimates,12,1953,76.738
estimates,12,1954,77.37
estimates,12,1955,78.063
estimates,12,1956,78.81
estimates,12,1957,79.604
estimates,12,1958,80.426
estimates,12,1959,81.248
estimates,12,1960,82.035
estimates,12,1961,82.756
estimates,12,1962,83.381
estimates,12,1963,83.897
estimates,12,1964,84.314
estimates,12,1965,84.688
estimates,12,1966,85.099
estimates,12,1967,85.601
estimates,12,1968,86.208
estimates,12,1969,86.891
estimates,12,1970,87.627
estimates,12,1971,88.38
estimates,12,1972,89.045
estimates,12,1973,89.491
estimates,12,1974,89.593
estimates,12,1975,89.159
estimates,12,1976,87.997
estimates,12,1977,86.055
estimates,12,1978,83.357
estimates,12,1979,79.971
estimates,12,1980,76.027
estimates,12,1981,71.702
estimates,12,1982,67.238
estimates,12,1983,62.863
estimates,12,1984,58.736
estimates,12,1985,54.994
estimates,12,1986,51.71
estimates,12,1987,48.82
estimates,12,1988,46.253
estimates,12,1989,43.977
estimates,12,1990,41.912
estimates,12,1991,39.953
estimates,12,1992,38.012
estimates,12,1993,36.034
estimates,12,1994,34.012
estimates,12,1995,31.97
estimates,12,1996,29.969
estimates,12,1997,28.108
estimates,12,1998,26.478
estimates,12,1999,25.128
estimates,12,2000,24.125
estimates,12,2001,23.518
estimates,12,2002,23.282
estimates,12,2003,23.365
estimates,12,2004,23.71
estimates,12,2005,24.252
estimates,12,2006,24.916
estimates,12,2007,25.612
estimates,12,2008,26.243
estimates,12,2009,26.728
estimates,12,2010,26.985
estimates,12,2011,26.955
estimates,12,2012,26.652
estimates,12,2013,26.102
estimates,12,2014,25.323
estimates,12,2015,24.348
medium_variant,12,2015,24.348
medium_variant,12,2016,23.223
medium_variant,12,2017,22.018
medium_variant,12,2018,20.798
medium_variant,12,2019,19.608
medium_variant,12,2020,18.48
medium_variant,12,2021,17.427
medium_variant,12,2022,16.435
medium_variant,12,2023,15.496
medium_variant,12,2024,14.619
medium_variant,12,2025,13.813
medium_variant,12,2026,13.083
medium_variant,12,2027,12.426
medium_variant,12,2028,11.836
medium_variant,12,2029,11.31
medium_variant,12,2030,10.846
medium_variant,12,2031,10.439
medium_variant,12,2032,10.083
medium_variant,12,2033,9.768
medium_variant,12,2034,9.488
medium_variant,12,2035,9.234
medium_variant,12,2036,9.004
medium_variant,12,2037,8.794
medium_variant,12,2038,8.601
medium_variant,12,2039,8.418
medium_variant,12,2040,8.24
medium_variant,12,2041,8.064
medium_variant,12,2042,7.888
medium_variant,12,2043,7.711
medium_variant,12,2044,7.532
medium_variant,12,2045,7.347
medium_variant,12,2046,7.157
medium_variant,12,2047,6.963
medium_variant,12,2048,6.766
medium_variant,12,2049,6.567
medium_variant,12,2050,6.367
medium_variant,12,2051,6.167
medium_variant,12,2052,5.966
medium_variant,12,2053,5.767
medium_variant,12,2054,5.572
medium_variant,12,2055,5.383
medium_variant,12,2056,5.201
medium_variant,12,2057,5.028
medium_variant,12,2058,4.866
medium_variant,12,2059,4.714
medium_variant,12,2060,4.574
medium_variant,12,2061,4.447
medium_variant,12,2062,4.331
medium_variant,12,2063,4.226
medium_variant,12,2064,4.13
medium_variant,12,2065,4.043
medium_variant,12,2066,3.965
medium_variant,12,2067,3.894
medium_variant,12,2068,3.83
medium_variant,12,2069,3.77
medium_variant,12,2070,3.714
medium_variant,12,2071,3.66
medium_variant,12,2072,3.608
medium_variant,12,2073,3.558
medium_variant,12,2074,3.506
medium_variant,12,2075,3.454
medium_variant,12,2076,3.401
medium_variant,12,2077,3.346
medium_variant,12,2078,3.289
medium_variant,12,2079,3.232
medium_variant,12,2080,3.173
medium_variant,12,2081,3.112
medium_variant,12,2082,3.05
medium_variant,12,2083,2.986
medium_variant,12,2084,2.923
medium_variant,12,2085,2.859
medium_variant,12,2086,2.796
medium_variant,12,2087,2.733
medium_variant,12,2088,2.673
medium_variant,12,2089,2.614
medium_variant,12,2090,2.558
medium_variant,12,2091,2.506
medium_variant,12,2092,2.457
medium_variant,12,2093,2.412
medium_variant,12,2094,2.371
medium_variant,12,2095,2.334
medium_variant,12,2096,2.302
medium_variant,12,2097,2.273
medium_variant,12,2098,2.249
medium_variant,12,2099,2.228
