variant,country,year,infantmortality
estimates,348,1950,16.739
estimates,348,1951,16.156
estimates,348,1952,15.005
estimates,348,1953,13.882
estimates,348,1954,12.787
estimates,348,1955,11.723
estimates,348,1956,10.692
estimates,348,1957,9.703
estimates,348,1958,8.765
estimates,348,1959,7.901
estimates,348,1960,7.133
estimates,348,1961,6.484
estimates,348,1962,5.976
estimates,348,1963,5.616
estimates,348,1964,5.396
estimates,348,1965,5.303
estimates,348,1966,5.312
estimates,348,1967,5.383
estimates,348,1968,5.477
estimates,348,1969,5.566
estimates,348,1970,5.625
estimates,348,1971,5.641
estimates,348,1972,5.618
estimates,348,1973,5.555
estimates,348,1974,5.446
estimates,348,1975,5.278
estimates,348,1976,5.04
estimates,348,1977,4.74
estimates,348,1978,4.392
estimates,348,1979,4.011
estimates,348,1980,3.623
estimates,348,1981,3.256
estimates,348,1982,2.93
estimates,348,1983,2.661
estimates,348,1984,2.454
estimates,348,1985,2.306
estimates,348,1986,2.205
estimates,348,1987,2.128
estimates,348,1988,2.053
estimates,348,1989,1.972
estimates,348,1990,1.877
estimates,348,1991,1.765
estimates,348,1992,1.642
estimates,348,1993,1.513
estimates,348,1994,1.383
estimates,348,1995,1.254
estimates,348,1996,1.134
estimates,348,1997,1.026
estimates,348,1998,0.933
estimates,348,1999,0.857
estimates,348,2000,0.797
estimates,348,2001,0.749
estimates,348,2002,0.71
estimates,348,2003,0.676
estimates,348,2004,0.643
estimates,348,2005,0.611
estimates,348,2006,0.58
estimates,348,2007,0.551
estimates,348,2008,0.525
estimates,348,2009,0.501
estimates,348,2010,0.48
estimates,348,2011,0.46
estimates,348,2012,0.442
estimates,348,2013,0.425
estimates,348,2014,0.41
estimates,348,2015,0.396
medium_variant,348,2015,0.396
medium_variant,348,2016,0.384
medium_variant,348,2017,0.372
medium_variant,348,2018,0.363
medium_variant,348,2019,0.354
medium_variant,348,2020,0.347
medium_variant,348,2021,0.34
medium_variant,348,2022,0.333
medium_variant,348,2023,0.327
medium_variant,348,2024,0.321
medium_variant,348,2025,0.314
medium_variant,348,2026,0.308
medium_variant,348,2027,0.301
medium_variant,348,2028,0.294
medium_variant,348,2029,0.288
medium_variant,348,2030,0.281
medium_variant,348,2031,0.274
medium_variant,348,2032,0.268
medium_variant,348,2033,0.262
medium_variant,348,2034,0.256
medium_variant,348,2035,0.251
medium_variant,348,2036,0.246
medium_variant,348,2037,0.241
medium_variant,348,2038,0.237
medium_variant,348,2039,0.233
medium_variant,348,2040,0.229
medium_variant,348,2041,0.225
medium_variant,348,2042,0.221
medium_variant,348,2043,0.218
medium_variant,348,2044,0.214
medium_variant,348,2045,0.211
medium_variant,348,2046,0.207
medium_variant,348,2047,0.204
medium_variant,348,2048,0.2
medium_variant,348,2049,0.197
medium_variant,348,2050,0.193
medium_variant,348,2051,0.19
medium_variant,348,2052,0.187
medium_variant,348,2053,0.184
medium_variant,348,2054,0.181
medium_variant,348,2055,0.178
medium_variant,348,2056,0.176
medium_variant,348,2057,0.173
medium_variant,348,2058,0.17
medium_variant,348,2059,0.168
medium_variant,348,2060,0.165
medium_variant,348,2061,0.162
medium_variant,348,2062,0.16
medium_variant,348,2063,0.158
medium_variant,348,2064,0.156
medium_variant,348,2065,0.154
medium_variant,348,2066,0.152
medium_variant,348,2067,0.15
medium_variant,348,2068,0.148
medium_variant,348,2069,0.146
medium_variant,348,2070,0.144
medium_variant,348,2071,0.142
medium_variant,348,2072,0.14
medium_variant,348,2073,0.138
medium_variant,348,2074,0.136
medium_variant,348,2075,0.135
medium_variant,348,2076,0.133
medium_variant,348,2077,0.131
medium_variant,348,2078,0.13
medium_variant,348,2079,0.128
medium_variant,348,2080,0.127
medium_variant,348,2081,0.126
medium_variant,348,2082,0.124
medium_variant,348,2083,0.123
medium_variant,348,2084,0.122
medium_variant,348,2085,0.12
medium_variant,348,2086,0.119
medium_variant,348,2087,0.117
medium_variant,348,2088,0.116
medium_variant,348,2089,0.115
medium_variant,348,2090,0.113
medium_variant,348,2091,0.112
medium_variant,348,2092,0.11
medium_variant,348,2093,0.109
medium_variant,348,2094,0.108
medium_variant,348,2095,0.107
medium_variant,348,2096,0.105
medium_variant,348,2097,0.104
medium_variant,348,2098,0.103
medium_variant,348,2099,0.102
