variant,country,year,infantmortality
estimates,308,1950,0.319
estimates,308,1951,0.326
estimates,308,1952,0.337
estimates,308,1953,0.345
estimates,308,1954,0.35
estimates,308,1955,0.352
estimates,308,1956,0.35
estimates,308,1957,0.345
estimates,308,1958,0.337
estimates,308,1959,0.325
estimates,308,1960,0.31
estimates,308,1961,0.292
estimates,308,1962,0.271
estimates,308,1963,0.249
estimates,308,1964,0.226
estimates,308,1965,0.203
estimates,308,1966,0.183
estimates,308,1967,0.165
estimates,308,1968,0.15
estimates,308,1969,0.138
estimates,308,1970,0.129
estimates,308,1971,0.123
estimates,308,1972,0.119
estimates,308,1973,0.114
estimates,308,1974,0.11
estimates,308,1975,0.106
estimates,308,1976,0.101
estimates,308,1977,0.098
estimates,308,1978,0.094
estimates,308,1979,0.092
estimates,308,1980,0.09
estimates,308,1981,0.088
estimates,308,1982,0.086
estimates,308,1983,0.084
estimates,308,1984,0.081
estimates,308,1985,0.078
estimates,308,1986,0.074
estimates,308,1987,0.07
estimates,308,1988,0.065
estimates,308,1989,0.06
estimates,308,1990,0.055
estimates,308,1991,0.05
estimates,308,1992,0.045
estimates,308,1993,0.041
estimates,308,1994,0.037
estimates,308,1995,0.034
estimates,308,1996,0.032
estimates,308,1997,0.03
estimates,308,1998,0.028
estimates,308,1999,0.026
estimates,308,2000,0.025
estimates,308,2001,0.024
estimates,308,2002,0.023
estimates,308,2003,0.023
estimates,308,2004,0.022
estimates,308,2005,0.021
estimates,308,2006,0.021
estimates,308,2007,0.021
estimates,308,2008,0.02
estimates,308,2009,0.02
estimates,308,2010,0.02
estimates,308,2011,0.02
estimates,308,2012,0.02
estimates,308,2013,0.019
estimates,308,2014,0.019
estimates,308,2015,0.018
medium_variant,308,2015,0.018
medium_variant,308,2016,0.018
medium_variant,308,2017,0.017
medium_variant,308,2018,0.016
medium_variant,308,2019,0.015
medium_variant,308,2020,0.015
medium_variant,308,2021,0.014
medium_variant,308,2022,0.013
medium_variant,308,2023,0.013
medium_variant,308,2024,0.012
medium_variant,308,2025,0.012
medium_variant,308,2026,0.011
medium_variant,308,2027,0.011
medium_variant,308,2028,0.01
medium_variant,308,2029,0.01
medium_variant,308,2030,0.009
medium_variant,308,2031,0.009
medium_variant,308,2032,0.009
medium_variant,308,2033,0.008
medium_variant,308,2034,0.008
medium_variant,308,2035,0.008
medium_variant,308,2036,0.008
medium_variant,308,2037,0.007
medium_variant,308,2038,0.007
medium_variant,308,2039,0.007
medium_variant,308,2040,0.007
medium_variant,308,2041,0.007
medium_variant,308,2042,0.006
medium_variant,308,2043,0.006
medium_variant,308,2044,0.006
medium_variant,308,2045,0.006
medium_variant,308,2046,0.006
medium_variant,308,2047,0.006
medium_variant,308,2048,0.006
medium_variant,308,2049,0.005
medium_variant,308,2050,0.005
medium_variant,308,2051,0.005
medium_variant,308,2052,0.005
medium_variant,308,2053,0.005
medium_variant,308,2054,0.005
medium_variant,308,2055,0.004
medium_variant,308,2056,0.004
medium_variant,308,2057,0.004
medium_variant,308,2058,0.004
medium_variant,308,2059,0.004
medium_variant,308,2060,0.004
medium_variant,308,2061,0.004
medium_variant,308,2062,0.003
medium_variant,308,2063,0.003
medium_variant,308,2064,0.003
medium_variant,308,2065,0.003
medium_variant,308,2066,0.003
medium_variant,308,2067,0.003
medium_variant,308,2068,0.003
medium_variant,308,2069,0.003
medium_variant,308,2070,0.003
medium_variant,308,2071,0.003
medium_variant,308,2072,0.003
medium_variant,308,2073,0.003
medium_variant,308,2074,0.003
medium_variant,308,2075,0.003
medium_variant,308,2076,0.003
medium_variant,308,2077,0.002
medium_variant,308,2078,0.002
medium_variant,308,2079,0.002
medium_variant,308,2080,0.002
medium_variant,308,2081,0.002
medium_variant,308,2082,0.002
medium_variant,308,2083,0.002
medium_variant,308,2084,0.002
medium_variant,308,2085,0.002
medium_variant,308,2086,0.002
medium_variant,308,2087,0.002
medium_variant,308,2088,0.002
medium_variant,308,2089,0.002
medium_variant,308,2090,0.002
medium_variant,308,2091,0.002
medium_variant,308,2092,0.002
medium_variant,308,2093,0.002
medium_variant,308,2094,0.002
medium_variant,308,2095,0.002
medium_variant,308,2096,0.001
medium_variant,308,2097,0.001
medium_variant,308,2098,0.001
medium_variant,308,2099,0.001
