variant,country,year,infantmortality
estimates,426,1950,5.518
estimates,426,1951,5.497
estimates,426,1952,5.452
estimates,426,1953,5.406
estimates,426,1954,5.358
estimates,426,1955,5.308
estimates,426,1956,5.258
estimates,426,1957,5.208
estimates,426,1958,5.161
estimates,426,1959,5.121
estimates,426,1960,5.092
estimates,426,1961,5.079
estimates,426,1962,5.085
estimates,426,1963,5.113
estimates,426,1964,5.161
estimates,426,1965,5.228
estimates,426,1966,5.309
estimates,426,1967,5.397
estimates,426,1968,5.484
estimates,426,1969,5.566
estimates,426,1970,5.636
estimates,426,1971,5.694
estimates,426,1972,5.737
estimates,426,1973,5.766
estimates,426,1974,5.78
estimates,426,1975,5.774
estimates,426,1976,5.749
estimates,426,1977,5.705
estimates,426,1978,5.644
estimates,426,1979,5.569
estimates,426,1980,5.484
estimates,426,1981,5.392
estimates,426,1982,5.296
estimates,426,1983,5.2
estimates,426,1984,5.103
estimates,426,1985,5.001
estimates,426,1986,4.884
estimates,426,1987,4.75
estimates,426,1988,4.603
estimates,426,1989,4.451
estimates,426,1990,4.316
estimates,426,1991,4.223
estimates,426,1992,4.186
estimates,426,1993,4.213
estimates,426,1994,4.3
estimates,426,1995,4.435
estimates,426,1996,4.599
estimates,426,1997,4.764
estimates,426,1998,4.906
estimates,426,1999,5.011
estimates,426,2000,5.064
estimates,426,2001,5.06
estimates,426,2002,5.008
estimates,426,2003,4.918
estimates,426,2004,4.795
estimates,426,2005,4.649
estimates,426,2006,4.491
estimates,426,2007,4.329
estimates,426,2008,4.173
estimates,426,2009,4.028
estimates,426,2010,3.896
estimates,426,2011,3.776
estimates,426,2012,3.661
estimates,426,2013,3.547
estimates,426,2014,3.433
estimates,426,2015,3.317
medium_variant,426,2015,3.317
medium_variant,426,2016,3.2
medium_variant,426,2017,3.083
medium_variant,426,2018,2.967
medium_variant,426,2019,2.854
medium_variant,426,2020,2.744
medium_variant,426,2021,2.64
medium_variant,426,2022,2.544
medium_variant,426,2023,2.454
medium_variant,426,2024,2.372
medium_variant,426,2025,2.298
medium_variant,426,2026,2.23
medium_variant,426,2027,2.168
medium_variant,426,2028,2.109
medium_variant,426,2029,2.052
medium_variant,426,2030,1.998
medium_variant,426,2031,1.945
medium_variant,426,2032,1.894
medium_variant,426,2033,1.845
medium_variant,426,2034,1.797
medium_variant,426,2035,1.75
medium_variant,426,2036,1.704
medium_variant,426,2037,1.658
medium_variant,426,2038,1.614
medium_variant,426,2039,1.569
medium_variant,426,2040,1.526
medium_variant,426,2041,1.483
medium_variant,426,2042,1.441
medium_variant,426,2043,1.401
medium_variant,426,2044,1.362
medium_variant,426,2045,1.324
medium_variant,426,2046,1.289
medium_variant,426,2047,1.255
medium_variant,426,2048,1.222
medium_variant,426,2049,1.191
medium_variant,426,2050,1.16
medium_variant,426,2051,1.131
medium_variant,426,2052,1.102
medium_variant,426,2053,1.074
medium_variant,426,2054,1.046
medium_variant,426,2055,1.018
medium_variant,426,2056,0.99
medium_variant,426,2057,0.963
medium_variant,426,2058,0.936
medium_variant,426,2059,0.91
medium_variant,426,2060,0.884
medium_variant,426,2061,0.859
medium_variant,426,2062,0.835
medium_variant,426,2063,0.811
medium_variant,426,2064,0.788
medium_variant,426,2065,0.766
medium_variant,426,2066,0.744
medium_variant,426,2067,0.722
medium_variant,426,2068,0.701
medium_variant,426,2069,0.681
medium_variant,426,2070,0.662
medium_variant,426,2071,0.643
medium_variant,426,2072,0.626
medium_variant,426,2073,0.61
medium_variant,426,2074,0.595
medium_variant,426,2075,0.582
medium_variant,426,2076,0.569
medium_variant,426,2077,0.558
medium_variant,426,2078,0.548
medium_variant,426,2079,0.538
medium_variant,426,2080,0.528
medium_variant,426,2081,0.519
medium_variant,426,2082,0.51
medium_variant,426,2083,0.501
medium_variant,426,2084,0.492
medium_variant,426,2085,0.483
medium_variant,426,2086,0.474
medium_variant,426,2087,0.465
medium_variant,426,2088,0.457
medium_variant,426,2089,0.449
medium_variant,426,2090,0.441
medium_variant,426,2091,0.433
medium_variant,426,2092,0.425
medium_variant,426,2093,0.417
medium_variant,426,2094,0.41
medium_variant,426,2095,0.402
medium_variant,426,2096,0.395
medium_variant,426,2097,0.388
medium_variant,426,2098,0.381
medium_variant,426,2099,0.374
