variant,country,year,infantmortality
estimates,662,1950,0.543
estimates,662,1951,0.559
estimates,662,1952,0.587
estimates,662,1953,0.606
estimates,662,1954,0.615
estimates,662,1955,0.615
estimates,662,1956,0.606
estimates,662,1957,0.589
estimates,662,1958,0.563
estimates,662,1959,0.531
estimates,662,1960,0.494
estimates,662,1961,0.454
estimates,662,1962,0.412
estimates,662,1963,0.372
estimates,662,1964,0.334
estimates,662,1965,0.301
estimates,662,1966,0.273
estimates,662,1967,0.249
estimates,662,1968,0.229
estimates,662,1969,0.213
estimates,662,1970,0.2
estimates,662,1971,0.19
estimates,662,1972,0.182
estimates,662,1973,0.174
estimates,662,1974,0.167
estimates,662,1975,0.159
estimates,662,1976,0.151
estimates,662,1977,0.143
estimates,662,1978,0.134
estimates,662,1979,0.125
estimates,662,1980,0.116
estimates,662,1981,0.108
estimates,662,1982,0.101
estimates,662,1983,0.095
estimates,662,1984,0.09
estimates,662,1985,0.087
estimates,662,1986,0.084
estimates,662,1987,0.081
estimates,662,1988,0.079
estimates,662,1989,0.076
estimates,662,1990,0.073
estimates,662,1991,0.07
estimates,662,1992,0.066
estimates,662,1993,0.063
estimates,662,1994,0.06
estimates,662,1995,0.057
estimates,662,1996,0.054
estimates,662,1997,0.051
estimates,662,1998,0.049
estimates,662,1999,0.046
estimates,662,2000,0.043
estimates,662,2001,0.04
estimates,662,2002,0.038
estimates,662,2003,0.035
estimates,662,2004,0.033
estimates,662,2005,0.031
estimates,662,2006,0.029
estimates,662,2007,0.028
estimates,662,2008,0.027
estimates,662,2009,0.026
estimates,662,2010,0.025
estimates,662,2011,0.025
estimates,662,2012,0.024
estimates,662,2013,0.023
estimates,662,2014,0.023
estimates,662,2015,0.022
medium_variant,662,2015,0.022
medium_variant,662,2016,0.021
medium_variant,662,2017,0.02
medium_variant,662,2018,0.019
medium_variant,662,2019,0.019
medium_variant,662,2020,0.018
medium_variant,662,2021,0.017
medium_variant,662,2022,0.017
medium_variant,662,2023,0.016
medium_variant,662,2024,0.015
medium_variant,662,2025,0.015
medium_variant,662,2026,0.015
medium_variant,662,2027,0.014
medium_variant,662,2028,0.014
medium_variant,662,2029,0.013
medium_variant,662,2030,0.013
medium_variant,662,2031,0.012
medium_variant,662,2032,0.012
medium_variant,662,2033,0.012
medium_variant,662,2034,0.011
medium_variant,662,2035,0.011
medium_variant,662,2036,0.01
medium_variant,662,2037,0.01
medium_variant,662,2038,0.01
medium_variant,662,2039,0.01
medium_variant,662,2040,0.009
medium_variant,662,2041,0.009
medium_variant,662,2042,0.009
medium_variant,662,2043,0.009
medium_variant,662,2044,0.008
medium_variant,662,2045,0.008
medium_variant,662,2046,0.008
medium_variant,662,2047,0.008
medium_variant,662,2048,0.008
medium_variant,662,2049,0.008
medium_variant,662,2050,0.007
medium_variant,662,2051,0.007
medium_variant,662,2052,0.007
medium_variant,662,2053,0.007
medium_variant,662,2054,0.007
medium_variant,662,2055,0.007
medium_variant,662,2056,0.007
medium_variant,662,2057,0.006
medium_variant,662,2058,0.006
medium_variant,662,2059,0.006
medium_variant,662,2060,0.006
medium_variant,662,2061,0.006
medium_variant,662,2062,0.006
medium_variant,662,2063,0.006
medium_variant,662,2064,0.006
medium_variant,662,2065,0.005
medium_variant,662,2066,0.005
medium_variant,662,2067,0.005
medium_variant,662,2068,0.005
medium_variant,662,2069,0.005
medium_variant,662,2070,0.005
medium_variant,662,2071,0.005
medium_variant,662,2072,0.005
medium_variant,662,2073,0.005
medium_variant,662,2074,0.004
medium_variant,662,2075,0.004
medium_variant,662,2076,0.004
medium_variant,662,2077,0.004
medium_variant,662,2078,0.004
medium_variant,662,2079,0.004
medium_variant,662,2080,0.004
medium_variant,662,2081,0.004
medium_variant,662,2082,0.004
medium_variant,662,2083,0.004
medium_variant,662,2084,0.004
medium_variant,662,2085,0.004
medium_variant,662,2086,0.004
medium_variant,662,2087,0.004
medium_variant,662,2088,0.004
medium_variant,662,2089,0.003
medium_variant,662,2090,0.003
medium_variant,662,2091,0.003
medium_variant,662,2092,0.003
medium_variant,662,2093,0.003
medium_variant,662,2094,0.003
medium_variant,662,2095,0.003
medium_variant,662,2096,0.003
medium_variant,662,2097,0.003
medium_variant,662,2098,0.003
medium_variant,662,2099,0.003
