variant,country,year,infantmortality
estimates,860,1950,30.583
estimates,860,1951,31.327
estimates,860,1952,32.781
estimates,860,1953,34.17
estimates,860,1954,35.495
estimates,860,1955,36.753
estimates,860,1956,37.935
estimates,860,1957,39.034
estimates,860,1958,40.03
estimates,860,1959,40.89
estimates,860,1960,41.579
estimates,860,1961,42.062
estimates,860,1962,42.314
estimates,860,1963,42.333
estimates,860,1964,42.144
estimates,860,1965,41.793
estimates,860,1966,41.338
estimates,860,1967,40.855
estimates,860,1968,40.413
estimates,860,1969,40.06
estimates,860,1970,39.835
estimates,860,1971,39.753
estimates,860,1972,39.791
estimates,860,1973,39.927
estimates,860,1974,40.156
estimates,860,1975,40.476
estimates,860,1976,40.881
estimates,860,1977,41.355
estimates,860,1978,41.872
estimates,860,1979,42.407
estimates,860,1980,42.943
estimates,860,1981,43.468
estimates,860,1982,43.967
estimates,860,1983,44.416
estimates,860,1984,44.786
estimates,860,1985,45.055
estimates,860,1986,45.209
estimates,860,1987,45.235
estimates,860,1988,45.115
estimates,860,1989,44.825
estimates,860,1990,44.315
estimates,860,1991,43.534
estimates,860,1992,42.479
estimates,860,1993,41.172
estimates,860,1994,39.654
estimates,860,1995,37.977
estimates,860,1996,36.204
estimates,860,1997,34.415
estimates,860,1998,32.689
estimates,860,1999,31.091
estimates,860,2000,29.693
estimates,860,2001,28.547
estimates,860,2002,27.636
estimates,860,2003,26.926
estimates,860,2004,26.385
estimates,860,2005,25.946
estimates,860,2006,25.527
estimates,860,2007,25.053
estimates,860,2008,24.476
estimates,860,2009,23.779
estimates,860,2010,22.984
estimates,860,2011,22.141
estimates,860,2012,21.324
estimates,860,2013,20.583
estimates,860,2014,19.93
estimates,860,2015,19.354
medium_variant,860,2015,19.354
medium_variant,860,2016,18.825
medium_variant,860,2017,18.299
medium_variant,860,2018,17.742
medium_variant,860,2019,17.147
medium_variant,860,2020,16.513
medium_variant,860,2021,15.851
medium_variant,860,2022,15.186
medium_variant,860,2023,14.543
medium_variant,860,2024,13.933
medium_variant,860,2025,13.37
medium_variant,860,2026,12.864
medium_variant,860,2027,12.412
medium_variant,860,2028,12.012
medium_variant,860,2029,11.661
medium_variant,860,2030,11.358
medium_variant,860,2031,11.095
medium_variant,860,2032,10.863
medium_variant,860,2033,10.652
medium_variant,860,2034,10.453
medium_variant,860,2035,10.259
medium_variant,860,2036,10.066
medium_variant,860,2037,9.874
medium_variant,860,2038,9.681
medium_variant,860,2039,9.483
medium_variant,860,2040,9.278
medium_variant,860,2041,9.063
medium_variant,860,2042,8.84
medium_variant,860,2043,8.611
medium_variant,860,2044,8.376
medium_variant,860,2045,8.135
medium_variant,860,2046,7.89
medium_variant,860,2047,7.644
medium_variant,860,2048,7.399
medium_variant,860,2049,7.157
medium_variant,860,2050,6.92
medium_variant,860,2051,6.689
medium_variant,860,2052,6.466
medium_variant,860,2053,6.25
medium_variant,860,2054,6.043
medium_variant,860,2055,5.845
medium_variant,860,2056,5.658
medium_variant,860,2057,5.479
medium_variant,860,2058,5.31
medium_variant,860,2059,5.15
medium_variant,860,2060,5
medium_variant,860,2061,4.86
medium_variant,860,2062,4.731
medium_variant,860,2063,4.611
medium_variant,860,2064,4.501
medium_variant,860,2065,4.399
medium_variant,860,2066,4.306
medium_variant,860,2067,4.219
medium_variant,860,2068,4.139
medium_variant,860,2069,4.062
medium_variant,860,2070,3.988
medium_variant,860,2071,3.916
medium_variant,860,2072,3.844
medium_variant,860,2073,3.772
medium_variant,860,2074,3.7
medium_variant,860,2075,3.627
medium_variant,860,2076,3.553
medium_variant,860,2077,3.478
medium_variant,860,2078,3.405
medium_variant,860,2079,3.332
medium_variant,860,2080,3.26
medium_variant,860,2081,3.189
medium_variant,860,2082,3.12
medium_variant,860,2083,3.053
medium_variant,860,2084,2.988
medium_variant,860,2085,2.924
medium_variant,860,2086,2.863
medium_variant,860,2087,2.804
medium_variant,860,2088,2.747
medium_variant,860,2089,2.692
medium_variant,860,2090,2.64
medium_variant,860,2091,2.589
medium_variant,860,2092,2.54
medium_variant,860,2093,2.494
medium_variant,860,2094,2.449
medium_variant,860,2095,2.406
medium_variant,860,2096,2.366
medium_variant,860,2097,2.327
medium_variant,860,2098,2.29
medium_variant,860,2099,2.255
