variant,country,year,infantmortality
estimates,36,1950,4.668
estimates,36,1951,4.691
estimates,36,1952,4.73
estimates,36,1953,4.757
estimates,36,1954,4.772
estimates,36,1955,4.775
estimates,36,1956,4.767
estimates,36,1957,4.749
estimates,36,1958,4.721
estimates,36,1959,4.685
estimates,36,1960,4.646
estimates,36,1961,4.604
estimates,36,1962,4.563
estimates,36,1963,4.526
estimates,36,1964,4.492
estimates,36,1965,4.466
estimates,36,1966,4.451
estimates,36,1967,4.444
estimates,36,1968,4.438
estimates,36,1969,4.425
estimates,36,1970,4.388
estimates,36,1971,4.308
estimates,36,1972,4.175
estimates,36,1973,3.989
estimates,36,1974,3.757
estimates,36,1975,3.495
estimates,36,1976,3.226
estimates,36,1977,2.975
estimates,36,1978,2.761
estimates,36,1979,2.593
estimates,36,1980,2.473
estimates,36,1981,2.397
estimates,36,1982,2.349
estimates,36,1983,2.313
estimates,36,1984,2.281
estimates,36,1985,2.246
estimates,36,1986,2.201
estimates,36,1987,2.146
estimates,36,1988,2.081
estimates,36,1989,2.006
estimates,36,1990,1.922
estimates,36,1991,1.832
estimates,36,1992,1.741
estimates,36,1993,1.655
estimates,36,1994,1.575
estimates,36,1995,1.504
estimates,36,1996,1.443
estimates,36,1997,1.391
estimates,36,1998,1.345
estimates,36,1999,1.308
estimates,36,2000,1.279
estimates,36,2001,1.26
estimates,36,2002,1.251
estimates,36,2003,1.25
estimates,36,2004,1.254
estimates,36,2005,1.261
estimates,36,2006,1.269
estimates,36,2007,1.273
estimates,36,2008,1.273
estimates,36,2009,1.265
estimates,36,2010,1.25
estimates,36,2011,1.226
estimates,36,2012,1.196
estimates,36,2013,1.162
estimates,36,2014,1.125
estimates,36,2015,1.086
medium_variant,36,2015,1.086
medium_variant,36,2016,1.049
medium_variant,36,2017,1.013
medium_variant,36,2018,0.981
medium_variant,36,2019,0.952
medium_variant,36,2020,0.927
medium_variant,36,2021,0.906
medium_variant,36,2022,0.886
medium_variant,36,2023,0.868
medium_variant,36,2024,0.85
medium_variant,36,2025,0.832
medium_variant,36,2026,0.815
medium_variant,36,2027,0.798
medium_variant,36,2028,0.782
medium_variant,36,2029,0.767
medium_variant,36,2030,0.753
medium_variant,36,2031,0.74
medium_variant,36,2032,0.727
medium_variant,36,2033,0.716
medium_variant,36,2034,0.706
medium_variant,36,2035,0.697
medium_variant,36,2036,0.688
medium_variant,36,2037,0.68
medium_variant,36,2038,0.673
medium_variant,36,2039,0.666
medium_variant,36,2040,0.66
medium_variant,36,2041,0.653
medium_variant,36,2042,0.647
medium_variant,36,2043,0.64
medium_variant,36,2044,0.633
medium_variant,36,2045,0.626
medium_variant,36,2046,0.619
medium_variant,36,2047,0.611
medium_variant,36,2048,0.603
medium_variant,36,2049,0.594
medium_variant,36,2050,0.585
medium_variant,36,2051,0.575
medium_variant,36,2052,0.565
medium_variant,36,2053,0.555
medium_variant,36,2054,0.545
medium_variant,36,2055,0.535
medium_variant,36,2056,0.525
medium_variant,36,2057,0.515
medium_variant,36,2058,0.505
medium_variant,36,2059,0.495
medium_variant,36,2060,0.486
medium_variant,36,2061,0.476
medium_variant,36,2062,0.467
medium_variant,36,2063,0.459
medium_variant,36,2064,0.45
medium_variant,36,2065,0.442
medium_variant,36,2066,0.433
medium_variant,36,2067,0.425
medium_variant,36,2068,0.417
medium_variant,36,2069,0.41
medium_variant,36,2070,0.402
medium_variant,36,2071,0.394
medium_variant,36,2072,0.387
medium_variant,36,2073,0.379
medium_variant,36,2074,0.372
medium_variant,36,2075,0.365
medium_variant,36,2076,0.357
medium_variant,36,2077,0.35
medium_variant,36,2078,0.342
medium_variant,36,2079,0.335
medium_variant,36,2080,0.327
medium_variant,36,2081,0.32
medium_variant,36,2082,0.312
medium_variant,36,2083,0.305
medium_variant,36,2084,0.297
medium_variant,36,2085,0.29
medium_variant,36,2086,0.283
medium_variant,36,2087,0.276
medium_variant,36,2088,0.27
medium_variant,36,2089,0.263
medium_variant,36,2090,0.257
medium_variant,36,2091,0.25
medium_variant,36,2092,0.244
medium_variant,36,2093,0.237
medium_variant,36,2094,0.23
medium_variant,36,2095,0.223
medium_variant,36,2096,0.217
medium_variant,36,2097,0.209
medium_variant,36,2098,0.202
medium_variant,36,2099,0.195
