variant,country,year,infantmortality
estimates,404,1950,47.496
estimates,404,1951,47.974
estimates,404,1952,48.872
estimates,404,1953,49.653
estimates,404,1954,50.319
estimates,404,1955,50.869
estimates,404,1956,51.309
estimates,404,1957,51.646
estimates,404,1958,51.896
estimates,404,1959,52.082
estimates,404,1960,52.234
estimates,404,1961,52.385
estimates,404,1962,52.568
estimates,404,1963,52.81
estimates,404,1964,53.128
estimates,404,1965,53.527
estimates,404,1966,54
estimates,404,1967,54.519
estimates,404,1968,55.06
estimates,404,1969,55.609
estimates,404,1970,56.155
estimates,404,1971,56.692
estimates,404,1972,57.218
estimates,404,1973,57.729
estimates,404,1974,58.219
estimates,404,1975,58.669
estimates,404,1976,59.056
estimates,404,1977,59.384
estimates,404,1978,59.67
estimates,404,1979,59.943
estimates,404,1980,60.252
estimates,404,1981,60.655
estimates,404,1982,61.192
estimates,404,1983,61.889
estimates,404,1984,62.75
estimates,404,1985,63.746
estimates,404,1986,64.824
estimates,404,1987,65.93
estimates,404,1988,67.037
estimates,404,1989,68.151
estimates,404,1990,69.355
estimates,404,1991,70.765
estimates,404,1992,72.437
estimates,404,1993,74.357
estimates,404,1994,76.448
estimates,404,1995,78.576
estimates,404,1996,80.574
estimates,404,1997,82.267
estimates,404,1998,83.505
estimates,404,1999,84.197
estimates,404,2000,84.277
estimates,404,2001,83.732
estimates,404,2002,82.663
estimates,404,2003,81.178
estimates,404,2004,79.34
estimates,404,2005,77.189
estimates,404,2006,74.748
estimates,404,2007,72.076
estimates,404,2008,69.268
estimates,404,2009,66.44
estimates,404,2010,63.735
estimates,404,2011,61.285
estimates,404,2012,59.153
estimates,404,2013,57.375
estimates,404,2014,55.972
estimates,404,2015,54.928
medium_variant,404,2015,54.928
medium_variant,404,2016,54.181
medium_variant,404,2017,53.618
medium_variant,404,2018,53.135
medium_variant,404,2019,52.675
medium_variant,404,2020,52.2
medium_variant,404,2021,51.694
medium_variant,404,2022,51.177
medium_variant,404,2023,50.663
medium_variant,404,2024,50.141
medium_variant,404,2025,49.606
medium_variant,404,2026,49.055
medium_variant,404,2027,48.493
medium_variant,404,2028,47.926
medium_variant,404,2029,47.358
medium_variant,404,2030,46.792
medium_variant,404,2031,46.233
medium_variant,404,2032,45.686
medium_variant,404,2033,45.154
medium_variant,404,2034,44.638
medium_variant,404,2035,44.14
medium_variant,404,2036,43.66
medium_variant,404,2037,43.195
medium_variant,404,2038,42.74
medium_variant,404,2039,42.29
medium_variant,404,2040,41.839
medium_variant,404,2041,41.38
medium_variant,404,2042,40.91
medium_variant,404,2043,40.428
medium_variant,404,2044,39.931
medium_variant,404,2045,39.421
medium_variant,404,2046,38.899
medium_variant,404,2047,38.373
medium_variant,404,2048,37.846
medium_variant,404,2049,37.32
medium_variant,404,2050,36.799
medium_variant,404,2051,36.283
medium_variant,404,2052,35.771
medium_variant,404,2053,35.263
medium_variant,404,2054,34.758
medium_variant,404,2055,34.255
medium_variant,404,2056,33.753
medium_variant,404,2057,33.252
medium_variant,404,2058,32.751
medium_variant,404,2059,32.249
medium_variant,404,2060,31.748
medium_variant,404,2061,31.247
medium_variant,404,2062,30.748
medium_variant,404,2063,30.254
medium_variant,404,2064,29.766
medium_variant,404,2065,29.288
medium_variant,404,2066,28.824
medium_variant,404,2067,28.375
medium_variant,404,2068,27.941
medium_variant,404,2069,27.522
medium_variant,404,2070,27.119
medium_variant,404,2071,26.728
medium_variant,404,2072,26.347
medium_variant,404,2073,25.972
medium_variant,404,2074,25.603
medium_variant,404,2075,25.238
medium_variant,404,2076,24.877
medium_variant,404,2077,24.521
medium_variant,404,2078,24.17
medium_variant,404,2079,23.823
medium_variant,404,2080,23.48
medium_variant,404,2081,23.141
medium_variant,404,2082,22.805
medium_variant,404,2083,22.471
medium_variant,404,2084,22.141
medium_variant,404,2085,21.812
medium_variant,404,2086,21.487
medium_variant,404,2087,21.165
medium_variant,404,2088,20.847
medium_variant,404,2089,20.533
medium_variant,404,2090,20.222
medium_variant,404,2091,19.914
medium_variant,404,2092,19.61
medium_variant,404,2093,19.309
medium_variant,404,2094,19.011
medium_variant,404,2095,18.715
medium_variant,404,2096,18.423
medium_variant,404,2097,18.133
medium_variant,404,2098,17.846
medium_variant,404,2099,17.562
