variant,country,year,infantmortality
estimates,800,1950,45.439
estimates,800,1951,45.431
estimates,800,1952,45.431
estimates,800,1953,45.466
estimates,800,1954,45.537
estimates,800,1955,45.643
estimates,800,1956,45.781
estimates,800,1957,45.953
estimates,800,1958,46.155
estimates,800,1959,46.382
estimates,800,1960,46.632
estimates,800,1961,46.902
estimates,800,1962,47.193
estimates,800,1963,47.515
estimates,800,1964,47.881
estimates,800,1965,48.314
estimates,800,1966,48.835
estimates,800,1967,49.463
estimates,800,1968,50.215
estimates,800,1969,51.101
estimates,800,1970,52.124
estimates,800,1971,53.28
estimates,800,1972,54.554
estimates,800,1973,55.936
estimates,800,1974,57.424
estimates,800,1975,59.017
estimates,800,1976,60.71
estimates,800,1977,62.511
estimates,800,1978,64.427
estimates,800,1979,66.47
estimates,800,1980,68.678
estimates,800,1981,71.1
estimates,800,1982,73.743
estimates,800,1983,76.585
estimates,800,1984,79.582
estimates,800,1985,82.68
estimates,800,1986,85.82
estimates,800,1987,88.919
estimates,800,1988,91.89
estimates,800,1989,94.658
estimates,800,1990,97.164
estimates,800,1991,99.38
estimates,800,1992,101.308
estimates,800,1993,102.942
estimates,800,1994,104.253
estimates,800,1995,105.181
estimates,800,1996,105.666
estimates,800,1997,105.717
estimates,800,1998,105.382
estimates,800,1999,104.724
estimates,800,2000,103.844
estimates,800,2001,102.854
estimates,800,2002,101.861
estimates,800,2003,100.958
estimates,800,2004,100.206
estimates,800,2005,99.624
estimates,800,2006,99.189
estimates,800,2007,98.834
estimates,800,2008,98.513
estimates,800,2009,98.226
estimates,800,2010,98.003
estimates,800,2011,97.887
estimates,800,2012,97.904
estimates,800,2013,98.052
estimates,800,2014,98.306
estimates,800,2015,98.615
medium_variant,800,2015,98.615
medium_variant,800,2016,98.914
medium_variant,800,2017,99.139
medium_variant,800,2018,99.24
medium_variant,800,2019,99.19
medium_variant,800,2020,98.98
medium_variant,800,2021,98.625
medium_variant,800,2022,98.17
medium_variant,800,2023,97.654
medium_variant,800,2024,97.093
medium_variant,800,2025,96.499
medium_variant,800,2026,95.872
medium_variant,800,2027,95.21
medium_variant,800,2028,94.513
medium_variant,800,2029,93.792
medium_variant,800,2030,93.057
medium_variant,800,2031,92.318
medium_variant,800,2032,91.58
medium_variant,800,2033,90.845
medium_variant,800,2034,90.114
medium_variant,800,2035,89.386
medium_variant,800,2036,88.658
medium_variant,800,2037,87.92
medium_variant,800,2038,87.163
medium_variant,800,2039,86.376
medium_variant,800,2040,85.549
medium_variant,800,2041,84.667
medium_variant,800,2042,83.73
medium_variant,800,2043,82.738
medium_variant,800,2044,81.697
medium_variant,800,2045,80.614
medium_variant,800,2046,79.497
medium_variant,800,2047,78.361
medium_variant,800,2048,77.226
medium_variant,800,2049,76.108
medium_variant,800,2050,75.02
medium_variant,800,2051,73.974
medium_variant,800,2052,72.972
medium_variant,800,2053,72.019
medium_variant,800,2054,71.124
medium_variant,800,2055,70.296
medium_variant,800,2056,69.543
medium_variant,800,2057,68.863
medium_variant,800,2058,68.244
medium_variant,800,2059,67.678
medium_variant,800,2060,67.15
medium_variant,800,2061,66.646
medium_variant,800,2062,66.149
medium_variant,800,2063,65.647
medium_variant,800,2064,65.128
medium_variant,800,2065,64.589
medium_variant,800,2066,64.03
medium_variant,800,2067,63.458
medium_variant,800,2068,62.881
medium_variant,800,2069,62.299
medium_variant,800,2070,61.711
medium_variant,800,2071,61.118
medium_variant,800,2072,60.519
medium_variant,800,2073,59.913
medium_variant,800,2074,59.301
medium_variant,800,2075,58.682
medium_variant,800,2076,58.056
medium_variant,800,2077,57.424
medium_variant,800,2078,56.787
medium_variant,800,2079,56.146
medium_variant,800,2080,55.502
medium_variant,800,2081,54.856
medium_variant,800,2082,54.21
medium_variant,800,2083,53.563
medium_variant,800,2084,52.916
medium_variant,800,2085,52.266
medium_variant,800,2086,51.608
medium_variant,800,2087,50.943
medium_variant,800,2088,50.27
medium_variant,800,2089,49.595
medium_variant,800,2090,48.921
medium_variant,800,2091,48.256
medium_variant,800,2092,47.605
medium_variant,800,2093,46.973
medium_variant,800,2094,46.364
medium_variant,800,2095,45.78
medium_variant,800,2096,45.223
medium_variant,800,2097,44.694
medium_variant,800,2098,44.193
medium_variant,800,2099,43.72
