variant,country,year,infantmortality
estimates,512,1950,5.041
estimates,512,1951,5.013
estimates,512,1952,4.957
estimates,512,1953,4.903
estimates,512,1954,4.849
estimates,512,1955,4.796
estimates,512,1956,4.745
estimates,512,1957,4.694
estimates,512,1958,4.645
estimates,512,1959,4.596
estimates,512,1960,4.55
estimates,512,1961,4.505
estimates,512,1962,4.463
estimates,512,1963,4.422
estimates,512,1964,4.385
estimates,512,1965,4.351
estimates,512,1966,4.319
estimates,512,1967,4.291
estimates,512,1968,4.265
estimates,512,1969,4.244
estimates,512,1970,4.227
estimates,512,1971,4.218
estimates,512,1972,4.217
estimates,512,1973,4.222
estimates,512,1974,4.229
estimates,512,1975,4.235
estimates,512,1976,4.233
estimates,512,1977,4.22
estimates,512,1978,4.191
estimates,512,1979,4.143
estimates,512,1980,4.073
estimates,512,1981,3.98
estimates,512,1982,3.868
estimates,512,1983,3.738
estimates,512,1984,3.594
estimates,512,1985,3.437
estimates,512,1986,3.268
estimates,512,1987,3.089
estimates,512,1988,2.905
estimates,512,1989,2.717
estimates,512,1990,2.53
estimates,512,1991,2.345
estimates,512,1992,2.163
estimates,512,1993,1.986
estimates,512,1994,1.817
estimates,512,1995,1.656
estimates,512,1996,1.504
estimates,512,1997,1.362
estimates,512,1998,1.23
estimates,512,1999,1.107
estimates,512,2000,0.997
estimates,512,2001,0.899
estimates,512,2002,0.813
estimates,512,2003,0.74
estimates,512,2004,0.68
estimates,512,2005,0.637
estimates,512,2006,0.612
estimates,512,2007,0.606
estimates,512,2008,0.615
estimates,512,2009,0.637
estimates,512,2010,0.664
estimates,512,2011,0.692
estimates,512,2012,0.713
estimates,512,2013,0.725
estimates,512,2014,0.724
estimates,512,2015,0.71
medium_variant,512,2015,0.71
medium_variant,512,2016,0.687
medium_variant,512,2017,0.658
medium_variant,512,2018,0.627
medium_variant,512,2019,0.598
medium_variant,512,2020,0.57
medium_variant,512,2021,0.543
medium_variant,512,2022,0.518
medium_variant,512,2023,0.492
medium_variant,512,2024,0.468
medium_variant,512,2025,0.444
medium_variant,512,2026,0.422
medium_variant,512,2027,0.401
medium_variant,512,2028,0.382
medium_variant,512,2029,0.364
medium_variant,512,2030,0.349
medium_variant,512,2031,0.336
medium_variant,512,2032,0.325
medium_variant,512,2033,0.315
medium_variant,512,2034,0.307
medium_variant,512,2035,0.3
medium_variant,512,2036,0.295
medium_variant,512,2037,0.29
medium_variant,512,2038,0.285
medium_variant,512,2039,0.282
medium_variant,512,2040,0.278
medium_variant,512,2041,0.275
medium_variant,512,2042,0.271
medium_variant,512,2043,0.268
medium_variant,512,2044,0.264
medium_variant,512,2045,0.26
medium_variant,512,2046,0.256
medium_variant,512,2047,0.252
medium_variant,512,2048,0.247
medium_variant,512,2049,0.243
medium_variant,512,2050,0.238
medium_variant,512,2051,0.232
medium_variant,512,2052,0.227
medium_variant,512,2053,0.221
medium_variant,512,2054,0.216
medium_variant,512,2055,0.21
medium_variant,512,2056,0.204
medium_variant,512,2057,0.199
medium_variant,512,2058,0.194
medium_variant,512,2059,0.189
medium_variant,512,2060,0.184
medium_variant,512,2061,0.18
medium_variant,512,2062,0.175
medium_variant,512,2063,0.172
medium_variant,512,2064,0.168
medium_variant,512,2065,0.165
medium_variant,512,2066,0.162
medium_variant,512,2067,0.16
medium_variant,512,2068,0.157
medium_variant,512,2069,0.155
medium_variant,512,2070,0.153
medium_variant,512,2071,0.151
medium_variant,512,2072,0.149
medium_variant,512,2073,0.148
medium_variant,512,2074,0.146
medium_variant,512,2075,0.144
medium_variant,512,2076,0.142
medium_variant,512,2077,0.14
medium_variant,512,2078,0.138
medium_variant,512,2079,0.136
medium_variant,512,2080,0.134
medium_variant,512,2081,0.132
medium_variant,512,2082,0.129
medium_variant,512,2083,0.127
medium_variant,512,2084,0.125
medium_variant,512,2085,0.122
medium_variant,512,2086,0.12
medium_variant,512,2087,0.118
medium_variant,512,2088,0.115
medium_variant,512,2089,0.113
medium_variant,512,2090,0.111
medium_variant,512,2091,0.109
medium_variant,512,2092,0.107
medium_variant,512,2093,0.105
medium_variant,512,2094,0.103
medium_variant,512,2095,0.101
medium_variant,512,2096,0.099
medium_variant,512,2097,0.098
medium_variant,512,2098,0.096
medium_variant,512,2099,0.095
