variant,country,year,infantmortality
estimates,344,1950,5.652
estimates,344,1951,5.588
estimates,344,1952,5.457
estimates,344,1953,5.323
estimates,344,1954,5.187
estimates,344,1955,5.047
estimates,344,1956,4.902
estimates,344,1957,4.751
estimates,344,1958,4.59
estimates,344,1959,4.411
estimates,344,1960,4.21
estimates,344,1961,3.98
estimates,344,1962,3.717
estimates,344,1963,3.423
estimates,344,1964,3.106
estimates,344,1965,2.779
estimates,344,1966,2.46
estimates,344,1967,2.166
estimates,344,1968,1.909
estimates,344,1969,1.695
estimates,344,1970,1.527
estimates,344,1971,1.403
estimates,344,1972,1.308
estimates,344,1973,1.232
estimates,344,1974,1.169
estimates,344,1975,1.113
estimates,344,1976,1.06
estimates,344,1977,1.011
estimates,344,1978,0.964
estimates,344,1979,0.916
estimates,344,1980,0.867
estimates,344,1981,0.817
estimates,344,1982,0.767
estimates,344,1983,0.719
estimates,344,1984,0.673
estimates,344,1985,0.63
estimates,344,1986,0.589
estimates,344,1987,0.551
estimates,344,1988,0.516
estimates,344,1989,0.484
estimates,344,1990,0.453
estimates,344,1991,0.422
estimates,344,1992,0.392
estimates,344,1993,0.362
estimates,344,1994,0.331
estimates,344,1995,0.301
estimates,344,1996,0.271
estimates,344,1997,0.243
estimates,344,1998,0.218
estimates,344,1999,0.196
estimates,344,2000,0.177
estimates,344,2001,0.161
estimates,344,2002,0.148
estimates,344,2003,0.137
estimates,344,2004,0.129
estimates,344,2005,0.123
estimates,344,2006,0.119
estimates,344,2007,0.116
estimates,344,2008,0.115
estimates,344,2009,0.115
estimates,344,2010,0.116
estimates,344,2011,0.116
estimates,344,2012,0.117
estimates,344,2013,0.117
estimates,344,2014,0.117
estimates,344,2015,0.117
medium_variant,344,2015,0.117
medium_variant,344,2016,0.116
medium_variant,344,2017,0.115
medium_variant,344,2018,0.113
medium_variant,344,2019,0.112
medium_variant,344,2020,0.11
medium_variant,344,2021,0.108
medium_variant,344,2022,0.106
medium_variant,344,2023,0.104
medium_variant,344,2024,0.101
medium_variant,344,2025,0.098
medium_variant,344,2026,0.095
medium_variant,344,2027,0.091
medium_variant,344,2028,0.088
medium_variant,344,2029,0.084
medium_variant,344,2030,0.081
medium_variant,344,2031,0.078
medium_variant,344,2032,0.075
medium_variant,344,2033,0.072
medium_variant,344,2034,0.069
medium_variant,344,2035,0.067
medium_variant,344,2036,0.065
medium_variant,344,2037,0.064
medium_variant,344,2038,0.063
medium_variant,344,2039,0.062
medium_variant,344,2040,0.061
medium_variant,344,2041,0.061
medium_variant,344,2042,0.061
medium_variant,344,2043,0.061
medium_variant,344,2044,0.061
medium_variant,344,2045,0.062
medium_variant,344,2046,0.062
medium_variant,344,2047,0.063
medium_variant,344,2048,0.064
medium_variant,344,2049,0.064
medium_variant,344,2050,0.065
medium_variant,344,2051,0.065
medium_variant,344,2052,0.066
medium_variant,344,2053,0.066
medium_variant,344,2054,0.066
medium_variant,344,2055,0.066
medium_variant,344,2056,0.066
medium_variant,344,2057,0.066
medium_variant,344,2058,0.065
medium_variant,344,2059,0.064
medium_variant,344,2060,0.064
medium_variant,344,2061,0.063
medium_variant,344,2062,0.062
medium_variant,344,2063,0.061
medium_variant,344,2064,0.06
medium_variant,344,2065,0.059
medium_variant,344,2066,0.057
medium_variant,344,2067,0.056
medium_variant,344,2068,0.055
medium_variant,344,2069,0.054
medium_variant,344,2070,0.053
medium_variant,344,2071,0.053
medium_variant,344,2072,0.052
medium_variant,344,2073,0.051
medium_variant,344,2074,0.051
medium_variant,344,2075,0.05
medium_variant,344,2076,0.05
medium_variant,344,2077,0.05
medium_variant,344,2078,0.05
medium_variant,344,2079,0.05
medium_variant,344,2080,0.05
medium_variant,344,2081,0.05
medium_variant,344,2082,0.05
medium_variant,344,2083,0.05
medium_variant,344,2084,0.05
medium_variant,344,2085,0.05
medium_variant,344,2086,0.05
medium_variant,344,2087,0.05
medium_variant,344,2088,0.05
medium_variant,344,2089,0.049
medium_variant,344,2090,0.049
medium_variant,344,2091,0.049
medium_variant,344,2092,0.049
medium_variant,344,2093,0.048
medium_variant,344,2094,0.048
medium_variant,344,2095,0.047
medium_variant,344,2096,0.047
medium_variant,344,2097,0.046
medium_variant,344,2098,0.045
medium_variant,344,2099,0.045
