variant,country,year,infantmortality
estimates,780,1950,2.344
estimates,780,1951,2.328
estimates,780,1952,2.293
estimates,780,1953,2.252
estimates,780,1954,2.205
estimates,780,1955,2.152
estimates,780,1956,2.093
estimates,780,1957,2.029
estimates,780,1958,1.96
estimates,780,1959,1.885
estimates,780,1960,1.807
estimates,780,1961,1.726
estimates,780,1962,1.643
estimates,780,1963,1.561
estimates,780,1964,1.483
estimates,780,1965,1.409
estimates,780,1966,1.344
estimates,780,1967,1.289
estimates,780,1968,1.242
estimates,780,1969,1.206
estimates,780,1970,1.178
estimates,780,1971,1.158
estimates,780,1972,1.142
estimates,780,1973,1.13
estimates,780,1974,1.118
estimates,780,1975,1.108
estimates,780,1976,1.099
estimates,780,1977,1.091
estimates,780,1978,1.085
estimates,780,1979,1.079
estimates,780,1980,1.07
estimates,780,1981,1.057
estimates,780,1982,1.037
estimates,780,1983,1.011
estimates,780,1984,0.978
estimates,780,1985,0.939
estimates,780,1986,0.896
estimates,780,1987,0.849
estimates,780,1988,0.803
estimates,780,1989,0.759
estimates,780,1990,0.717
estimates,780,1991,0.68
estimates,780,1992,0.647
estimates,780,1993,0.618
estimates,780,1994,0.593
estimates,780,1995,0.574
estimates,780,1996,0.56
estimates,780,1997,0.551
estimates,780,1998,0.546
estimates,780,1999,0.544
estimates,780,2000,0.545
estimates,780,2001,0.547
estimates,780,2002,0.548
estimates,780,2003,0.55
estimates,780,2004,0.55
estimates,780,2005,0.548
estimates,780,2006,0.544
estimates,780,2007,0.539
estimates,780,2008,0.533
estimates,780,2009,0.526
estimates,780,2010,0.518
estimates,780,2011,0.508
estimates,780,2012,0.496
estimates,780,2013,0.482
estimates,780,2014,0.467
estimates,780,2015,0.451
medium_variant,780,2015,0.451
medium_variant,780,2016,0.433
medium_variant,780,2017,0.415
medium_variant,780,2018,0.398
medium_variant,780,2019,0.38
medium_variant,780,2020,0.363
medium_variant,780,2021,0.348
medium_variant,780,2022,0.333
medium_variant,780,2023,0.319
medium_variant,780,2024,0.307
medium_variant,780,2025,0.296
medium_variant,780,2026,0.286
medium_variant,780,2027,0.277
medium_variant,780,2028,0.269
medium_variant,780,2029,0.261
medium_variant,780,2030,0.255
medium_variant,780,2031,0.249
medium_variant,780,2032,0.244
medium_variant,780,2033,0.239
medium_variant,780,2034,0.234
medium_variant,780,2035,0.23
medium_variant,780,2036,0.225
medium_variant,780,2037,0.22
medium_variant,780,2038,0.216
medium_variant,780,2039,0.211
medium_variant,780,2040,0.206
medium_variant,780,2041,0.201
medium_variant,780,2042,0.196
medium_variant,780,2043,0.191
medium_variant,780,2044,0.186
medium_variant,780,2045,0.18
medium_variant,780,2046,0.175
medium_variant,780,2047,0.17
medium_variant,780,2048,0.164
medium_variant,780,2049,0.159
medium_variant,780,2050,0.154
medium_variant,780,2051,0.149
medium_variant,780,2052,0.144
medium_variant,780,2053,0.14
medium_variant,780,2054,0.136
medium_variant,780,2055,0.132
medium_variant,780,2056,0.128
medium_variant,780,2057,0.125
medium_variant,780,2058,0.122
medium_variant,780,2059,0.119
medium_variant,780,2060,0.116
medium_variant,780,2061,0.113
medium_variant,780,2062,0.111
medium_variant,780,2063,0.109
medium_variant,780,2064,0.107
medium_variant,780,2065,0.105
medium_variant,780,2066,0.104
medium_variant,780,2067,0.102
medium_variant,780,2068,0.1
medium_variant,780,2069,0.099
medium_variant,780,2070,0.097
medium_variant,780,2071,0.096
medium_variant,780,2072,0.094
medium_variant,780,2073,0.093
medium_variant,780,2074,0.091
medium_variant,780,2075,0.089
medium_variant,780,2076,0.087
medium_variant,780,2077,0.086
medium_variant,780,2078,0.084
medium_variant,780,2079,0.082
medium_variant,780,2080,0.081
medium_variant,780,2081,0.079
medium_variant,780,2082,0.077
medium_variant,780,2083,0.076
medium_variant,780,2084,0.074
medium_variant,780,2085,0.073
medium_variant,780,2086,0.071
medium_variant,780,2087,0.07
medium_variant,780,2088,0.068
medium_variant,780,2089,0.067
medium_variant,780,2090,0.066
medium_variant,780,2091,0.065
medium_variant,780,2092,0.063
medium_variant,780,2093,0.062
medium_variant,780,2094,0.061
medium_variant,780,2095,0.06
medium_variant,780,2096,0.06
medium_variant,780,2097,0.059
medium_variant,780,2098,0.058
medium_variant,780,2099,0.057
