variant,country,year,infantmortality
estimates,32,1950,31.141
estimates,32,1951,30.846
estimates,32,1952,30.304
estimates,32,1953,29.857
estimates,32,1954,29.504
estimates,32,1955,29.246
estimates,32,1956,29.081
estimates,32,1957,29.005
estimates,32,1958,29.01
estimates,32,1959,29.088
estimates,32,1960,29.222
estimates,32,1961,29.396
estimates,32,1962,29.585
estimates,32,1963,29.766
estimates,32,1964,29.913
estimates,32,1965,29.996
estimates,32,1966,29.99
estimates,32,1967,29.892
estimates,32,1968,29.709
estimates,32,1969,29.449
estimates,32,1970,29.146
estimates,32,1971,28.845
estimates,32,1972,28.578
estimates,32,1973,28.352
estimates,32,1974,28.151
estimates,32,1975,27.923
estimates,32,1976,27.59
estimates,32,1977,27.098
estimates,32,1978,26.421
estimates,32,1979,25.571
estimates,32,1980,24.59
estimates,32,1981,23.544
estimates,32,1982,22.519
estimates,32,1983,21.584
estimates,32,1984,20.774
estimates,32,1985,20.111
estimates,32,1986,19.593
estimates,32,1987,19.179
estimates,32,1988,18.828
estimates,32,1989,18.52
estimates,32,1990,18.24
estimates,32,1991,17.98
estimates,32,1992,17.726
estimates,32,1993,17.46
estimates,32,1994,17.159
estimates,32,1995,16.776
estimates,32,1996,16.266
estimates,32,1997,15.621
estimates,32,1998,14.857
estimates,32,1999,14.006
estimates,32,2000,13.131
estimates,32,2001,12.316
estimates,32,2002,11.627
estimates,32,2003,11.11
estimates,32,2004,10.778
estimates,32,2005,10.621
estimates,32,2006,10.6
estimates,32,2007,10.644
estimates,32,2008,10.689
estimates,32,2009,10.703
estimates,32,2010,10.659
estimates,32,2011,10.548
estimates,32,2012,10.384
estimates,32,2013,10.181
estimates,32,2014,9.942
estimates,32,2015,9.674
medium_variant,32,2015,9.674
medium_variant,32,2016,9.386
medium_variant,32,2017,9.089
medium_variant,32,2018,8.794
medium_variant,32,2019,8.508
medium_variant,32,2020,8.234
medium_variant,32,2021,7.973
medium_variant,32,2022,7.72
medium_variant,32,2023,7.473
medium_variant,32,2024,7.233
medium_variant,32,2025,7.002
medium_variant,32,2026,6.784
medium_variant,32,2027,6.579
medium_variant,32,2028,6.388
medium_variant,32,2029,6.212
medium_variant,32,2030,6.049
medium_variant,32,2031,5.898
medium_variant,32,2032,5.757
medium_variant,32,2033,5.624
medium_variant,32,2034,5.497
medium_variant,32,2035,5.374
medium_variant,32,2036,5.254
medium_variant,32,2037,5.137
medium_variant,32,2038,5.023
medium_variant,32,2039,4.911
medium_variant,32,2040,4.802
medium_variant,32,2041,4.695
medium_variant,32,2042,4.591
medium_variant,32,2043,4.491
medium_variant,32,2044,4.393
medium_variant,32,2045,4.298
medium_variant,32,2046,4.206
medium_variant,32,2047,4.115
medium_variant,32,2048,4.025
medium_variant,32,2049,3.937
medium_variant,32,2050,3.85
medium_variant,32,2051,3.765
medium_variant,32,2052,3.683
medium_variant,32,2053,3.602
medium_variant,32,2054,3.525
medium_variant,32,2055,3.45
medium_variant,32,2056,3.379
medium_variant,32,2057,3.309
medium_variant,32,2058,3.242
medium_variant,32,2059,3.177
medium_variant,32,2060,3.114
medium_variant,32,2061,3.051
medium_variant,32,2062,2.99
medium_variant,32,2063,2.929
medium_variant,32,2064,2.87
medium_variant,32,2065,2.812
medium_variant,32,2066,2.757
medium_variant,32,2067,2.704
medium_variant,32,2068,2.653
medium_variant,32,2069,2.606
medium_variant,32,2070,2.56
medium_variant,32,2071,2.517
medium_variant,32,2072,2.474
medium_variant,32,2073,2.432
medium_variant,32,2074,2.389
medium_variant,32,2075,2.347
medium_variant,32,2076,2.305
medium_variant,32,2077,2.264
medium_variant,32,2078,2.224
medium_variant,32,2079,2.185
medium_variant,32,2080,2.147
medium_variant,32,2081,2.11
medium_variant,32,2082,2.072
medium_variant,32,2083,2.034
medium_variant,32,2084,1.997
medium_variant,32,2085,1.96
medium_variant,32,2086,1.923
medium_variant,32,2087,1.888
medium_variant,32,2088,1.854
medium_variant,32,2089,1.822
medium_variant,32,2090,1.791
medium_variant,32,2091,1.761
medium_variant,32,2092,1.732
medium_variant,32,2093,1.704
medium_variant,32,2094,1.675
medium_variant,32,2095,1.647
medium_variant,32,2096,1.618
medium_variant,32,2097,1.59
medium_variant,32,2098,1.561
medium_variant,32,2099,1.533
