variant,country,year,infantmortality
estimates,566,1950,362.332
estimates,566,1951,362.939
estimates,566,1952,364.194
estimates,566,1953,365.53
estimates,566,1954,366.948
estimates,566,1955,368.442
estimates,566,1956,369.999
estimates,566,1957,371.605
estimates,566,1958,373.235
estimates,566,1959,374.834
estimates,566,1960,376.352
estimates,566,1961,377.751
estimates,566,1962,379.018
estimates,566,1963,380.195
estimates,566,1964,381.386
estimates,566,1965,382.8
estimates,566,1966,384.688
estimates,566,1967,387.211
estimates,566,1968,390.447
estimates,566,1969,394.379
estimates,566,1970,398.894
estimates,566,1971,403.792
estimates,566,1972,408.814
estimates,566,1973,413.75
estimates,566,1974,418.499
estimates,566,1975,422.936
estimates,566,1976,426.983
estimates,566,1977,430.775
estimates,566,1978,434.51
estimates,566,1979,438.381
estimates,566,1980,442.695
estimates,566,1981,447.79
estimates,566,1982,453.875
estimates,566,1983,461.065
estimates,566,1984,469.377
estimates,566,1985,478.803
estimates,566,1986,489.251
estimates,566,1987,500.393
estimates,566,1988,511.851
estimates,566,1989,523.309
estimates,566,1990,534.509
estimates,566,1991,545.268
estimates,566,1992,555.441
estimates,566,1993,564.826
estimates,566,1994,573.16
estimates,566,1995,580.139
estimates,566,1996,585.523
estimates,566,1997,589.292
estimates,566,1998,591.494
estimates,566,1999,592.176
estimates,566,2000,591.463
estimates,566,2001,589.548
estimates,566,2002,586.703
estimates,566,2003,583.177
estimates,566,2004,579.125
estimates,566,2005,574.679
estimates,566,2006,569.897
estimates,566,2007,564.699
estimates,566,2008,558.999
estimates,566,2009,552.759
estimates,566,2010,545.775
estimates,566,2011,537.782
estimates,566,2012,528.711
estimates,566,2013,518.655
estimates,566,2014,507.845
estimates,566,2015,496.697
medium_variant,566,2015,496.697
medium_variant,566,2016,485.712
medium_variant,566,2017,475.324
medium_variant,566,2018,465.84
medium_variant,566,2019,457.394
medium_variant,566,2020,449.945
medium_variant,566,2021,443.28
medium_variant,566,2022,436.994
medium_variant,566,2023,430.761
medium_variant,566,2024,424.454
medium_variant,566,2025,418.036
medium_variant,566,2026,411.563
medium_variant,566,2027,405.165
medium_variant,566,2028,398.921
medium_variant,566,2029,392.807
medium_variant,566,2030,386.764
medium_variant,566,2031,380.707
medium_variant,566,2032,374.559
medium_variant,566,2033,368.268
medium_variant,566,2034,361.819
medium_variant,566,2035,355.219
medium_variant,566,2036,348.504
medium_variant,566,2037,341.748
medium_variant,566,2038,335.016
medium_variant,566,2039,328.343
medium_variant,566,2040,321.779
medium_variant,566,2041,315.363
medium_variant,566,2042,309.083
medium_variant,566,2043,302.906
medium_variant,566,2044,296.792
medium_variant,566,2045,290.651
medium_variant,566,2046,284.371
medium_variant,566,2047,277.886
medium_variant,566,2048,271.175
medium_variant,566,2049,264.264
medium_variant,566,2050,257.217
medium_variant,566,2051,250.131
medium_variant,566,2052,243.138
medium_variant,566,2053,236.353
medium_variant,566,2054,229.849
medium_variant,566,2055,223.683
medium_variant,566,2056,217.875
medium_variant,566,2057,212.381
medium_variant,566,2058,207.154
medium_variant,566,2059,202.174
medium_variant,566,2060,197.414
medium_variant,566,2061,192.841
medium_variant,566,2062,188.42
medium_variant,566,2063,184.125
medium_variant,566,2064,179.935
medium_variant,566,2065,175.845
medium_variant,566,2066,171.865
medium_variant,566,2067,168.013
medium_variant,566,2068,164.297
medium_variant,566,2069,160.709
medium_variant,566,2070,157.228
medium_variant,566,2071,153.824
medium_variant,566,2072,150.484
medium_variant,566,2073,147.205
medium_variant,566,2074,143.998
medium_variant,566,2075,140.898
medium_variant,566,2076,137.948
medium_variant,566,2077,135.184
medium_variant,566,2078,132.627
medium_variant,566,2079,130.274
medium_variant,566,2080,128.114
medium_variant,566,2081,126.121
medium_variant,566,2082,124.249
medium_variant,566,2083,122.454
medium_variant,566,2084,120.707
medium_variant,566,2085,118.984
medium_variant,566,2086,117.271
medium_variant,566,2087,115.573
medium_variant,566,2088,113.894
medium_variant,566,2089,112.231
medium_variant,566,2090,110.585
medium_variant,566,2091,108.961
medium_variant,566,2092,107.366
medium_variant,566,2093,105.807
medium_variant,566,2094,104.289
medium_variant,566,2095,102.816
medium_variant,566,2096,101.389
medium_variant,566,2097,100.011
medium_variant,566,2098,98.682
medium_variant,566,2099,97.4
