variant,country,year,infantmortality
estimates,466,1950,61.935
estimates,466,1951,61.57
estimates,466,1952,60.863
estimates,466,1953,60.201
estimates,466,1954,59.585
estimates,466,1955,59.014
estimates,466,1956,58.489
estimates,466,1957,58.009
estimates,466,1958,57.574
estimates,466,1959,57.184
estimates,466,1960,56.838
estimates,466,1961,56.536
estimates,466,1962,56.276
estimates,466,1963,56.053
estimates,466,1964,55.866
estimates,466,1965,55.709
estimates,466,1966,55.581
estimates,466,1967,55.477
estimates,466,1968,55.394
estimates,466,1969,55.328
estimates,466,1970,55.275
estimates,466,1971,55.23
estimates,466,1972,55.195
estimates,466,1973,55.168
estimates,466,1974,55.149
estimates,466,1975,55.142
estimates,466,1976,55.152
estimates,466,1977,55.181
estimates,466,1978,55.229
estimates,466,1979,55.289
estimates,466,1980,55.348
estimates,466,1981,55.388
estimates,466,1982,55.4
estimates,466,1983,55.383
estimates,466,1984,55.341
estimates,466,1985,55.281
estimates,466,1986,55.207
estimates,466,1987,55.144
estimates,466,1988,55.119
estimates,466,1989,55.158
estimates,466,1990,55.311
estimates,466,1991,55.631
estimates,466,1992,56.127
estimates,466,1993,56.788
estimates,466,1994,57.58
estimates,466,1995,58.453
estimates,466,1996,59.342
estimates,466,1997,60.171
estimates,466,1998,60.873
estimates,466,1999,61.406
estimates,466,2000,61.732
estimates,466,2001,61.834
estimates,466,2002,61.746
estimates,466,2003,61.509
estimates,466,2004,61.146
estimates,466,2005,60.702
estimates,466,2006,60.226
estimates,466,2007,59.75
estimates,466,2008,59.291
estimates,466,2009,58.851
estimates,466,2010,58.401
estimates,466,2011,57.891
estimates,466,2012,57.274
estimates,466,2013,56.525
estimates,466,2014,55.65
estimates,466,2015,54.674
medium_variant,466,2015,54.674
medium_variant,466,2016,53.638
medium_variant,466,2017,52.598
medium_variant,466,2018,51.6
medium_variant,466,2019,50.667
medium_variant,466,2020,49.815
medium_variant,466,2021,49.041
medium_variant,466,2022,48.322
medium_variant,466,2023,47.637
medium_variant,466,2024,46.977
medium_variant,466,2025,46.337
medium_variant,466,2026,45.711
medium_variant,466,2027,45.096
medium_variant,466,2028,44.487
medium_variant,466,2029,43.882
medium_variant,466,2030,43.28
medium_variant,466,2031,42.683
medium_variant,466,2032,42.093
medium_variant,466,2033,41.508
medium_variant,466,2034,40.924
medium_variant,466,2035,40.331
medium_variant,466,2036,39.718
medium_variant,466,2037,39.079
medium_variant,466,2038,38.411
medium_variant,466,2039,37.718
medium_variant,466,2040,37.003
medium_variant,466,2041,36.274
medium_variant,466,2042,35.544
medium_variant,466,2043,34.825
medium_variant,466,2044,34.124
medium_variant,466,2045,33.449
medium_variant,466,2046,32.805
medium_variant,466,2047,32.188
medium_variant,466,2048,31.597
medium_variant,466,2049,31.031
medium_variant,466,2050,30.486
medium_variant,466,2051,29.96
medium_variant,466,2052,29.447
medium_variant,466,2053,28.944
medium_variant,466,2054,28.449
medium_variant,466,2055,27.962
medium_variant,466,2056,27.485
medium_variant,466,2057,27.021
medium_variant,466,2058,26.57
medium_variant,466,2059,26.132
medium_variant,466,2060,25.705
medium_variant,466,2061,25.286
medium_variant,466,2062,24.874
medium_variant,466,2063,24.466
medium_variant,466,2064,24.058
medium_variant,466,2065,23.649
medium_variant,466,2066,23.236
medium_variant,466,2067,22.818
medium_variant,466,2068,22.4
medium_variant,466,2069,21.983
medium_variant,466,2070,21.576
medium_variant,466,2071,21.184
medium_variant,466,2072,20.814
medium_variant,466,2073,20.469
medium_variant,466,2074,20.147
medium_variant,466,2075,19.844
medium_variant,466,2076,19.554
medium_variant,466,2077,19.269
medium_variant,466,2078,18.982
medium_variant,466,2079,18.691
medium_variant,466,2080,18.396
medium_variant,466,2081,18.101
medium_variant,466,2082,17.81
medium_variant,466,2083,17.527
medium_variant,466,2084,17.253
medium_variant,466,2085,16.988
medium_variant,466,2086,16.729
medium_variant,466,2087,16.475
medium_variant,466,2088,16.224
medium_variant,466,2089,15.974
medium_variant,466,2090,15.724
medium_variant,466,2091,15.476
medium_variant,466,2092,15.228
medium_variant,466,2093,14.981
medium_variant,466,2094,14.736
medium_variant,466,2095,14.493
medium_variant,466,2096,14.251
medium_variant,466,2097,14.011
medium_variant,466,2098,13.773
medium_variant,466,2099,13.536
