variant,country,year,infantmortality
estimates,762,1950,10.044
estimates,762,1951,10.395
estimates,762,1952,11.077
estimates,762,1953,11.72
estimates,762,1954,12.323
estimates,762,1955,12.886
estimates,762,1956,13.407
estimates,762,1957,13.884
estimates,762,1958,14.316
estimates,762,1959,14.696
estimates,762,1960,15.018
estimates,762,1961,15.278
estimates,762,1962,15.473
estimates,762,1963,15.608
estimates,762,1964,15.692
estimates,762,1965,15.742
estimates,762,1966,15.776
estimates,762,1967,15.813
estimates,762,1968,15.865
estimates,762,1969,15.939
estimates,762,1970,16.031
estimates,762,1971,16.126
estimates,762,1972,16.212
estimates,762,1973,16.283
estimates,762,1974,16.35
estimates,762,1975,16.432
estimates,762,1976,16.558
estimates,762,1977,16.748
estimates,762,1978,17.011
estimates,762,1979,17.346
estimates,762,1980,17.754
estimates,762,1981,18.229
estimates,762,1982,18.743
estimates,762,1983,19.256
estimates,762,1984,19.731
estimates,762,1985,20.121
estimates,762,1986,20.382
estimates,762,1987,20.491
estimates,762,1988,20.435
estimates,762,1989,20.208
estimates,762,1990,19.807
estimates,762,1991,19.243
estimates,762,1992,18.554
estimates,762,1993,17.786
estimates,762,1994,16.974
estimates,762,1995,16.155
estimates,762,1996,15.358
estimates,762,1997,14.6
estimates,762,1998,13.897
estimates,762,1999,13.265
estimates,762,2000,12.717
estimates,762,2001,12.254
estimates,762,2002,11.86
estimates,762,2003,11.518
estimates,762,2004,11.22
estimates,762,2005,10.959
estimates,762,2006,10.727
estimates,762,2007,10.517
estimates,762,2008,10.321
estimates,762,2009,10.134
estimates,762,2010,9.95
estimates,762,2011,9.768
estimates,762,2012,9.59
estimates,762,2013,9.415
estimates,762,2014,9.24
estimates,762,2015,9.059
medium_variant,762,2015,9.059
medium_variant,762,2016,8.866
medium_variant,762,2017,8.659
medium_variant,762,2018,8.438
medium_variant,762,2019,8.203
medium_variant,762,2020,7.957
medium_variant,762,2021,7.702
medium_variant,762,2022,7.446
medium_variant,762,2023,7.195
medium_variant,762,2024,6.954
medium_variant,762,2025,6.728
medium_variant,762,2026,6.519
medium_variant,762,2027,6.328
medium_variant,762,2028,6.155
medium_variant,762,2029,5.999
medium_variant,762,2030,5.861
medium_variant,762,2031,5.739
medium_variant,762,2032,5.632
medium_variant,762,2033,5.534
medium_variant,762,2034,5.444
medium_variant,762,2035,5.359
medium_variant,762,2036,5.275
medium_variant,762,2037,5.193
medium_variant,762,2038,5.11
medium_variant,762,2039,5.025
medium_variant,762,2040,4.935
medium_variant,762,2041,4.84
medium_variant,762,2042,4.739
medium_variant,762,2043,4.635
medium_variant,762,2044,4.527
medium_variant,762,2045,4.414
medium_variant,762,2046,4.297
medium_variant,762,2047,4.178
medium_variant,762,2048,4.056
medium_variant,762,2049,3.936
medium_variant,762,2050,3.818
medium_variant,762,2051,3.704
medium_variant,762,2052,3.597
medium_variant,762,2053,3.497
medium_variant,762,2054,3.404
medium_variant,762,2055,3.319
medium_variant,762,2056,3.242
medium_variant,762,2057,3.17
medium_variant,762,2058,3.103
medium_variant,762,2059,3.04
medium_variant,762,2060,2.98
medium_variant,762,2061,2.922
medium_variant,762,2062,2.868
medium_variant,762,2063,2.817
medium_variant,762,2064,2.767
medium_variant,762,2065,2.718
medium_variant,762,2066,2.671
medium_variant,762,2067,2.623
medium_variant,762,2068,2.576
medium_variant,762,2069,2.528
medium_variant,762,2070,2.48
medium_variant,762,2071,2.429
medium_variant,762,2072,2.378
medium_variant,762,2073,2.326
medium_variant,762,2074,2.273
medium_variant,762,2075,2.22
medium_variant,762,2076,2.166
medium_variant,762,2077,2.113
medium_variant,762,2078,2.062
medium_variant,762,2079,2.011
medium_variant,762,2080,1.962
medium_variant,762,2081,1.915
medium_variant,762,2082,1.87
medium_variant,762,2083,1.825
medium_variant,762,2084,1.783
medium_variant,762,2085,1.742
medium_variant,762,2086,1.702
medium_variant,762,2087,1.665
medium_variant,762,2088,1.628
medium_variant,762,2089,1.594
medium_variant,762,2090,1.561
medium_variant,762,2091,1.529
medium_variant,762,2092,1.498
medium_variant,762,2093,1.469
medium_variant,762,2094,1.441
medium_variant,762,2095,1.414
medium_variant,762,2096,1.388
medium_variant,762,2097,1.363
medium_variant,762,2098,1.34
medium_variant,762,2099,1.317
