variant,country,year,infantmortality
estimates,826,1950,23.047
estimates,826,1951,22.635
estimates,826,1952,21.892
estimates,826,1953,21.312
estimates,826,1954,20.896
estimates,826,1955,20.64
estimates,826,1956,20.535
estimates,826,1957,20.563
estimates,826,1958,20.696
estimates,826,1959,20.883
estimates,826,1960,21.062
estimates,826,1961,21.168
estimates,826,1962,21.137
estimates,826,1963,20.919
estimates,826,1964,20.495
estimates,826,1965,19.863
estimates,826,1966,19.05
estimates,826,1967,18.123
estimates,826,1968,17.144
estimates,826,1969,16.151
estimates,826,1970,15.172
estimates,826,1971,14.223
estimates,826,1972,13.305
estimates,826,1973,12.424
estimates,826,1974,11.596
estimates,826,1975,10.839
estimates,826,1976,10.161
estimates,826,1977,9.562
estimates,826,1978,9.038
estimates,826,1979,8.589
estimates,826,1980,8.22
estimates,826,1981,7.933
estimates,826,1982,7.719
estimates,826,1983,7.559
estimates,826,1984,7.434
estimates,826,1985,7.313
estimates,826,1986,7.163
estimates,826,1987,6.968
estimates,826,1988,6.719
estimates,826,1989,6.414
estimates,826,1990,6.069
estimates,826,1991,5.707
estimates,826,1992,5.36
estimates,826,1993,5.052
estimates,826,1994,4.793
estimates,826,1995,4.582
estimates,826,1996,4.41
estimates,826,1997,4.258
estimates,826,1998,4.115
estimates,826,1999,3.977
estimates,826,2000,3.853
estimates,826,2001,3.752
estimates,826,2002,3.685
estimates,826,2003,3.653
estimates,826,2004,3.651
estimates,826,2005,3.667
estimates,826,2006,3.686
estimates,826,2007,3.692
estimates,826,2008,3.673
estimates,826,2009,3.625
estimates,826,2010,3.549
estimates,826,2011,3.45
estimates,826,2012,3.341
estimates,826,2013,3.232
estimates,826,2014,3.128
estimates,826,2015,3.031
medium_variant,826,2015,3.031
medium_variant,826,2016,2.941
medium_variant,826,2017,2.856
medium_variant,826,2018,2.772
medium_variant,826,2019,2.689
medium_variant,826,2020,2.607
medium_variant,826,2021,2.526
medium_variant,826,2022,2.445
medium_variant,826,2023,2.365
medium_variant,826,2024,2.286
medium_variant,826,2025,2.209
medium_variant,826,2026,2.134
medium_variant,826,2027,2.062
medium_variant,826,2028,1.994
medium_variant,826,2029,1.931
medium_variant,826,2030,1.873
medium_variant,826,2031,1.82
medium_variant,826,2032,1.772
medium_variant,826,2033,1.729
medium_variant,826,2034,1.691
medium_variant,826,2035,1.656
medium_variant,826,2036,1.625
medium_variant,826,2037,1.597
medium_variant,826,2038,1.571
medium_variant,826,2039,1.546
medium_variant,826,2040,1.522
medium_variant,826,2041,1.499
medium_variant,826,2042,1.476
medium_variant,826,2043,1.453
medium_variant,826,2044,1.43
medium_variant,826,2045,1.407
medium_variant,826,2046,1.382
medium_variant,826,2047,1.357
medium_variant,826,2048,1.332
medium_variant,826,2049,1.305
medium_variant,826,2050,1.278
medium_variant,826,2051,1.251
medium_variant,826,2052,1.224
medium_variant,826,2053,1.198
medium_variant,826,2054,1.172
medium_variant,826,2055,1.146
medium_variant,826,2056,1.122
medium_variant,826,2057,1.098
medium_variant,826,2058,1.075
medium_variant,826,2059,1.052
medium_variant,826,2060,1.03
medium_variant,826,2061,1.009
medium_variant,826,2062,0.989
medium_variant,826,2063,0.969
medium_variant,826,2064,0.951
medium_variant,826,2065,0.933
medium_variant,826,2066,0.916
medium_variant,826,2067,0.899
medium_variant,826,2068,0.883
medium_variant,826,2069,0.867
medium_variant,826,2070,0.852
medium_variant,826,2071,0.837
medium_variant,826,2072,0.822
medium_variant,826,2073,0.808
medium_variant,826,2074,0.794
medium_variant,826,2075,0.781
medium_variant,826,2076,0.767
medium_variant,826,2077,0.753
medium_variant,826,2078,0.738
medium_variant,826,2079,0.723
medium_variant,826,2080,0.708
medium_variant,826,2081,0.693
medium_variant,826,2082,0.678
medium_variant,826,2083,0.664
medium_variant,826,2084,0.649
medium_variant,826,2085,0.635
medium_variant,826,2086,0.62
medium_variant,826,2087,0.606
medium_variant,826,2088,0.592
medium_variant,826,2089,0.577
medium_variant,826,2090,0.563
medium_variant,826,2091,0.55
medium_variant,826,2092,0.536
medium_variant,826,2093,0.524
medium_variant,826,2094,0.512
medium_variant,826,2095,0.5
medium_variant,826,2096,0.489
medium_variant,826,2097,0.48
medium_variant,826,2098,0.47
medium_variant,826,2099,0.462
