variant,country,year,infantmortality
estimates,474,1950,0.823
estimates,474,1951,0.813
estimates,474,1952,0.795
estimates,474,1953,0.776
estimates,474,1954,0.756
estimates,474,1955,0.736
estimates,474,1956,0.715
estimates,474,1957,0.694
estimates,474,1958,0.672
estimates,474,1959,0.651
estimates,474,1960,0.629
estimates,474,1961,0.606
estimates,474,1962,0.584
estimates,474,1963,0.562
estimates,474,1964,0.539
estimates,474,1965,0.516
estimates,474,1966,0.491
estimates,474,1967,0.465
estimates,474,1968,0.437
estimates,474,1969,0.408
estimates,474,1970,0.377
estimates,474,1971,0.346
estimates,474,1972,0.314
estimates,474,1973,0.282
estimates,474,1974,0.252
estimates,474,1975,0.225
estimates,474,1976,0.2
estimates,474,1977,0.179
estimates,474,1978,0.161
estimates,474,1979,0.148
estimates,474,1980,0.137
estimates,474,1981,0.13
estimates,474,1982,0.125
estimates,474,1983,0.121
estimates,474,1984,0.118
estimates,474,1985,0.116
estimates,474,1986,0.113
estimates,474,1987,0.109
estimates,474,1988,0.105
estimates,474,1989,0.101
estimates,474,1990,0.096
estimates,474,1991,0.091
estimates,474,1992,0.085
estimates,474,1993,0.08
estimates,474,1994,0.076
estimates,474,1995,0.071
estimates,474,1996,0.068
estimates,474,1997,0.064
estimates,474,1998,0.061
estimates,474,1999,0.057
estimates,474,2000,0.054
estimates,474,2001,0.052
estimates,474,2002,0.049
estimates,474,2003,0.047
estimates,474,2004,0.045
estimates,474,2005,0.044
estimates,474,2006,0.042
estimates,474,2007,0.041
estimates,474,2008,0.039
estimates,474,2009,0.037
estimates,474,2010,0.035
estimates,474,2011,0.033
estimates,474,2012,0.031
estimates,474,2013,0.029
estimates,474,2014,0.027
estimates,474,2015,0.025
medium_variant,474,2015,0.025
medium_variant,474,2016,0.024
medium_variant,474,2017,0.023
medium_variant,474,2018,0.021
medium_variant,474,2019,0.02
medium_variant,474,2020,0.02
medium_variant,474,2021,0.019
medium_variant,474,2022,0.018
medium_variant,474,2023,0.018
medium_variant,474,2024,0.017
medium_variant,474,2025,0.017
medium_variant,474,2026,0.016
medium_variant,474,2027,0.016
medium_variant,474,2028,0.016
medium_variant,474,2029,0.015
medium_variant,474,2030,0.015
medium_variant,474,2031,0.015
medium_variant,474,2032,0.014
medium_variant,474,2033,0.014
medium_variant,474,2034,0.014
medium_variant,474,2035,0.013
medium_variant,474,2036,0.013
medium_variant,474,2037,0.013
medium_variant,474,2038,0.012
medium_variant,474,2039,0.012
medium_variant,474,2040,0.011
medium_variant,474,2041,0.011
medium_variant,474,2042,0.011
medium_variant,474,2043,0.01
medium_variant,474,2044,0.01
medium_variant,474,2045,0.01
medium_variant,474,2046,0.009
medium_variant,474,2047,0.009
medium_variant,474,2048,0.009
medium_variant,474,2049,0.008
medium_variant,474,2050,0.008
medium_variant,474,2051,0.008
medium_variant,474,2052,0.008
medium_variant,474,2053,0.007
medium_variant,474,2054,0.007
medium_variant,474,2055,0.007
medium_variant,474,2056,0.007
medium_variant,474,2057,0.007
medium_variant,474,2058,0.007
medium_variant,474,2059,0.007
medium_variant,474,2060,0.006
medium_variant,474,2061,0.006
medium_variant,474,2062,0.006
medium_variant,474,2063,0.006
medium_variant,474,2064,0.006
medium_variant,474,2065,0.006
medium_variant,474,2066,0.006
medium_variant,474,2067,0.006
medium_variant,474,2068,0.006
medium_variant,474,2069,0.005
medium_variant,474,2070,0.005
medium_variant,474,2071,0.005
medium_variant,474,2072,0.005
medium_variant,474,2073,0.005
medium_variant,474,2074,0.005
medium_variant,474,2075,0.005
medium_variant,474,2076,0.004
medium_variant,474,2077,0.004
medium_variant,474,2078,0.004
medium_variant,474,2079,0.004
medium_variant,474,2080,0.004
medium_variant,474,2081,0.004
medium_variant,474,2082,0.004
medium_variant,474,2083,0.004
medium_variant,474,2084,0.004
medium_variant,474,2085,0.004
medium_variant,474,2086,0.004
medium_variant,474,2087,0.003
medium_variant,474,2088,0.003
medium_variant,474,2089,0.003
medium_variant,474,2090,0.003
medium_variant,474,2091,0.003
medium_variant,474,2092,0.003
medium_variant,474,2093,0.003
medium_variant,474,2094,0.003
medium_variant,474,2095,0.003
medium_variant,474,2096,0.003
medium_variant,474,2097,0.003
medium_variant,474,2098,0.003
medium_variant,474,2099,0.003
