variant,country,year,infantmortality
estimates,710,1950,80.245
estimates,710,1951,79.725
estimates,710,1952,78.772
estimates,710,1953,77.993
estimates,710,1954,77.39
estimates,710,1955,76.96
estimates,710,1956,76.7
estimates,710,1957,76.6
estimates,710,1958,76.646
estimates,710,1959,76.811
estimates,710,1960,77.064
estimates,710,1961,77.367
estimates,710,1962,77.677
estimates,710,1963,77.951
estimates,710,1964,78.154
estimates,710,1965,78.267
estimates,710,1966,78.283
estimates,710,1967,78.216
estimates,710,1968,78.071
estimates,710,1969,77.838
estimates,710,1970,77.496
estimates,710,1971,77.025
estimates,710,1972,76.42
estimates,710,1973,75.687
estimates,710,1974,74.838
estimates,710,1975,73.901
estimates,710,1976,72.914
estimates,710,1977,71.906
estimates,710,1978,70.891
estimates,710,1979,69.87
estimates,710,1980,68.806
estimates,710,1981,67.642
estimates,710,1982,66.343
estimates,710,1983,64.901
estimates,710,1984,63.343
estimates,710,1985,61.688
estimates,710,1986,59.963
estimates,710,1987,58.247
estimates,710,1988,56.638
estimates,710,1989,55.234
estimates,710,1990,54.176
estimates,710,1991,53.601
estimates,710,1992,53.55
estimates,710,1993,54.02
estimates,710,1994,54.98
estimates,710,1995,56.392
estimates,710,1996,58.193
estimates,710,1997,60.22
estimates,710,1998,62.285
estimates,710,1999,64.219
estimates,710,2000,65.849
estimates,710,2001,67.032
estimates,710,2002,67.708
estimates,710,2003,67.828
estimates,710,2004,67.338
estimates,710,2005,66.159
estimates,710,2006,64.243
estimates,710,2007,61.691
estimates,710,2008,58.658
estimates,710,2009,55.295
estimates,710,2010,51.806
estimates,710,2011,48.399
estimates,710,2012,45.233
estimates,710,2013,42.435
estimates,710,2014,40.087
estimates,710,2015,38.22
medium_variant,710,2015,38.22
medium_variant,710,2016,36.792
medium_variant,710,2017,35.659
medium_variant,710,2018,34.69
medium_variant,710,2019,33.827
medium_variant,710,2020,33.019
medium_variant,710,2021,32.239
medium_variant,710,2022,31.488
medium_variant,710,2023,30.764
medium_variant,710,2024,30.049
medium_variant,710,2025,29.336
medium_variant,710,2026,28.624
medium_variant,710,2027,27.928
medium_variant,710,2028,27.259
medium_variant,710,2029,26.617
medium_variant,710,2030,26.002
medium_variant,710,2031,25.414
medium_variant,710,2032,24.85
medium_variant,710,2033,24.308
medium_variant,710,2034,23.788
medium_variant,710,2035,23.289
medium_variant,710,2036,22.812
medium_variant,710,2037,22.356
medium_variant,710,2038,21.921
medium_variant,710,2039,21.503
medium_variant,710,2040,21.1
medium_variant,710,2041,20.711
medium_variant,710,2042,20.334
medium_variant,710,2043,19.964
medium_variant,710,2044,19.598
medium_variant,710,2045,19.231
medium_variant,710,2046,18.861
medium_variant,710,2047,18.487
medium_variant,710,2048,18.107
medium_variant,710,2049,17.722
medium_variant,710,2050,17.332
medium_variant,710,2051,16.938
medium_variant,710,2052,16.543
medium_variant,710,2053,16.151
medium_variant,710,2054,15.764
medium_variant,710,2055,15.384
medium_variant,710,2056,15.013
medium_variant,710,2057,14.652
medium_variant,710,2058,14.302
medium_variant,710,2059,13.964
medium_variant,710,2060,13.638
medium_variant,710,2061,13.325
medium_variant,710,2062,13.024
medium_variant,710,2063,12.735
medium_variant,710,2064,12.458
medium_variant,710,2065,12.194
medium_variant,710,2066,11.944
medium_variant,710,2067,11.708
medium_variant,710,2068,11.486
medium_variant,710,2069,11.277
medium_variant,710,2070,11.08
medium_variant,710,2071,10.893
medium_variant,710,2072,10.715
medium_variant,710,2073,10.543
medium_variant,710,2074,10.377
medium_variant,710,2075,10.214
medium_variant,710,2076,10.053
medium_variant,710,2077,9.894
medium_variant,710,2078,9.737
medium_variant,710,2079,9.582
medium_variant,710,2080,9.427
medium_variant,710,2081,9.274
medium_variant,710,2082,9.122
medium_variant,710,2083,8.973
medium_variant,710,2084,8.826
medium_variant,710,2085,8.681
medium_variant,710,2086,8.539
medium_variant,710,2087,8.399
medium_variant,710,2088,8.262
medium_variant,710,2089,8.127
medium_variant,710,2090,7.994
medium_variant,710,2091,7.864
medium_variant,710,2092,7.737
medium_variant,710,2093,7.611
medium_variant,710,2094,7.489
medium_variant,710,2095,7.369
medium_variant,710,2096,7.251
medium_variant,710,2097,7.135
medium_variant,710,2098,7.023
medium_variant,710,2099,6.912
