variant,country,year,infantmortality
estimates,414,1950,0.978
estimates,414,1951,0.952
estimates,414,1952,0.906
estimates,414,1953,0.871
estimates,414,1954,0.849
estimates,414,1955,0.84
estimates,414,1956,0.843
estimates,414,1957,0.858
estimates,414,1958,0.886
estimates,414,1959,0.926
estimates,414,1960,0.979
estimates,414,1961,1.044
estimates,414,1962,1.12
estimates,414,1963,1.203
estimates,414,1964,1.291
estimates,414,1965,1.379
estimates,414,1966,1.462
estimates,414,1967,1.539
estimates,414,1968,1.605
estimates,414,1969,1.658
estimates,414,1970,1.695
estimates,414,1971,1.715
estimates,414,1972,1.718
estimates,414,1973,1.709
estimates,414,1974,1.687
estimates,414,1975,1.657
estimates,414,1976,1.621
estimates,414,1977,1.583
estimates,414,1978,1.543
estimates,414,1979,1.503
estimates,414,1980,1.46
estimates,414,1981,1.411
estimates,414,1982,1.353
estimates,414,1983,1.284
estimates,414,1984,1.205
estimates,414,1985,1.116
estimates,414,1986,1.019
estimates,414,1987,0.919
estimates,414,1988,0.819
estimates,414,1989,0.725
estimates,414,1990,0.64
estimates,414,1991,0.571
estimates,414,1992,0.517
estimates,414,1993,0.48
estimates,414,1994,0.459
estimates,414,1995,0.451
estimates,414,1996,0.452
estimates,414,1997,0.457
estimates,414,1998,0.462
estimates,414,1999,0.465
estimates,414,2000,0.466
estimates,414,2001,0.467
estimates,414,2002,0.47
estimates,414,2003,0.476
estimates,414,2004,0.486
estimates,414,2005,0.497
estimates,414,2006,0.51
estimates,414,2007,0.521
estimates,414,2008,0.53
estimates,414,2009,0.535
estimates,414,2010,0.536
estimates,414,2011,0.533
estimates,414,2012,0.528
estimates,414,2013,0.521
estimates,414,2014,0.512
estimates,414,2015,0.501
medium_variant,414,2015,0.501
medium_variant,414,2016,0.489
medium_variant,414,2017,0.475
medium_variant,414,2018,0.46
medium_variant,414,2019,0.444
medium_variant,414,2020,0.427
medium_variant,414,2021,0.41
medium_variant,414,2022,0.394
medium_variant,414,2023,0.379
medium_variant,414,2024,0.366
medium_variant,414,2025,0.354
medium_variant,414,2026,0.344
medium_variant,414,2027,0.336
medium_variant,414,2028,0.328
medium_variant,414,2029,0.322
medium_variant,414,2030,0.317
medium_variant,414,2031,0.312
medium_variant,414,2032,0.308
medium_variant,414,2033,0.304
medium_variant,414,2034,0.3
medium_variant,414,2035,0.296
medium_variant,414,2036,0.292
medium_variant,414,2037,0.288
medium_variant,414,2038,0.285
medium_variant,414,2039,0.281
medium_variant,414,2040,0.277
medium_variant,414,2041,0.273
medium_variant,414,2042,0.269
medium_variant,414,2043,0.265
medium_variant,414,2044,0.261
medium_variant,414,2045,0.257
medium_variant,414,2046,0.253
medium_variant,414,2047,0.248
medium_variant,414,2048,0.244
medium_variant,414,2049,0.239
medium_variant,414,2050,0.235
medium_variant,414,2051,0.23
medium_variant,414,2052,0.226
medium_variant,414,2053,0.221
medium_variant,414,2054,0.217
medium_variant,414,2055,0.213
medium_variant,414,2056,0.209
medium_variant,414,2057,0.205
medium_variant,414,2058,0.201
medium_variant,414,2059,0.198
medium_variant,414,2060,0.195
medium_variant,414,2061,0.191
medium_variant,414,2062,0.188
medium_variant,414,2063,0.186
medium_variant,414,2064,0.183
medium_variant,414,2065,0.18
medium_variant,414,2066,0.178
medium_variant,414,2067,0.176
medium_variant,414,2068,0.174
medium_variant,414,2069,0.172
medium_variant,414,2070,0.17
medium_variant,414,2071,0.168
medium_variant,414,2072,0.166
medium_variant,414,2073,0.164
medium_variant,414,2074,0.162
medium_variant,414,2075,0.16
medium_variant,414,2076,0.158
medium_variant,414,2077,0.156
medium_variant,414,2078,0.154
medium_variant,414,2079,0.152
medium_variant,414,2080,0.15
medium_variant,414,2081,0.148
medium_variant,414,2082,0.146
medium_variant,414,2083,0.143
medium_variant,414,2084,0.141
medium_variant,414,2085,0.139
medium_variant,414,2086,0.137
medium_variant,414,2087,0.135
medium_variant,414,2088,0.133
medium_variant,414,2089,0.132
medium_variant,414,2090,0.13
medium_variant,414,2091,0.128
medium_variant,414,2092,0.127
medium_variant,414,2093,0.125
medium_variant,414,2094,0.124
medium_variant,414,2095,0.123
medium_variant,414,2096,0.122
medium_variant,414,2097,0.12
medium_variant,414,2098,0.119
medium_variant,414,2099,0.118
