variant,country,year,infantmortality
estimates,104,1950,198.314
estimates,104,1951,193.901
estimates,104,1952,185.56
estimates,104,1953,178.19
estimates,104,1954,171.792
estimates,104,1955,166.351
estimates,104,1956,161.819
estimates,104,1957,158.125
estimates,104,1958,155.136
estimates,104,1959,152.621
estimates,104,1960,150.314
estimates,104,1961,147.943
estimates,104,1962,145.252
estimates,104,1963,142.09
estimates,104,1964,138.463
estimates,104,1965,134.567
estimates,104,1966,130.732
estimates,104,1967,127.33
estimates,104,1968,124.617
estimates,104,1969,122.656
estimates,104,1970,121.396
estimates,104,1971,120.676
estimates,104,1972,120.203
estimates,104,1973,119.728
estimates,104,1974,119.133
estimates,104,1975,118.379
estimates,104,1976,117.499
estimates,104,1977,116.571
estimates,104,1978,115.626
estimates,104,1979,114.606
estimates,104,1980,113.398
estimates,104,1981,111.87
estimates,104,1982,109.943
estimates,104,1983,107.589
estimates,104,1984,104.829
estimates,104,1985,101.714
estimates,104,1986,98.329
estimates,104,1987,94.825
estimates,104,1988,91.352
estimates,104,1989,88.021
estimates,104,1990,84.939
estimates,104,1991,82.18
estimates,104,1992,79.739
estimates,104,1993,77.6
estimates,104,1994,75.761
estimates,104,1995,74.227
estimates,104,1996,72.987
estimates,104,1997,71.968
estimates,104,1998,71.076
estimates,104,1999,70.221
estimates,104,2000,69.291
estimates,104,2001,68.176
estimates,104,2002,66.823
estimates,104,2003,65.202
estimates,104,2004,63.301
estimates,104,2005,61.117
estimates,104,2006,58.675
estimates,104,2007,56.075
estimates,104,2008,53.43
estimates,104,2009,50.831
estimates,104,2010,48.393
estimates,104,2011,46.218
estimates,104,2012,44.349
estimates,104,2013,42.801
estimates,104,2014,41.58
estimates,104,2015,40.658
medium_variant,104,2015,40.658
medium_variant,104,2016,39.976
medium_variant,104,2017,39.436
medium_variant,104,2018,38.95
medium_variant,104,2019,38.469
medium_variant,104,2020,37.962
medium_variant,104,2021,37.421
medium_variant,104,2022,36.87
medium_variant,104,2023,36.325
medium_variant,104,2024,35.778
medium_variant,104,2025,35.222
medium_variant,104,2026,34.653
medium_variant,104,2027,34.07
medium_variant,104,2028,33.474
medium_variant,104,2029,32.862
medium_variant,104,2030,32.235
medium_variant,104,2031,31.594
medium_variant,104,2032,30.943
medium_variant,104,2033,30.286
medium_variant,104,2034,29.628
medium_variant,104,2035,28.969
medium_variant,104,2036,28.311
medium_variant,104,2037,27.656
medium_variant,104,2038,27.008
medium_variant,104,2039,26.37
medium_variant,104,2040,25.749
medium_variant,104,2041,25.147
medium_variant,104,2042,24.568
medium_variant,104,2043,24.014
medium_variant,104,2044,23.487
medium_variant,104,2045,22.99
medium_variant,104,2046,22.523
medium_variant,104,2047,22.085
medium_variant,104,2048,21.671
medium_variant,104,2049,21.279
medium_variant,104,2050,20.905
medium_variant,104,2051,20.546
medium_variant,104,2052,20.198
medium_variant,104,2053,19.859
medium_variant,104,2054,19.524
medium_variant,104,2055,19.19
medium_variant,104,2056,18.858
medium_variant,104,2057,18.527
medium_variant,104,2058,18.198
medium_variant,104,2059,17.87
medium_variant,104,2060,17.544
medium_variant,104,2061,17.221
medium_variant,104,2062,16.9
medium_variant,104,2063,16.583
medium_variant,104,2064,16.269
medium_variant,104,2065,15.956
medium_variant,104,2066,15.644
medium_variant,104,2067,15.331
medium_variant,104,2068,15.017
medium_variant,104,2069,14.703
medium_variant,104,2070,14.39
medium_variant,104,2071,14.081
medium_variant,104,2072,13.778
medium_variant,104,2073,13.482
medium_variant,104,2074,13.196
medium_variant,104,2075,12.918
medium_variant,104,2076,12.65
medium_variant,104,2077,12.39
medium_variant,104,2078,12.137
medium_variant,104,2079,11.891
medium_variant,104,2080,11.651
medium_variant,104,2081,11.416
medium_variant,104,2082,11.188
medium_variant,104,2083,10.964
medium_variant,104,2084,10.744
medium_variant,104,2085,10.528
medium_variant,104,2086,10.312
medium_variant,104,2087,10.098
medium_variant,104,2088,9.885
medium_variant,104,2089,9.674
medium_variant,104,2090,9.464
medium_variant,104,2091,9.258
medium_variant,104,2092,9.056
medium_variant,104,2093,8.859
medium_variant,104,2094,8.668
medium_variant,104,2095,8.484
medium_variant,104,2096,8.307
medium_variant,104,2097,8.137
medium_variant,104,2098,7.974
medium_variant,104,2099,7.819
