variant,country,year,infantmortality
estimates,642,1950,38.319
estimates,642,1951,38.889
estimates,642,1952,39.67
estimates,642,1953,39.737
estimates,642,1954,39.087
estimates,642,1955,37.737
estimates,642,1956,35.741
estimates,642,1957,33.175
estimates,642,1958,30.184
estimates,642,1959,27.021
estimates,642,1960,23.977
estimates,642,1961,21.349
estimates,642,1962,19.418
estimates,642,1963,18.348
estimates,642,1964,18.135
estimates,642,1965,18.595
estimates,642,1966,19.402
estimates,642,1967,20.15
estimates,642,1968,20.528
estimates,642,1969,20.416
estimates,642,1970,19.806
estimates,642,1971,18.807
estimates,642,1972,17.662
estimates,642,1973,16.565
estimates,642,1974,15.58
estimates,642,1975,14.724
estimates,642,1976,13.967
estimates,642,1977,13.241
estimates,642,1978,12.502
estimates,642,1979,11.76
estimates,642,1980,11.06
estimates,642,1981,10.464
estimates,642,1982,10.009
estimates,642,1983,9.709
estimates,642,1984,9.542
estimates,642,1985,9.449
estimates,642,1986,9.349
estimates,642,1987,9.164
estimates,642,1988,8.849
estimates,642,1989,8.393
estimates,642,1990,7.82
estimates,642,1991,7.185
estimates,642,1992,6.562
estimates,642,1993,6.011
estimates,642,1994,5.556
estimates,642,1995,5.203
estimates,642,1996,4.94
estimates,642,1997,4.729
estimates,642,1998,4.539
estimates,642,1999,4.355
estimates,642,2000,4.167
estimates,642,2001,3.97
estimates,642,2002,3.766
estimates,642,2003,3.56
estimates,642,2004,3.35
estimates,642,2005,3.136
estimates,642,2006,2.919
estimates,642,2007,2.704
estimates,642,2008,2.494
estimates,642,2009,2.295
estimates,642,2010,2.111
estimates,642,2011,1.948
estimates,642,2012,1.806
estimates,642,2013,1.687
estimates,642,2014,1.59
estimates,642,2015,1.512
medium_variant,642,2015,1.512
medium_variant,642,2016,1.449
medium_variant,642,2017,1.396
medium_variant,642,2018,1.348
medium_variant,642,2019,1.302
medium_variant,642,2020,1.257
medium_variant,642,2021,1.21
medium_variant,642,2022,1.166
medium_variant,642,2023,1.123
medium_variant,642,2024,1.083
medium_variant,642,2025,1.045
medium_variant,642,2026,1.009
medium_variant,642,2027,0.974
medium_variant,642,2028,0.941
medium_variant,642,2029,0.909
medium_variant,642,2030,0.88
medium_variant,642,2031,0.852
medium_variant,642,2032,0.827
medium_variant,642,2033,0.804
medium_variant,642,2034,0.784
medium_variant,642,2035,0.765
medium_variant,642,2036,0.748
medium_variant,642,2037,0.731
medium_variant,642,2038,0.715
medium_variant,642,2039,0.698
medium_variant,642,2040,0.681
medium_variant,642,2041,0.664
medium_variant,642,2042,0.646
medium_variant,642,2043,0.629
medium_variant,642,2044,0.612
medium_variant,642,2045,0.595
medium_variant,642,2046,0.579
medium_variant,642,2047,0.563
medium_variant,642,2048,0.548
medium_variant,642,2049,0.535
medium_variant,642,2050,0.522
medium_variant,642,2051,0.509
medium_variant,642,2052,0.498
medium_variant,642,2053,0.486
medium_variant,642,2054,0.476
medium_variant,642,2055,0.465
medium_variant,642,2056,0.455
medium_variant,642,2057,0.445
medium_variant,642,2058,0.435
medium_variant,642,2059,0.426
medium_variant,642,2060,0.418
medium_variant,642,2061,0.409
medium_variant,642,2062,0.402
medium_variant,642,2063,0.394
medium_variant,642,2064,0.387
medium_variant,642,2065,0.38
medium_variant,642,2066,0.373
medium_variant,642,2067,0.367
medium_variant,642,2068,0.361
medium_variant,642,2069,0.355
medium_variant,642,2070,0.349
medium_variant,642,2071,0.344
medium_variant,642,2072,0.338
medium_variant,642,2073,0.332
medium_variant,642,2074,0.327
medium_variant,642,2075,0.321
medium_variant,642,2076,0.316
medium_variant,642,2077,0.31
medium_variant,642,2078,0.304
medium_variant,642,2079,0.299
medium_variant,642,2080,0.294
medium_variant,642,2081,0.288
medium_variant,642,2082,0.283
medium_variant,642,2083,0.278
medium_variant,642,2084,0.273
medium_variant,642,2085,0.269
medium_variant,642,2086,0.264
medium_variant,642,2087,0.259
medium_variant,642,2088,0.255
medium_variant,642,2089,0.25
medium_variant,642,2090,0.246
medium_variant,642,2091,0.243
medium_variant,642,2092,0.239
medium_variant,642,2093,0.236
medium_variant,642,2094,0.234
medium_variant,642,2095,0.232
medium_variant,642,2096,0.23
medium_variant,642,2097,0.229
medium_variant,642,2098,0.228
medium_variant,642,2099,0.228
