variant,country,year,infantmortality
estimates,158,1950,33.811
estimates,158,1951,32.871
estimates,158,1952,31.061
estimates,158,1953,29.389
estimates,158,1954,27.855
estimates,158,1955,26.461
estimates,158,1956,25.206
estimates,158,1957,24.087
estimates,158,1958,23.099
estimates,158,1959,22.236
estimates,158,1960,21.486
estimates,158,1961,20.829
estimates,158,1962,20.233
estimates,158,1963,19.652
estimates,158,1964,19.028
estimates,158,1965,18.253
estimates,158,1966,17.208
estimates,158,1967,15.862
estimates,158,1968,14.236
estimates,158,1969,12.389
estimates,158,1970,10.458
estimates,158,1971,8.617
estimates,158,1972,7.027
estimates,158,1973,5.795
estimates,158,1974,4.957
estimates,158,1975,4.489
estimates,158,1976,4.307
estimates,158,1977,4.26
estimates,158,1978,4.22
estimates,158,1979,4.131
estimates,158,1980,3.958
estimates,158,1981,3.696
estimates,158,1982,3.392
estimates,158,1983,3.084
estimates,158,1984,2.782
estimates,158,1985,2.5
estimates,158,1986,2.252
estimates,158,1987,2.044
estimates,158,1988,1.883
estimates,158,1989,1.77
estimates,158,1990,1.711
estimates,158,1991,1.703
estimates,158,1992,1.737
estimates,158,1993,1.796
estimates,158,1994,1.87
estimates,158,1995,1.938
estimates,158,1996,1.986
estimates,158,1997,2.001
estimates,158,1998,1.98
estimates,158,1999,1.921
estimates,158,2000,1.825
estimates,158,2001,1.701
estimates,158,2002,1.565
estimates,158,2003,1.431
estimates,158,2004,1.307
estimates,158,2005,1.199
estimates,158,2006,1.109
estimates,158,2007,1.036
estimates,158,2008,0.976
estimates,158,2009,0.93
estimates,158,2010,0.895
estimates,158,2011,0.87
estimates,158,2012,0.851
estimates,158,2013,0.837
estimates,158,2014,0.825
estimates,158,2015,0.813
medium_variant,158,2015,0.813
medium_variant,158,2016,0.801
medium_variant,158,2017,0.789
medium_variant,158,2018,0.777
medium_variant,158,2019,0.765
medium_variant,158,2020,0.751
medium_variant,158,2021,0.738
medium_variant,158,2022,0.724
medium_variant,158,2023,0.71
medium_variant,158,2024,0.696
medium_variant,158,2025,0.682
medium_variant,158,2026,0.668
medium_variant,158,2027,0.654
medium_variant,158,2028,0.639
medium_variant,158,2029,0.624
medium_variant,158,2030,0.608
medium_variant,158,2031,0.592
medium_variant,158,2032,0.575
medium_variant,158,2033,0.557
medium_variant,158,2034,0.539
medium_variant,158,2035,0.521
medium_variant,158,2036,0.503
medium_variant,158,2037,0.486
medium_variant,158,2038,0.47
medium_variant,158,2039,0.455
medium_variant,158,2040,0.441
medium_variant,158,2041,0.429
medium_variant,158,2042,0.419
medium_variant,158,2043,0.411
medium_variant,158,2044,0.404
medium_variant,158,2045,0.398
medium_variant,158,2046,0.394
medium_variant,158,2047,0.39
medium_variant,158,2048,0.387
medium_variant,158,2049,0.385
medium_variant,158,2050,0.383
medium_variant,158,2051,0.38
medium_variant,158,2052,0.378
medium_variant,158,2053,0.375
medium_variant,158,2054,0.373
medium_variant,158,2055,0.369
medium_variant,158,2056,0.366
medium_variant,158,2057,0.361
medium_variant,158,2058,0.357
medium_variant,158,2059,0.352
medium_variant,158,2060,0.346
medium_variant,158,2061,0.341
medium_variant,158,2062,0.334
medium_variant,158,2063,0.328
medium_variant,158,2064,0.321
medium_variant,158,2065,0.314
medium_variant,158,2066,0.307
medium_variant,158,2067,0.3
medium_variant,158,2068,0.293
medium_variant,158,2069,0.286
medium_variant,158,2070,0.279
medium_variant,158,2071,0.273
medium_variant,158,2072,0.267
medium_variant,158,2073,0.262
medium_variant,158,2074,0.256
medium_variant,158,2075,0.252
medium_variant,158,2076,0.248
medium_variant,158,2077,0.244
medium_variant,158,2078,0.241
medium_variant,158,2079,0.238
medium_variant,158,2080,0.236
medium_variant,158,2081,0.234
medium_variant,158,2082,0.232
medium_variant,158,2083,0.23
medium_variant,158,2084,0.229
medium_variant,158,2085,0.227
medium_variant,158,2086,0.225
medium_variant,158,2087,0.224
medium_variant,158,2088,0.222
medium_variant,158,2089,0.22
medium_variant,158,2090,0.218
medium_variant,158,2091,0.216
medium_variant,158,2092,0.214
medium_variant,158,2093,0.212
medium_variant,158,2094,0.209
medium_variant,158,2095,0.207
medium_variant,158,2096,0.204
medium_variant,158,2097,0.201
medium_variant,158,2098,0.198
medium_variant,158,2099,0.195
