variant,country,year,infantmortality
estimates,724,1950,38.389
estimates,724,1951,38.021
estimates,724,1952,37.274
estimates,724,1953,36.509
estimates,724,1954,35.724
estimates,724,1955,34.921
estimates,724,1956,34.097
estimates,724,1957,33.25
estimates,724,1958,32.376
estimates,724,1959,31.47
estimates,724,1960,30.523
estimates,724,1961,29.528
estimates,724,1962,28.479
estimates,724,1963,27.373
estimates,724,1964,26.214
estimates,724,1965,25.004
estimates,724,1966,23.747
estimates,724,1967,22.458
estimates,724,1968,21.151
estimates,724,1969,19.841
estimates,724,1970,18.544
estimates,724,1971,17.269
estimates,724,1972,16.024
estimates,724,1973,14.814
estimates,724,1974,13.648
estimates,724,1975,12.524
estimates,724,1976,11.435
estimates,724,1977,10.376
estimates,724,1978,9.35
estimates,724,1979,8.365
estimates,724,1980,7.441
estimates,724,1981,6.599
estimates,724,1982,5.853
estimates,724,1983,5.21
estimates,724,1984,4.671
estimates,724,1985,4.231
estimates,724,1986,3.881
estimates,724,1987,3.598
estimates,724,1988,3.362
estimates,724,1989,3.158
estimates,724,1990,2.972
estimates,724,1991,2.796
estimates,724,1992,2.628
estimates,724,1993,2.47
estimates,724,1994,2.318
estimates,724,1995,2.175
estimates,724,1996,2.047
estimates,724,1997,1.94
estimates,724,1998,1.859
estimates,724,1999,1.801
estimates,724,2000,1.766
estimates,724,2001,1.747
estimates,724,2002,1.739
estimates,724,2003,1.734
estimates,724,2004,1.727
estimates,724,2005,1.711
estimates,724,2006,1.684
estimates,724,2007,1.644
estimates,724,2008,1.594
estimates,724,2009,1.533
estimates,724,2010,1.462
estimates,724,2011,1.384
estimates,724,2012,1.304
estimates,724,2013,1.225
estimates,724,2014,1.149
estimates,724,2015,1.079
medium_variant,724,2015,1.079
medium_variant,724,2016,1.015
medium_variant,724,2017,0.957
medium_variant,724,2018,0.903
medium_variant,724,2019,0.855
medium_variant,724,2020,0.811
medium_variant,724,2021,0.773
medium_variant,724,2022,0.738
medium_variant,724,2023,0.706
medium_variant,724,2024,0.677
medium_variant,724,2025,0.651
medium_variant,724,2026,0.627
medium_variant,724,2027,0.606
medium_variant,724,2028,0.587
medium_variant,724,2029,0.571
medium_variant,724,2030,0.556
medium_variant,724,2031,0.542
medium_variant,724,2032,0.53
medium_variant,724,2033,0.519
medium_variant,724,2034,0.508
medium_variant,724,2035,0.498
medium_variant,724,2036,0.488
medium_variant,724,2037,0.479
medium_variant,724,2038,0.469
medium_variant,724,2039,0.459
medium_variant,724,2040,0.449
medium_variant,724,2041,0.438
medium_variant,724,2042,0.427
medium_variant,724,2043,0.415
medium_variant,724,2044,0.404
medium_variant,724,2045,0.392
medium_variant,724,2046,0.38
medium_variant,724,2047,0.367
medium_variant,724,2048,0.355
medium_variant,724,2049,0.344
medium_variant,724,2050,0.332
medium_variant,724,2051,0.321
medium_variant,724,2052,0.31
medium_variant,724,2053,0.3
medium_variant,724,2054,0.29
medium_variant,724,2055,0.281
medium_variant,724,2056,0.272
medium_variant,724,2057,0.264
medium_variant,724,2058,0.257
medium_variant,724,2059,0.25
medium_variant,724,2060,0.243
medium_variant,724,2061,0.237
medium_variant,724,2062,0.231
medium_variant,724,2063,0.226
medium_variant,724,2064,0.22
medium_variant,724,2065,0.215
medium_variant,724,2066,0.21
medium_variant,724,2067,0.205
medium_variant,724,2068,0.201
medium_variant,724,2069,0.196
medium_variant,724,2070,0.192
medium_variant,724,2071,0.188
medium_variant,724,2072,0.183
medium_variant,724,2073,0.179
medium_variant,724,2074,0.176
medium_variant,724,2075,0.172
medium_variant,724,2076,0.168
medium_variant,724,2077,0.164
medium_variant,724,2078,0.16
medium_variant,724,2079,0.156
medium_variant,724,2080,0.152
medium_variant,724,2081,0.147
medium_variant,724,2082,0.143
medium_variant,724,2083,0.139
medium_variant,724,2084,0.135
medium_variant,724,2085,0.13
medium_variant,724,2086,0.126
medium_variant,724,2087,0.123
medium_variant,724,2088,0.119
medium_variant,724,2089,0.115
medium_variant,724,2090,0.112
medium_variant,724,2091,0.109
medium_variant,724,2092,0.105
medium_variant,724,2093,0.102
medium_variant,724,2094,0.099
medium_variant,724,2095,0.097
medium_variant,724,2096,0.094
medium_variant,724,2097,0.091
medium_variant,724,2098,0.089
medium_variant,724,2099,0.087
