variant,country,year,infantmortality
estimates,748,1950,2.41
estimates,748,1951,2.412
estimates,748,1952,2.417
estimates,748,1953,2.426
estimates,748,1954,2.437
estimates,748,1955,2.451
estimates,748,1956,2.469
estimates,748,1957,2.49
estimates,748,1958,2.514
estimates,748,1959,2.542
estimates,748,1960,2.574
estimates,748,1961,2.61
estimates,748,1962,2.65
estimates,748,1963,2.693
estimates,748,1964,2.737
estimates,748,1965,2.78
estimates,748,1966,2.821
estimates,748,1967,2.858
estimates,748,1968,2.889
estimates,748,1969,2.914
estimates,748,1970,2.932
estimates,748,1971,2.943
estimates,748,1972,2.951
estimates,748,1973,2.954
estimates,748,1974,2.954
estimates,748,1975,2.951
estimates,748,1976,2.943
estimates,748,1977,2.931
estimates,748,1978,2.914
estimates,748,1979,2.892
estimates,748,1980,2.866
estimates,748,1981,2.833
estimates,748,1982,2.797
estimates,748,1983,2.757
estimates,748,1984,2.715
estimates,748,1985,2.674
estimates,748,1986,2.635
estimates,748,1987,2.6
estimates,748,1988,2.571
estimates,748,1989,2.549
estimates,748,1990,2.538
estimates,748,1991,2.539
estimates,748,1992,2.553
estimates,748,1993,2.578
estimates,748,1994,2.613
estimates,748,1995,2.658
estimates,748,1996,2.713
estimates,748,1997,2.774
estimates,748,1998,2.838
estimates,748,1999,2.899
estimates,748,2000,2.953
estimates,748,2001,2.996
estimates,748,2002,3.024
estimates,748,2003,3.035
estimates,748,2004,3.026
estimates,748,2005,2.992
estimates,748,2006,2.933
estimates,748,2007,2.849
estimates,748,2008,2.745
estimates,748,2009,2.626
estimates,748,2010,2.496
estimates,748,2011,2.362
estimates,748,2012,2.23
estimates,748,2013,2.105
estimates,748,2014,1.99
estimates,748,2015,1.889
medium_variant,748,2015,1.889
medium_variant,748,2016,1.803
medium_variant,748,2017,1.728
medium_variant,748,2018,1.662
medium_variant,748,2019,1.603
medium_variant,748,2020,1.551
medium_variant,748,2021,1.504
medium_variant,748,2022,1.461
medium_variant,748,2023,1.421
medium_variant,748,2024,1.383
medium_variant,748,2025,1.345
medium_variant,748,2026,1.307
medium_variant,748,2027,1.271
medium_variant,748,2028,1.235
medium_variant,748,2029,1.201
medium_variant,748,2030,1.167
medium_variant,748,2031,1.134
medium_variant,748,2032,1.103
medium_variant,748,2033,1.072
medium_variant,748,2034,1.043
medium_variant,748,2035,1.015
medium_variant,748,2036,0.987
medium_variant,748,2037,0.96
medium_variant,748,2038,0.933
medium_variant,748,2039,0.907
medium_variant,748,2040,0.882
medium_variant,748,2041,0.858
medium_variant,748,2042,0.836
medium_variant,748,2043,0.815
medium_variant,748,2044,0.796
medium_variant,748,2045,0.777
medium_variant,748,2046,0.759
medium_variant,748,2047,0.742
medium_variant,748,2048,0.724
medium_variant,748,2049,0.706
medium_variant,748,2050,0.688
medium_variant,748,2051,0.669
medium_variant,748,2052,0.651
medium_variant,748,2053,0.632
medium_variant,748,2054,0.614
medium_variant,748,2055,0.596
medium_variant,748,2056,0.579
medium_variant,748,2057,0.562
medium_variant,748,2058,0.546
medium_variant,748,2059,0.53
medium_variant,748,2060,0.515
medium_variant,748,2061,0.5
medium_variant,748,2062,0.485
medium_variant,748,2063,0.471
medium_variant,748,2064,0.458
medium_variant,748,2065,0.445
medium_variant,748,2066,0.432
medium_variant,748,2067,0.419
medium_variant,748,2068,0.408
medium_variant,748,2069,0.396
medium_variant,748,2070,0.386
medium_variant,748,2071,0.376
medium_variant,748,2072,0.367
medium_variant,748,2073,0.358
medium_variant,748,2074,0.351
medium_variant,748,2075,0.344
medium_variant,748,2076,0.338
medium_variant,748,2077,0.332
medium_variant,748,2078,0.326
medium_variant,748,2079,0.32
medium_variant,748,2080,0.314
medium_variant,748,2081,0.308
medium_variant,748,2082,0.303
medium_variant,748,2083,0.297
medium_variant,748,2084,0.291
medium_variant,748,2085,0.286
medium_variant,748,2086,0.281
medium_variant,748,2087,0.275
medium_variant,748,2088,0.27
medium_variant,748,2089,0.265
medium_variant,748,2090,0.26
medium_variant,748,2091,0.255
medium_variant,748,2092,0.251
medium_variant,748,2093,0.246
medium_variant,748,2094,0.242
medium_variant,748,2095,0.237
medium_variant,748,2096,0.233
medium_variant,748,2097,0.229
medium_variant,748,2098,0.225
medium_variant,748,2099,0.221
