variant,country,year,infantmortality
estimates,887,1950,54.364
estimates,887,1951,54.57
estimates,887,1952,55.101
estimates,887,1953,55.873
estimates,887,1954,56.888
estimates,887,1955,58.138
estimates,887,1956,59.604
estimates,887,1957,61.252
estimates,887,1958,63.024
estimates,887,1959,64.816
estimates,887,1960,66.507
estimates,887,1961,67.97
estimates,887,1962,69.076
estimates,887,1963,69.735
estimates,887,1964,69.917
estimates,887,1965,69.629
estimates,887,1966,68.922
estimates,887,1967,67.939
estimates,887,1968,66.826
estimates,887,1969,65.676
estimates,887,1970,64.596
estimates,887,1971,63.671
estimates,887,1972,62.914
estimates,887,1973,62.321
estimates,887,1974,61.889
estimates,887,1975,61.569
estimates,887,1976,61.283
estimates,887,1977,60.948
estimates,887,1978,60.507
estimates,887,1979,59.95
estimates,887,1980,59.289
estimates,887,1981,58.565
estimates,887,1982,57.849
estimates,887,1983,57.205
estimates,887,1984,56.667
estimates,887,1985,56.287
estimates,887,1986,56.109
estimates,887,1987,56.116
estimates,887,1988,56.263
estimates,887,1989,56.497
estimates,887,1990,56.718
estimates,887,1991,56.808
estimates,887,1992,56.686
estimates,887,1993,56.308
estimates,887,1994,55.674
estimates,887,1995,54.848
estimates,887,1996,53.941
estimates,887,1997,53.069
estimates,887,1998,52.301
estimates,887,1999,51.643
estimates,887,2000,51.022
estimates,887,2001,50.315
estimates,887,2002,49.415
estimates,887,2003,48.274
estimates,887,2004,46.915
estimates,887,2005,45.437
estimates,887,2006,43.98
estimates,887,2007,42.686
estimates,887,2008,41.651
estimates,887,2009,40.899
estimates,887,2010,40.405
estimates,887,2011,40.091
estimates,887,2012,39.834
estimates,887,2013,39.531
estimates,887,2014,39.139
estimates,887,2015,38.638
medium_variant,887,2015,38.638
medium_variant,887,2016,38.038
medium_variant,887,2017,37.386
medium_variant,887,2018,36.718
medium_variant,887,2019,36.042
medium_variant,887,2020,35.361
medium_variant,887,2021,34.67
medium_variant,887,2022,33.965
medium_variant,887,2023,33.242
medium_variant,887,2024,32.507
medium_variant,887,2025,31.766
medium_variant,887,2026,31.024
medium_variant,887,2027,30.288
medium_variant,887,2028,29.566
medium_variant,887,2029,28.86
medium_variant,887,2030,28.174
medium_variant,887,2031,27.51
medium_variant,887,2032,26.863
medium_variant,887,2033,26.23
medium_variant,887,2034,25.611
medium_variant,887,2035,25.003
medium_variant,887,2036,24.406
medium_variant,887,2037,23.818
medium_variant,887,2038,23.238
medium_variant,887,2039,22.664
medium_variant,887,2040,22.095
medium_variant,887,2041,21.53
medium_variant,887,2042,20.971
medium_variant,887,2043,20.418
medium_variant,887,2044,19.871
medium_variant,887,2045,19.331
medium_variant,887,2046,18.8
medium_variant,887,2047,18.278
medium_variant,887,2048,17.765
medium_variant,887,2049,17.262
medium_variant,887,2050,16.769
medium_variant,887,2051,16.283
medium_variant,887,2052,15.805
medium_variant,887,2053,15.333
medium_variant,887,2054,14.869
medium_variant,887,2055,14.412
medium_variant,887,2056,13.963
medium_variant,887,2057,13.522
medium_variant,887,2058,13.093
medium_variant,887,2059,12.678
medium_variant,887,2060,12.28
medium_variant,887,2061,11.904
medium_variant,887,2062,11.551
medium_variant,887,2063,11.221
medium_variant,887,2064,10.912
medium_variant,887,2065,10.624
medium_variant,887,2066,10.353
medium_variant,887,2067,10.094
medium_variant,887,2068,9.843
medium_variant,887,2069,9.597
medium_variant,887,2070,9.354
medium_variant,887,2071,9.114
medium_variant,887,2072,8.877
medium_variant,887,2073,8.645
medium_variant,887,2074,8.417
medium_variant,887,2075,8.194
medium_variant,887,2076,7.977
medium_variant,887,2077,7.765
medium_variant,887,2078,7.559
medium_variant,887,2079,7.36
medium_variant,887,2080,7.166
medium_variant,887,2081,6.978
medium_variant,887,2082,6.795
medium_variant,887,2083,6.615
medium_variant,887,2084,6.44
medium_variant,887,2085,6.269
medium_variant,887,2086,6.102
medium_variant,887,2087,5.938
medium_variant,887,2088,5.78
medium_variant,887,2089,5.625
medium_variant,887,2090,5.475
medium_variant,887,2091,5.329
medium_variant,887,2092,5.187
medium_variant,887,2093,5.049
medium_variant,887,2094,4.915
medium_variant,887,2095,4.784
medium_variant,887,2096,4.656
medium_variant,887,2097,4.532
medium_variant,887,2098,4.412
medium_variant,887,2099,4.296
