variant,country,year,infantmortality
estimates,312,1950,0.768
estimates,312,1951,0.759
estimates,312,1952,0.74
estimates,312,1953,0.721
estimates,312,1954,0.703
estimates,312,1955,0.683
estimates,312,1956,0.664
estimates,312,1957,0.645
estimates,312,1958,0.625
estimates,312,1959,0.605
estimates,312,1960,0.585
estimates,312,1961,0.565
estimates,312,1962,0.544
estimates,312,1963,0.523
estimates,312,1964,0.502
estimates,312,1965,0.48
estimates,312,1966,0.458
estimates,312,1967,0.435
estimates,312,1968,0.411
estimates,312,1969,0.388
estimates,312,1970,0.364
estimates,312,1971,0.34
estimates,312,1972,0.317
estimates,312,1973,0.295
estimates,312,1974,0.274
estimates,312,1975,0.254
estimates,312,1976,0.235
estimates,312,1977,0.217
estimates,312,1978,0.2
estimates,312,1979,0.184
estimates,312,1980,0.17
estimates,312,1981,0.159
estimates,312,1982,0.149
estimates,312,1983,0.142
estimates,312,1984,0.136
estimates,312,1985,0.132
estimates,312,1986,0.128
estimates,312,1987,0.125
estimates,312,1988,0.121
estimates,312,1989,0.116
estimates,312,1990,0.111
estimates,312,1991,0.105
estimates,312,1992,0.099
estimates,312,1993,0.094
estimates,312,1994,0.089
estimates,312,1995,0.085
estimates,312,1996,0.082
estimates,312,1997,0.079
estimates,312,1998,0.075
estimates,312,1999,0.072
estimates,312,2000,0.068
estimates,312,2001,0.064
estimates,312,2002,0.061
estimates,312,2003,0.057
estimates,312,2004,0.053
estimates,312,2005,0.05
estimates,312,2006,0.047
estimates,312,2007,0.044
estimates,312,2008,0.041
estimates,312,2009,0.038
estimates,312,2010,0.036
estimates,312,2011,0.034
estimates,312,2012,0.032
estimates,312,2013,0.03
estimates,312,2014,0.028
estimates,312,2015,0.027
medium_variant,312,2015,0.027
medium_variant,312,2016,0.025
medium_variant,312,2017,0.024
medium_variant,312,2018,0.023
medium_variant,312,2019,0.022
medium_variant,312,2020,0.021
medium_variant,312,2021,0.021
medium_variant,312,2022,0.02
medium_variant,312,2023,0.02
medium_variant,312,2024,0.02
medium_variant,312,2025,0.019
medium_variant,312,2026,0.019
medium_variant,312,2027,0.019
medium_variant,312,2028,0.019
medium_variant,312,2029,0.018
medium_variant,312,2030,0.018
medium_variant,312,2031,0.017
medium_variant,312,2032,0.017
medium_variant,312,2033,0.017
medium_variant,312,2034,0.016
medium_variant,312,2035,0.016
medium_variant,312,2036,0.015
medium_variant,312,2037,0.014
medium_variant,312,2038,0.014
medium_variant,312,2039,0.013
medium_variant,312,2040,0.013
medium_variant,312,2041,0.013
medium_variant,312,2042,0.012
medium_variant,312,2043,0.012
medium_variant,312,2044,0.011
medium_variant,312,2045,0.011
medium_variant,312,2046,0.011
medium_variant,312,2047,0.01
medium_variant,312,2048,0.01
medium_variant,312,2049,0.01
medium_variant,312,2050,0.01
medium_variant,312,2051,0.009
medium_variant,312,2052,0.009
medium_variant,312,2053,0.009
medium_variant,312,2054,0.009
medium_variant,312,2055,0.009
medium_variant,312,2056,0.009
medium_variant,312,2057,0.008
medium_variant,312,2058,0.008
medium_variant,312,2059,0.008
medium_variant,312,2060,0.008
medium_variant,312,2061,0.008
medium_variant,312,2062,0.008
medium_variant,312,2063,0.008
medium_variant,312,2064,0.007
medium_variant,312,2065,0.007
medium_variant,312,2066,0.007
medium_variant,312,2067,0.007
medium_variant,312,2068,0.007
medium_variant,312,2069,0.007
medium_variant,312,2070,0.006
medium_variant,312,2071,0.006
medium_variant,312,2072,0.006
medium_variant,312,2073,0.006
medium_variant,312,2074,0.006
medium_variant,312,2075,0.006
medium_variant,312,2076,0.005
medium_variant,312,2077,0.005
medium_variant,312,2078,0.005
medium_variant,312,2079,0.005
medium_variant,312,2080,0.005
medium_variant,312,2081,0.005
medium_variant,312,2082,0.005
medium_variant,312,2083,0.005
medium_variant,312,2084,0.004
medium_variant,312,2085,0.004
medium_variant,312,2086,0.004
medium_variant,312,2087,0.004
medium_variant,312,2088,0.004
medium_variant,312,2089,0.004
medium_variant,312,2090,0.004
medium_variant,312,2091,0.004
medium_variant,312,2092,0.004
medium_variant,312,2093,0.004
medium_variant,312,2094,0.004
medium_variant,312,2095,0.004
medium_variant,312,2096,0.004
medium_variant,312,2097,0.004
medium_variant,312,2098,0.004
medium_variant,312,2099,0.004
