variant,country,year,infantmortality
estimates,616,1950,66.896
estimates,616,1951,65.441
estimates,616,1952,62.5
estimates,616,1953,59.495
estimates,616,1954,56.427
estimates,616,1955,53.296
estimates,616,1956,50.106
estimates,616,1957,46.868
estimates,616,1958,43.598
estimates,616,1959,40.326
estimates,616,1960,37.088
estimates,616,1961,33.93
estimates,616,1962,30.911
estimates,616,1963,28.093
estimates,616,1964,25.538
estimates,616,1965,23.326
estimates,616,1966,21.525
estimates,616,1967,20.138
estimates,616,1968,19.14
estimates,616,1969,18.499
estimates,616,1970,18.159
estimates,616,1971,18.049
estimates,616,1972,18.077
estimates,616,1973,18.152
estimates,616,1974,18.212
estimates,616,1975,18.217
estimates,616,1976,18.158
estimates,616,1977,18.058
estimates,616,1978,17.927
estimates,616,1979,17.745
estimates,616,1980,17.484
estimates,616,1981,17.113
estimates,616,1982,16.627
estimates,616,1983,16.027
estimates,616,1984,15.324
estimates,616,1985,14.539
estimates,616,1986,13.705
estimates,616,1987,12.857
estimates,616,1988,12.022
estimates,616,1989,11.213
estimates,616,1990,10.422
estimates,616,1991,9.626
estimates,616,1992,8.804
estimates,616,1993,7.949
estimates,616,1994,7.075
estimates,616,1995,6.21
estimates,616,1996,5.389
estimates,616,1997,4.646
estimates,616,1998,4.007
estimates,616,1999,3.483
estimates,616,2000,3.082
estimates,616,2001,2.798
estimates,616,2002,2.605
estimates,616,2003,2.476
estimates,616,2004,2.391
estimates,616,2005,2.331
estimates,616,2006,2.279
estimates,616,2007,2.227
estimates,616,2008,2.168
estimates,616,2009,2.095
estimates,616,2010,2.005
estimates,616,2011,1.903
estimates,616,2012,1.798
estimates,616,2013,1.699
estimates,616,2014,1.609
estimates,616,2015,1.529
medium_variant,616,2015,1.529
medium_variant,616,2016,1.458
medium_variant,616,2017,1.394
medium_variant,616,2018,1.335
medium_variant,616,2019,1.279
medium_variant,616,2020,1.228
medium_variant,616,2021,1.179
medium_variant,616,2022,1.135
medium_variant,616,2023,1.093
medium_variant,616,2024,1.054
medium_variant,616,2025,1.018
medium_variant,616,2026,0.984
medium_variant,616,2027,0.952
medium_variant,616,2028,0.922
medium_variant,616,2029,0.894
medium_variant,616,2030,0.867
medium_variant,616,2031,0.843
medium_variant,616,2032,0.822
medium_variant,616,2033,0.803
medium_variant,616,2034,0.786
medium_variant,616,2035,0.77
medium_variant,616,2036,0.757
medium_variant,616,2037,0.745
medium_variant,616,2038,0.733
medium_variant,616,2039,0.722
medium_variant,616,2040,0.71
medium_variant,616,2041,0.698
medium_variant,616,2042,0.686
medium_variant,616,2043,0.674
medium_variant,616,2044,0.662
medium_variant,616,2045,0.649
medium_variant,616,2046,0.635
medium_variant,616,2047,0.62
medium_variant,616,2048,0.606
medium_variant,616,2049,0.591
medium_variant,616,2050,0.576
medium_variant,616,2051,0.56
medium_variant,616,2052,0.545
medium_variant,616,2053,0.531
medium_variant,616,2054,0.516
medium_variant,616,2055,0.503
medium_variant,616,2056,0.49
medium_variant,616,2057,0.478
medium_variant,616,2058,0.467
medium_variant,616,2059,0.456
medium_variant,616,2060,0.446
medium_variant,616,2061,0.437
medium_variant,616,2062,0.429
medium_variant,616,2063,0.42
medium_variant,616,2064,0.413
medium_variant,616,2065,0.405
medium_variant,616,2066,0.399
medium_variant,616,2067,0.392
medium_variant,616,2068,0.387
medium_variant,616,2069,0.381
medium_variant,616,2070,0.376
medium_variant,616,2071,0.371
medium_variant,616,2072,0.366
medium_variant,616,2073,0.361
medium_variant,616,2074,0.356
medium_variant,616,2075,0.35
medium_variant,616,2076,0.344
medium_variant,616,2077,0.338
medium_variant,616,2078,0.332
medium_variant,616,2079,0.326
medium_variant,616,2080,0.32
medium_variant,616,2081,0.314
medium_variant,616,2082,0.308
medium_variant,616,2083,0.301
medium_variant,616,2084,0.295
medium_variant,616,2085,0.289
medium_variant,616,2086,0.283
medium_variant,616,2087,0.277
medium_variant,616,2088,0.271
medium_variant,616,2089,0.266
medium_variant,616,2090,0.261
medium_variant,616,2091,0.256
medium_variant,616,2092,0.252
medium_variant,616,2093,0.249
medium_variant,616,2094,0.247
medium_variant,616,2095,0.245
medium_variant,616,2096,0.244
medium_variant,616,2097,0.243
medium_variant,616,2098,0.244
medium_variant,616,2099,0.245
