variant,country,year,infantmortality
estimates,516,1950,3.903
estimates,516,1951,3.877
estimates,516,1952,3.826
estimates,516,1953,3.78
estimates,516,1954,3.738
estimates,516,1955,3.7
estimates,516,1956,3.666
estimates,516,1957,3.636
estimates,516,1958,3.61
estimates,516,1959,3.588
estimates,516,1960,3.569
estimates,516,1961,3.554
estimates,516,1962,3.543
estimates,516,1963,3.535
estimates,516,1964,3.532
estimates,516,1965,3.535
estimates,516,1966,3.549
estimates,516,1967,3.574
estimates,516,1968,3.607
estimates,516,1969,3.647
estimates,516,1970,3.687
estimates,516,1971,3.722
estimates,516,1972,3.745
estimates,516,1973,3.753
estimates,516,1974,3.745
estimates,516,1975,3.723
estimates,516,1976,3.689
estimates,516,1977,3.65
estimates,516,1978,3.611
estimates,516,1979,3.574
estimates,516,1980,3.541
estimates,516,1981,3.513
estimates,516,1982,3.488
estimates,516,1983,3.466
estimates,516,1984,3.447
estimates,516,1985,3.432
estimates,516,1986,3.42
estimates,516,1987,3.413
estimates,516,1988,3.409
estimates,516,1989,3.41
estimates,516,1990,3.415
estimates,516,1991,3.426
estimates,516,1992,3.441
estimates,516,1993,3.461
estimates,516,1994,3.483
estimates,516,1995,3.508
estimates,516,1996,3.537
estimates,516,1997,3.567
estimates,516,1998,3.596
estimates,516,1999,3.617
estimates,516,2000,3.623
estimates,516,2001,3.604
estimates,516,2002,3.557
estimates,516,2003,3.48
estimates,516,2004,3.378
estimates,516,2005,3.256
estimates,516,2006,3.125
estimates,516,2007,2.995
estimates,516,2008,2.877
estimates,516,2009,2.775
estimates,516,2010,2.69
estimates,516,2011,2.619
estimates,516,2012,2.557
estimates,516,2013,2.497
estimates,516,2014,2.438
estimates,516,2015,2.378
medium_variant,516,2015,2.378
medium_variant,516,2016,2.318
medium_variant,516,2017,2.259
medium_variant,516,2018,2.201
medium_variant,516,2019,2.144
medium_variant,516,2020,2.089
medium_variant,516,2021,2.035
medium_variant,516,2022,1.983
medium_variant,516,2023,1.932
medium_variant,516,2024,1.884
medium_variant,516,2025,1.837
medium_variant,516,2026,1.793
medium_variant,516,2027,1.753
medium_variant,516,2028,1.715
medium_variant,516,2029,1.68
medium_variant,516,2030,1.648
medium_variant,516,2031,1.62
medium_variant,516,2032,1.593
medium_variant,516,2033,1.569
medium_variant,516,2034,1.547
medium_variant,516,2035,1.526
medium_variant,516,2036,1.506
medium_variant,516,2037,1.486
medium_variant,516,2038,1.467
medium_variant,516,2039,1.448
medium_variant,516,2040,1.429
medium_variant,516,2041,1.409
medium_variant,516,2042,1.389
medium_variant,516,2043,1.369
medium_variant,516,2044,1.348
medium_variant,516,2045,1.326
medium_variant,516,2046,1.303
medium_variant,516,2047,1.279
medium_variant,516,2048,1.253
medium_variant,516,2049,1.227
medium_variant,516,2050,1.199
medium_variant,516,2051,1.171
medium_variant,516,2052,1.142
medium_variant,516,2053,1.113
medium_variant,516,2054,1.083
medium_variant,516,2055,1.054
medium_variant,516,2056,1.026
medium_variant,516,2057,0.997
medium_variant,516,2058,0.97
medium_variant,516,2059,0.943
medium_variant,516,2060,0.918
medium_variant,516,2061,0.896
medium_variant,516,2062,0.875
medium_variant,516,2063,0.857
medium_variant,516,2064,0.84
medium_variant,516,2065,0.826
medium_variant,516,2066,0.813
medium_variant,516,2067,0.801
medium_variant,516,2068,0.789
medium_variant,516,2069,0.777
medium_variant,516,2070,0.766
medium_variant,516,2071,0.754
medium_variant,516,2072,0.743
medium_variant,516,2073,0.731
medium_variant,516,2074,0.72
medium_variant,516,2075,0.709
medium_variant,516,2076,0.698
medium_variant,516,2077,0.686
medium_variant,516,2078,0.675
medium_variant,516,2079,0.664
medium_variant,516,2080,0.653
medium_variant,516,2081,0.641
medium_variant,516,2082,0.63
medium_variant,516,2083,0.619
medium_variant,516,2084,0.608
medium_variant,516,2085,0.598
medium_variant,516,2086,0.587
medium_variant,516,2087,0.577
medium_variant,516,2088,0.566
medium_variant,516,2089,0.556
medium_variant,516,2090,0.546
medium_variant,516,2091,0.536
medium_variant,516,2092,0.527
medium_variant,516,2093,0.517
medium_variant,516,2094,0.508
medium_variant,516,2095,0.499
medium_variant,516,2096,0.49
medium_variant,516,2097,0.481
medium_variant,516,2098,0.472
medium_variant,516,2099,0.464
