region,variant,gender,freq,year,lifeexpectancyatbirth
1500,estimates,female,5yearly,1950,36.2288361126993
1500,estimates,male,5yearly,1950,33.3378033427431
1500,estimates,female,5yearly,1955,38.7670602022316
1500,estimates,male,5yearly,1955,36.16310528283
1500,estimates,female,5yearly,1960,40.8799215113612
1500,estimates,male,5yearly,1960,38.1740930220649
1500,estimates,female,5yearly,1965,43.1015493102094
1500,estimates,male,5yearly,1965,40.385925803746
1500,estimates,female,5yearly,1970,45.3013639481325
1500,estimates,male,5yearly,1970,42.5392337837344
1500,estimates,female,5yearly,1975,47.2417261239273
1500,estimates,male,5yearly,1975,44.3999943461657
1500,estimates,female,5yearly,1980,48.8364252767801
1500,estimates,male,5yearly,1980,45.9291940904259
1500,estimates,female,5yearly,1985,50.5375776900069
1500,estimates,male,5yearly,1985,47.405217265664
1500,estimates,female,5yearly,1990,50.9933087216443
1500,estimates,male,5yearly,1990,47.5390199256257
1500,estimates,female,5yearly,1995,52.5197003554701
1500,estimates,male,5yearly,1995,49.1929955962105
1500,estimates,female,5yearly,2000,54.8131200757165
1500,estimates,male,5yearly,2000,51.8695756409413
1500,estimates,female,5yearly,2005,58.6659405700507
1500,estimates,male,5yearly,2005,55.7208947086255
1500,estimates,female,5yearly,2010,62.2621058428478
1500,estimates,male,5yearly,2010,58.8530747647791
1500,medium_variant,female,5yearly,2015,64.6357718442043
1500,medium_variant,male,5yearly,2015,61.0014736331754
1500,medium_variant,female,5yearly,2020,66.4298525580331
1500,medium_variant,male,5yearly,2020,62.6302856880847
1500,medium_variant,female,5yearly,2025,68.1024561876252
1500,medium_variant,male,5yearly,2025,64.1528274230556
1500,medium_variant,female,5yearly,2030,69.6466421679013
1500,medium_variant,male,5yearly,2030,65.5135893607834
1500,medium_variant,female,5yearly,2035,71.0285224631825
1500,medium_variant,male,5yearly,2035,66.7296184814267
1500,medium_variant,female,5yearly,2040,72.2708834812995
1500,medium_variant,male,5yearly,2040,67.8369222011762
1500,medium_variant,female,5yearly,2045,73.4029277389187
1500,medium_variant,male,5yearly,2045,68.8679916894613
1500,medium_variant,female,5yearly,2050,74.4504231813008
1500,medium_variant,male,5yearly,2050,69.8322118615066
1500,medium_variant,female,5yearly,2055,75.3951375727825
1500,medium_variant,male,5yearly,2055,70.7187165842081
1500,medium_variant,female,5yearly,2060,76.2516541290021
1500,medium_variant,male,5yearly,2060,71.5443890339736
1500,medium_variant,female,5yearly,2065,77.0532989511529
1500,medium_variant,male,5yearly,2065,72.3273590047503
1500,medium_variant,female,5yearly,2070,77.7928768803221
1500,medium_variant,male,5yearly,2070,73.0738845539153
1500,medium_variant,female,5yearly,2075,78.480392996294
1500,medium_variant,male,5yearly,2075,73.7944565096425
1500,medium_variant,female,5yearly,2080,79.135305883931
1500,medium_variant,male,5yearly,2080,74.4935113774751
1500,medium_variant,female,5yearly,2085,79.7588758634773
1500,medium_variant,male,5yearly,2085,75.1815293644586
1500,medium_variant,female,5yearly,2090,80.3653504222268
1500,medium_variant,male,5yearly,2090,75.8615177707776
1500,medium_variant,female,5yearly,2095,80.949127090567
1500,medium_variant,male,5yearly,2095,76.5543549121037
