region,variant,gender,freq,year,lifeexpectancyatbirth
5501,estimates,female,5yearly,1950,36.5401144235432
5501,estimates,male,5yearly,1950,37.4716904002133
5501,estimates,female,5yearly,1955,39.7008411778638
5501,estimates,male,5yearly,1955,40.7864372684297
5501,estimates,female,5yearly,1960,42.8754247346073
5501,estimates,male,5yearly,1960,43.93515590895
5501,estimates,female,5yearly,1965,46.2214371805687
5501,estimates,male,5yearly,1965,47.0613256848645
5501,estimates,female,5yearly,1970,49.077652415791
5501,estimates,male,5yearly,1970,49.659633986053
5501,estimates,female,5yearly,1975,52.8501633557979
5501,estimates,male,5yearly,1975,52.6830946662365
5501,estimates,female,5yearly,1980,55.4597306599362
5501,estimates,male,5yearly,1980,54.308965222914
5501,estimates,female,5yearly,1985,57.5608329306052
5501,estimates,male,5yearly,1985,56.5581676555707
5501,estimates,female,5yearly,1990,60.2717119905248
5501,estimates,male,5yearly,1990,59.0885750258553
5501,estimates,female,5yearly,1995,62.8194716391646
5501,estimates,male,5yearly,1995,61.1750777652752
5501,estimates,female,5yearly,2000,64.9661930281836
5501,estimates,male,5yearly,2000,63.1092061051762
5501,estimates,female,5yearly,2005,67.0089575761725
5501,estimates,male,5yearly,2005,64.9356731482384
5501,estimates,female,5yearly,2010,69.3642989815091
5501,estimates,male,5yearly,2010,66.5081935070302
5501,medium_variant,female,5yearly,2015,70.785971096819
5501,medium_variant,male,5yearly,2015,67.6844546167652
5501,medium_variant,female,5yearly,2020,72.0241040169335
5501,medium_variant,male,5yearly,2020,68.6961497420153
5501,medium_variant,female,5yearly,2025,73.1114903668058
5501,medium_variant,male,5yearly,2025,69.5753022281014
5501,medium_variant,female,5yearly,2030,74.1204824474026
5501,medium_variant,male,5yearly,2030,70.3796310558862
5501,medium_variant,female,5yearly,2035,75.0336199642163
5501,medium_variant,male,5yearly,2035,71.1128742782798
5501,medium_variant,female,5yearly,2040,75.920211598523
5501,medium_variant,male,5yearly,2040,71.8387313967568
5501,medium_variant,female,5yearly,2045,76.7643153891388
5501,medium_variant,male,5yearly,2045,72.5547118016751
5501,medium_variant,female,5yearly,2050,77.5614015316797
5501,medium_variant,male,5yearly,2050,73.2737117129974
5501,medium_variant,female,5yearly,2055,78.3142055724462
5501,medium_variant,male,5yearly,2055,73.9688586058714
5501,medium_variant,female,5yearly,2060,79.0153928215756
5501,medium_variant,male,5yearly,2060,74.6840367666213
5501,medium_variant,female,5yearly,2065,79.6873802634756
5501,medium_variant,male,5yearly,2065,75.3727138604471
5501,medium_variant,female,5yearly,2070,80.3224604211469
5501,medium_variant,male,5yearly,2070,76.1009320719952
5501,medium_variant,female,5yearly,2075,80.9404582380572
5501,medium_variant,male,5yearly,2075,76.8299999956413
5501,medium_variant,female,5yearly,2080,81.5586225640708
5501,medium_variant,male,5yearly,2080,77.5605343564239
5501,medium_variant,female,5yearly,2085,82.1642634691791
5501,medium_variant,male,5yearly,2085,78.3292245723335
5501,medium_variant,female,5yearly,2090,82.7457358098479
5501,medium_variant,male,5yearly,2090,79.081072952293
5501,medium_variant,female,5yearly,2095,83.3422795847495
5501,medium_variant,male,5yearly,2095,79.8803175314265
5501,estimates,female,5yearly,Regi,Southern Asia
5501,estimates,male,5yearly,Regi,Southern Asia
5501,medium_variant,female,5yearly,Regi,Southern Asia
5501,medium_variant,male,5yearly,Regi,Southern Asia
