region,variant,gender,freq,year,lifeexpectancyatbirth
5500,estimates,female,5yearly,1950,59.104342536907
5500,estimates,male,5yearly,1950,50.6176816881649
5500,estimates,female,5yearly,1955,61.0337221819198
5500,estimates,male,5yearly,1955,52.5590800953535
5500,estimates,female,5yearly,1960,62.9939761675555
5500,estimates,male,5yearly,1960,54.4655275831748
5500,estimates,female,5yearly,1965,64.9072452086903
5500,estimates,male,5yearly,1965,56.3787377065118
5500,estimates,female,5yearly,1970,66.3636012796343
5500,estimates,male,5yearly,1970,57.9012971117274
5500,estimates,female,5yearly,1975,67.3627352585219
5500,estimates,male,5yearly,1975,58.9506039931075
5500,estimates,female,5yearly,1980,68.7060232144019
5500,estimates,male,5yearly,1980,60.4531888795201
5500,estimates,female,5yearly,1985,69.7777978513767
5500,estimates,male,5yearly,1985,62.1527672841815
5500,estimates,female,5yearly,1990,69.0516281616043
5500,estimates,male,5yearly,1990,61.0199398114964
5500,estimates,female,5yearly,1995,68.774558324385
5500,estimates,male,5yearly,1995,60.1975342666239
5500,estimates,female,5yearly,2000,70.0767541594825
5500,estimates,male,5yearly,2000,61.7283732854033
5500,estimates,female,5yearly,2005,71.6133983418971
5500,estimates,male,5yearly,2005,63.5277008635752
5500,estimates,female,5yearly,2010,73.3311345228151
5500,estimates,male,5yearly,2010,66.2537788777069
5500,medium_variant,female,5yearly,2015,74.1440101847977
5500,medium_variant,male,5yearly,2015,66.9832264752017
5500,medium_variant,female,5yearly,2020,74.9479604399616
5500,medium_variant,male,5yearly,2020,67.7323196594142
5500,medium_variant,female,5yearly,2025,75.7130088694824
5500,medium_variant,male,5yearly,2025,68.4774684805736
5500,medium_variant,female,5yearly,2030,76.4532063803027
5500,medium_variant,male,5yearly,2030,69.2082489089825
5500,medium_variant,female,5yearly,2035,77.1595144235456
5500,medium_variant,male,5yearly,2035,69.9446040948591
5500,medium_variant,female,5yearly,2040,77.8508536769355
5500,medium_variant,male,5yearly,2040,70.6934299172536
5500,medium_variant,female,5yearly,2045,78.5063907116468
5500,medium_variant,male,5yearly,2045,71.4646774900612
5500,medium_variant,female,5yearly,2050,79.14593179012
5500,medium_variant,male,5yearly,2050,72.2497608310904
5500,medium_variant,female,5yearly,2055,79.772281041086
5500,medium_variant,male,5yearly,2055,73.0473414173181
5500,medium_variant,female,5yearly,2060,80.3716837484166
5500,medium_variant,male,5yearly,2060,73.8607030916798
5500,medium_variant,female,5yearly,2065,80.9892201460695
5500,medium_variant,male,5yearly,2065,74.7154459811584
5500,medium_variant,female,5yearly,2070,81.5995903903828
5500,medium_variant,male,5yearly,2070,75.5720187110273
5500,medium_variant,female,5yearly,2075,82.2164226269494
5500,medium_variant,male,5yearly,2075,76.4788736197383
5500,medium_variant,female,5yearly,2080,82.8221424166736
5500,medium_variant,male,5yearly,2080,77.3893714520621
5500,medium_variant,female,5yearly,2085,83.4076130556933
5500,medium_variant,male,5yearly,2085,78.2989014051867
5500,medium_variant,female,5yearly,2090,83.9931755693639
5500,medium_variant,male,5yearly,2090,79.1902255398241
5500,medium_variant,female,5yearly,2095,84.5578414351534
5500,medium_variant,male,5yearly,2095,80.0321914121981
5500,estimates,female,5yearly,Regi,Central Asia
5500,estimates,male,5yearly,Regi,Central Asia
5500,medium_variant,female,5yearly,Regi,Central Asia
5500,medium_variant,male,5yearly,Regi,Central Asia
