region,variant,gender,freq,year,lifeexpectancyatbirth
915,estimates,female,5yearly,1950,53.540446408091
915,estimates,male,5yearly,1950,50.6485540736171
915,estimates,female,5yearly,1955,56.8465611161567
915,estimates,male,5yearly,1955,53.7659277059685
915,estimates,female,5yearly,1960,60.0252728332812
915,estimates,male,5yearly,1960,56.7683708019134
915,estimates,female,5yearly,1965,62.7216832534458
915,estimates,male,5yearly,1965,59.3852191070121
915,estimates,female,5yearly,1970,64.8511995894244
915,estimates,male,5yearly,1970,61.3177586435551
915,estimates,female,5yearly,1975,66.4498202727673
915,estimates,male,5yearly,1975,62.5759202740758
915,estimates,female,5yearly,1980,67.5361921632073
915,estimates,male,5yearly,1980,63.6124621782734
915,estimates,female,5yearly,1985,69.0699248723074
915,estimates,male,5yearly,1985,64.6919299016968
915,estimates,female,5yearly,1990,70.1768946245302
915,estimates,male,5yearly,1990,65.3599297135372
915,estimates,female,5yearly,1995,71.5582342935649
915,estimates,male,5yearly,1995,66.3899789720482
915,estimates,female,5yearly,2000,72.5997848512412
915,estimates,male,5yearly,2000,67.4149962818423
915,estimates,female,5yearly,2005,74.041516149862
915,estimates,male,5yearly,2005,68.6573508093049
915,estimates,female,5yearly,2010,75.2184107878102
915,estimates,male,5yearly,2010,69.7546072409439
915,medium_variant,female,5yearly,2015,76.1763409373826
915,medium_variant,male,5yearly,2015,70.7555553017176
915,medium_variant,female,5yearly,2020,77.0865976016736
915,medium_variant,male,5yearly,2020,71.7089520290757
915,medium_variant,female,5yearly,2025,77.9419059494532
915,medium_variant,male,5yearly,2025,72.628221108092
915,medium_variant,female,5yearly,2030,78.7391319823845
915,medium_variant,male,5yearly,2030,73.5144109992096
915,medium_variant,female,5yearly,2035,79.4721989516934
915,medium_variant,male,5yearly,2035,74.3564257475219
915,medium_variant,female,5yearly,2040,80.1571995596838
915,medium_variant,male,5yearly,2040,75.1362014578605
915,medium_variant,female,5yearly,2045,80.7615093108912
915,medium_variant,male,5yearly,2045,75.8207280951819
915,medium_variant,female,5yearly,2050,81.3264045735685
915,medium_variant,male,5yearly,2050,76.4532439219456
915,medium_variant,female,5yearly,2055,81.8287502846945
915,medium_variant,male,5yearly,2055,77.0330423990413
915,medium_variant,female,5yearly,2060,82.3169104459225
915,medium_variant,male,5yearly,2060,77.6173921195576
915,medium_variant,female,5yearly,2065,82.8028097291762
915,medium_variant,male,5yearly,2065,78.2215523845748
915,medium_variant,female,5yearly,2070,83.3160951029206
915,medium_variant,male,5yearly,2070,78.8376568747994
915,medium_variant,female,5yearly,2075,83.8486273492421
915,medium_variant,male,5yearly,2075,79.44999734457
915,medium_variant,female,5yearly,2080,84.3597003090618
915,medium_variant,male,5yearly,2080,80.0377780843041
915,medium_variant,female,5yearly,2085,84.8636266590335
915,medium_variant,male,5yearly,2085,80.606455563136
915,medium_variant,female,5yearly,2090,85.3800111615846
915,medium_variant,male,5yearly,2090,81.1986887571365
915,medium_variant,female,5yearly,2095,85.904104813248
915,medium_variant,male,5yearly,2095,81.7947298516941
