region,variant,gender,freq,year,lifeexpectancyatbirth
913,estimates,female,5yearly,1950,50.1382076050164
913,estimates,male,5yearly,1950,45.6074571442763
913,estimates,female,5yearly,1955,52.7868768905636
913,estimates,male,5yearly,1955,48.4721188867716
913,estimates,female,5yearly,1960,54.5953599472346
913,estimates,male,5yearly,1960,50.3616106568551
913,estimates,female,5yearly,1965,56.3442331106387
913,estimates,male,5yearly,1965,52.2020430519622
913,estimates,female,5yearly,1970,59.1928049191047
913,estimates,male,5yearly,1970,53.2850267712014
913,estimates,female,5yearly,1975,60.4826137727891
913,estimates,male,5yearly,1975,53.8969250589421
913,estimates,female,5yearly,1980,61.6822579452018
913,estimates,male,5yearly,1980,55.0366368346036
913,estimates,female,5yearly,1985,64.4563512720483
913,estimates,male,5yearly,1985,57.3931472057403
913,estimates,female,5yearly,1990,65.6417849187076
913,estimates,male,5yearly,1990,58.4558330868092
913,estimates,female,5yearly,1995,61.9224361356643
913,estimates,male,5yearly,1995,55.2392756512855
913,estimates,female,5yearly,2000,55.8421603546339
913,estimates,male,5yearly,2000,50.6686319290788
913,estimates,female,5yearly,2005,55.3875601680738
913,estimates,male,5yearly,2005,50.6079936972893
913,estimates,female,5yearly,2010,62.7341057294251
913,estimates,male,5yearly,2010,55.9582873373523
913,medium_variant,female,5yearly,2015,66.8854152343125
913,medium_variant,male,5yearly,2015,60.0351610104961
913,medium_variant,female,5yearly,2020,68.0259621583578
913,medium_variant,male,5yearly,2020,61.4131908288538
913,medium_variant,female,5yearly,2025,69.1230965749737
913,medium_variant,male,5yearly,2025,62.7612521303726
913,medium_variant,female,5yearly,2030,70.1838645703467
913,medium_variant,male,5yearly,2030,64.1484208793571
913,medium_variant,female,5yearly,2035,71.2718821558099
913,medium_variant,male,5yearly,2035,65.5409003718947
913,medium_variant,female,5yearly,2040,72.3871347546648
913,medium_variant,male,5yearly,2040,66.8218449168829
913,medium_variant,female,5yearly,2045,73.517605413443
913,medium_variant,male,5yearly,2045,68.0365314247568
913,medium_variant,female,5yearly,2050,74.6987877905857
913,medium_variant,male,5yearly,2050,69.2612507023499
913,medium_variant,female,5yearly,2055,75.856332709418
913,medium_variant,male,5yearly,2055,70.4348489139924
913,medium_variant,female,5yearly,2060,76.9503197954702
913,medium_variant,male,5yearly,2060,71.550640860165
913,medium_variant,female,5yearly,2065,77.8842849180524
913,medium_variant,male,5yearly,2065,72.6078425082481
913,medium_variant,female,5yearly,2070,78.7539056239103
913,medium_variant,male,5yearly,2070,73.5105324602886
913,medium_variant,female,5yearly,2075,79.5799680501611
913,medium_variant,male,5yearly,2075,74.3328957083592
913,medium_variant,female,5yearly,2080,80.3694577041537
913,medium_variant,male,5yearly,2080,75.1226135804234
913,medium_variant,female,5yearly,2085,81.1280022649236
913,medium_variant,male,5yearly,2085,75.893344041782
913,medium_variant,female,5yearly,2090,81.862461927779
913,medium_variant,male,5yearly,2090,76.6486853619468
913,medium_variant,female,5yearly,2095,82.5744247317037
913,medium_variant,male,5yearly,2095,77.3865394447666
913,estimates,female,5yearly,Regi,Southern Africa
913,estimates,male,5yearly,Regi,Southern Africa
913,medium_variant,female,5yearly,Regi,Southern Africa
913,medium_variant,male,5yearly,Regi,Southern Africa
