region,variant,gender,freq,year,lifeexpectancyatbirth
954,estimates,female,5yearly,1950,54.9682801391393
954,estimates,male,5yearly,1950,52.2143407981431
954,estimates,female,5yearly,1955,56.9110246155399
954,estimates,male,5yearly,1955,54.1230653331782
954,estimates,female,5yearly,1960,59.2061597612613
954,estimates,male,5yearly,1960,56.3302183481673
954,estimates,female,5yearly,1965,61.346029348069
954,estimates,male,5yearly,1965,58.3880313373906
954,estimates,female,5yearly,1970,63.5408626396162
954,estimates,male,5yearly,1970,60.470876744184
954,estimates,female,5yearly,1975,65.1965187578089
954,estimates,male,5yearly,1975,61.9783237868173
954,estimates,female,5yearly,1980,66.3486586580953
954,estimates,male,5yearly,1980,62.9780624139169
954,estimates,female,5yearly,1985,67.9094277726411
954,estimates,male,5yearly,1985,64.2385693794318
954,estimates,female,5yearly,1990,69.645112812897
954,estimates,male,5yearly,1990,65.6716980683113
954,estimates,female,5yearly,1995,71.464110877394
954,estimates,male,5yearly,1995,67.4907785873617
954,estimates,female,5yearly,2000,73.0721540867587
954,estimates,male,5yearly,2000,68.8932006451606
954,estimates,female,5yearly,2005,74.31890977691
954,estimates,male,5yearly,2005,69.7010764299191
954,estimates,female,5yearly,2010,75.2883456429007
954,estimates,male,5yearly,2010,70.4563354795149
954,medium_variant,female,5yearly,2015,76.2872829587918
954,medium_variant,male,5yearly,2015,71.3117063274399
954,medium_variant,female,5yearly,2020,77.2233472035194
954,medium_variant,male,5yearly,2020,72.1858558493097
954,medium_variant,female,5yearly,2025,78.093676001821
954,medium_variant,male,5yearly,2025,73.0352257499369
954,medium_variant,female,5yearly,2030,78.8932698906726
954,medium_variant,male,5yearly,2030,73.8195363977894
954,medium_variant,female,5yearly,2035,79.6034464267204
954,medium_variant,male,5yearly,2035,74.5263233432631
954,medium_variant,female,5yearly,2040,80.2377027857959
954,medium_variant,male,5yearly,2040,75.1143940007075
954,medium_variant,female,5yearly,2045,80.7908997275917
954,medium_variant,male,5yearly,2045,75.6270458237133
954,medium_variant,female,5yearly,2050,81.2864828380537
954,medium_variant,male,5yearly,2050,76.1230077850818
954,medium_variant,female,5yearly,2055,81.7331822926885
954,medium_variant,male,5yearly,2055,76.6372646278195
954,medium_variant,female,5yearly,2060,82.1787701736012
954,medium_variant,male,5yearly,2060,77.1795718885664
954,medium_variant,female,5yearly,2065,82.6796471121291
954,medium_variant,male,5yearly,2065,77.7713643820255
954,medium_variant,female,5yearly,2070,83.2288544772309
954,medium_variant,male,5yearly,2070,78.3692306100579
954,medium_variant,female,5yearly,2075,83.7774801592817
954,medium_variant,male,5yearly,2075,78.9674574908866
954,medium_variant,female,5yearly,2080,84.3093750674934
954,medium_variant,male,5yearly,2080,79.524713987347
954,medium_variant,female,5yearly,2085,84.7776331712779
954,medium_variant,male,5yearly,2085,80.0521450719264
954,medium_variant,female,5yearly,2090,85.2109322038164
954,medium_variant,male,5yearly,2090,80.6061356543464
954,medium_variant,female,5yearly,2095,85.6541242944298
954,medium_variant,male,5yearly,2095,81.181667319842
