region,variant,gender,freq,year,lifeexpectancyatbirth
931,estimates,female,5yearly,1950,53.741728166303
931,estimates,male,5yearly,1950,50.2183613556133
931,estimates,female,5yearly,1955,56.2502987188153
931,estimates,male,5yearly,1955,52.5590434994733
931,estimates,female,5yearly,1960,58.8690551502606
931,estimates,male,5yearly,1960,54.6083761044571
931,estimates,female,5yearly,1965,61.3244125010555
931,estimates,male,5yearly,1965,56.3627666228846
931,estimates,female,5yearly,1970,63.8508726543084
931,estimates,male,5yearly,1970,58.2035550377541
931,estimates,female,5yearly,1975,65.6682715502755
931,estimates,male,5yearly,1975,59.7872089660141
931,estimates,female,5yearly,1980,67.7706123100426
931,estimates,male,5yearly,1980,61.3517045816607
931,estimates,female,5yearly,1985,69.6439833393221
931,estimates,male,5yearly,1985,62.7554782222611
931,estimates,female,5yearly,1990,71.5601100611808
931,estimates,male,5yearly,1990,64.2008077492472
931,estimates,female,5yearly,1995,73.6502033693286
931,estimates,male,5yearly,1995,66.2672555291692
931,estimates,female,5yearly,2000,75.4928813192184
931,estimates,male,5yearly,2000,68.0826526983897
931,estimates,female,5yearly,2005,76.8966780436545
931,estimates,male,5yearly,2005,69.5747115158904
931,estimates,female,5yearly,2010,78.0910261164827
931,estimates,male,5yearly,2010,70.9525919508668
931,medium_variant,female,5yearly,2015,79.0766860703938
931,medium_variant,male,5yearly,2015,72.0960361174101
931,medium_variant,female,5yearly,2020,79.9922662837037
931,medium_variant,male,5yearly,2020,73.227092128681
931,medium_variant,female,5yearly,2025,80.8443786922089
931,medium_variant,male,5yearly,2025,74.336340384825
931,medium_variant,female,5yearly,2030,81.6469116139172
931,medium_variant,male,5yearly,2030,75.439435526373
931,medium_variant,female,5yearly,2035,82.4056577575915
931,medium_variant,male,5yearly,2035,76.5369063363457
931,medium_variant,female,5yearly,2040,83.1347214810941
931,medium_variant,male,5yearly,2040,77.6153100007351
931,medium_variant,female,5yearly,2045,83.8334913379384
931,medium_variant,male,5yearly,2045,78.6988326188246
931,medium_variant,female,5yearly,2050,84.5144044214266
931,medium_variant,male,5yearly,2050,79.7270814669511
931,medium_variant,female,5yearly,2055,85.1644313235484
931,medium_variant,male,5yearly,2055,80.6586829934667
931,medium_variant,female,5yearly,2060,85.7921859750079
931,medium_variant,male,5yearly,2060,81.4996903521227
931,medium_variant,female,5yearly,2065,86.4101240429367
931,medium_variant,male,5yearly,2065,82.262050262586
931,medium_variant,female,5yearly,2070,87.0091842207489
931,medium_variant,male,5yearly,2070,82.960392005837
931,medium_variant,female,5yearly,2075,87.6043913931696
931,medium_variant,male,5yearly,2075,83.6216601942293
931,medium_variant,female,5yearly,2080,88.185625686216
931,medium_variant,male,5yearly,2080,84.2426331575193
931,medium_variant,female,5yearly,2085,88.7599513151757
931,medium_variant,male,5yearly,2085,84.8427036951238
931,medium_variant,female,5yearly,2090,89.3380466592861
931,medium_variant,male,5yearly,2090,85.424107809535
931,medium_variant,female,5yearly,2095,89.9012259237176
931,medium_variant,male,5yearly,2095,86.0034624564401
931,estimates,female,5yearly,Regi,South America
931,estimates,male,5yearly,Regi,South America
931,medium_variant,female,5yearly,Regi,South America
931,medium_variant,male,5yearly,Regi,South America
