region,variant,gender,freq,year,lifeexpectancyatbirth
906,estimates,female,5yearly,1950,47.2136752306784
906,estimates,male,5yearly,1950,44.1583816395266
906,estimates,female,5yearly,1955,48.429764513471
906,estimates,male,5yearly,1955,45.0405991012158
906,estimates,female,5yearly,1960,48.5692394273622
906,estimates,male,5yearly,1960,45.5156373134287
906,estimates,female,5yearly,1965,59.2235486235103
906,estimates,male,5yearly,1965,54.915250286836
906,estimates,female,5yearly,1970,64.6128705497906
906,estimates,male,5yearly,1970,61.1199668763435
906,estimates,female,5yearly,1975,68.2059725277991
906,estimates,male,5yearly,1975,64.8649392751535
906,estimates,female,5yearly,1980,70.5526182793738
906,estimates,male,5yearly,1980,66.9150847120453
906,estimates,female,5yearly,1985,71.8029033722558
906,estimates,male,5yearly,1985,68.0613201561718
906,estimates,female,5yearly,1990,72.9252783578708
906,estimates,male,5yearly,1990,68.7801217183646
906,estimates,female,5yearly,1995,74.2021185290634
906,estimates,male,5yearly,1995,69.8400037752708
906,estimates,female,5yearly,2000,76.1860484493415
906,estimates,male,5yearly,2000,72.307701043406
906,estimates,female,5yearly,2005,77.798929263278
906,estimates,male,5yearly,2005,73.8111633956809
906,estimates,female,5yearly,2010,78.7301125791218
906,estimates,male,5yearly,2010,74.9137298182768
906,medium_variant,female,5yearly,2015,79.5408971479869
906,medium_variant,male,5yearly,2015,75.7098923880899
906,medium_variant,female,5yearly,2020,80.2648866196478
906,medium_variant,male,5yearly,2020,76.4779557650244
906,medium_variant,female,5yearly,2025,80.931213515546
906,medium_variant,male,5yearly,2025,77.2236949868408
906,medium_variant,female,5yearly,2030,81.5548819885209
906,medium_variant,male,5yearly,2030,77.9698941957583
906,medium_variant,female,5yearly,2035,82.1346532803943
906,medium_variant,male,5yearly,2035,78.7154910347604
906,medium_variant,female,5yearly,2040,82.7294393356082
906,medium_variant,male,5yearly,2040,79.4956205070277
906,medium_variant,female,5yearly,2045,83.3241284518792
906,medium_variant,male,5yearly,2045,80.2878003729985
906,medium_variant,female,5yearly,2050,83.9152739502453
906,medium_variant,male,5yearly,2050,81.0989586070143
906,medium_variant,female,5yearly,2055,84.5184930354867
906,medium_variant,male,5yearly,2055,81.9230009450471
906,medium_variant,female,5yearly,2060,85.1180491724168
906,medium_variant,male,5yearly,2060,82.7235020491961
906,medium_variant,female,5yearly,2065,85.6971176177593
906,medium_variant,male,5yearly,2065,83.489482830011
906,medium_variant,female,5yearly,2070,86.2562105480642
906,medium_variant,male,5yearly,2070,84.1955429310403
906,medium_variant,female,5yearly,2075,86.8342763673095
906,medium_variant,male,5yearly,2075,84.8342369901849
906,medium_variant,female,5yearly,2080,87.4185137032047
906,medium_variant,male,5yearly,2080,85.4277336328543
906,medium_variant,female,5yearly,2085,87.9901541288737
906,medium_variant,male,5yearly,2085,85.9698993933107
906,medium_variant,female,5yearly,2090,88.5594960066483
906,medium_variant,male,5yearly,2090,86.4852970539689
906,medium_variant,female,5yearly,2095,89.1135160185195
906,medium_variant,male,5yearly,2095,87.0262342298718
906,estimates,female,5yearly,Regi,Eastern Asia
906,estimates,male,5yearly,Regi,Eastern Asia
906,medium_variant,female,5yearly,Regi,Eastern Asia
906,medium_variant,male,5yearly,Regi,Eastern Asia
