region,variant,gender,freq,year,lifeexpectancyatbirth
925,estimates,female,5yearly,1950,65.6737711925818
925,estimates,male,5yearly,1950,61.7606736973353
925,estimates,female,5yearly,1955,68.4802999779417
925,estimates,male,5yearly,1955,63.9748375645137
925,estimates,female,5yearly,1960,70.7426189144578
925,estimates,male,5yearly,1960,65.6762747545763
925,estimates,female,5yearly,1965,72.516216394747
925,estimates,male,5yearly,1965,67.0187784436887
925,estimates,female,5yearly,1970,74.2013503382642
925,estimates,male,5yearly,1970,68.3823140690978
925,estimates,female,5yearly,1975,75.8810684023023
925,estimates,male,5yearly,1975,69.5705495039726
925,estimates,female,5yearly,1980,77.2912765159459
925,estimates,male,5yearly,1980,70.8260975783845
925,estimates,female,5yearly,1985,78.5595536569637
925,estimates,male,5yearly,1985,72.0250511605518
925,estimates,female,5yearly,1990,79.5981784452984
925,estimates,male,5yearly,1990,72.817719694456
925,estimates,female,5yearly,1995,80.6959630842165
925,estimates,male,5yearly,1995,74.2117969302762
925,estimates,female,5yearly,2000,81.8227821331937
925,estimates,male,5yearly,2000,75.6307857922496
925,estimates,female,5yearly,2005,82.8600992365004
925,estimates,male,5yearly,2005,77.1035450604907
925,estimates,female,5yearly,2010,83.705252887693
925,estimates,male,5yearly,2010,78.3857320366083
925,medium_variant,female,5yearly,2015,84.4239062616613
925,medium_variant,male,5yearly,2015,79.4576753831109
925,medium_variant,female,5yearly,2020,85.1316324682899
925,medium_variant,male,5yearly,2020,80.3560449929356
925,medium_variant,female,5yearly,2025,85.8208058002237
925,medium_variant,male,5yearly,2025,81.1608760109919
925,medium_variant,female,5yearly,2030,86.5043085577703
925,medium_variant,male,5yearly,2030,81.9073494558292
925,medium_variant,female,5yearly,2035,87.1690808375462
925,medium_variant,male,5yearly,2035,82.6290834577203
925,medium_variant,female,5yearly,2040,87.8283297406844
925,medium_variant,male,5yearly,2040,83.3343009708013
925,medium_variant,female,5yearly,2045,88.4744252781675
925,medium_variant,male,5yearly,2045,84.0078343196605
925,medium_variant,female,5yearly,2050,89.0810192325205
925,medium_variant,male,5yearly,2050,84.6500548817717
925,medium_variant,female,5yearly,2055,89.6633365292869
925,medium_variant,male,5yearly,2055,85.2660006171519
925,medium_variant,female,5yearly,2060,90.2349505396371
925,medium_variant,male,5yearly,2060,85.8689531316319
925,medium_variant,female,5yearly,2065,90.8056965724566
925,medium_variant,male,5yearly,2065,86.4789979595208
925,medium_variant,female,5yearly,2070,91.3852003860484
925,medium_variant,male,5yearly,2070,87.095462529054
925,medium_variant,female,5yearly,2075,91.9809682110327
925,medium_variant,male,5yearly,2075,87.7199507889524
925,medium_variant,female,5yearly,2080,92.6010183591499
925,medium_variant,male,5yearly,2080,88.3289720319049
925,medium_variant,female,5yearly,2085,93.2253073746579
925,medium_variant,male,5yearly,2085,88.9285891975296
925,medium_variant,female,5yearly,2090,93.824195474542
925,medium_variant,male,5yearly,2090,89.5182535007985
925,medium_variant,female,5yearly,2095,94.4131347113739
925,medium_variant,male,5yearly,2095,90.0884670678993
925,estimates,female,5yearly,Regi,Southern Europe
925,estimates,male,5yearly,Regi,Southern Europe
925,medium_variant,female,5yearly,Regi,Southern Europe
925,medium_variant,male,5yearly,Regi,Southern Europe
