region,variant,gender,freq,year,lifeexpectancyatbirth
948,estimates,female,5yearly,1950,41.5450133669607
948,estimates,male,5yearly,1950,40.0392832864823
948,estimates,female,5yearly,1955,44.8194295880771
948,estimates,male,5yearly,1955,43.335391825172
948,estimates,female,5yearly,1960,47.8695348130006
948,estimates,male,5yearly,1960,46.2376868693323
948,estimates,female,5yearly,1965,50.8599123627499
948,estimates,male,5yearly,1965,48.9575130360673
948,estimates,female,5yearly,1970,53.3904921962472
948,estimates,male,5yearly,1970,51.11355300408
948,estimates,female,5yearly,1975,56.1495100737383
948,estimates,male,5yearly,1975,53.3589985404405
948,estimates,female,5yearly,1980,58.5844863490648
948,estimates,male,5yearly,1980,55.256868303608
948,estimates,female,5yearly,1985,60.4107039407565
948,estimates,male,5yearly,1985,57.0930227754398
948,estimates,female,5yearly,1990,62.0311443367155
948,estimates,male,5yearly,1990,58.4959645232389
948,estimates,female,5yearly,1995,63.5780783403494
948,estimates,male,5yearly,1995,59.9266230554158
948,estimates,female,5yearly,2000,65.1587337662681
948,estimates,male,5yearly,2000,61.5242987234559
948,estimates,female,5yearly,2005,67.2595533638613
948,estimates,male,5yearly,2005,63.4959512345551
948,estimates,female,5yearly,2010,69.4909461547256
948,estimates,male,5yearly,2010,65.2909379862148
948,medium_variant,female,5yearly,2015,70.9715462454354
948,medium_variant,male,5yearly,2015,66.6133764364158
948,medium_variant,female,5yearly,2020,72.2076717917255
948,medium_variant,male,5yearly,2020,67.7316738663029
948,medium_variant,female,5yearly,2025,73.3451606380783
948,medium_variant,male,5yearly,2025,68.7474888007244
948,medium_variant,female,5yearly,2030,74.4112508744437
948,medium_variant,male,5yearly,2030,69.7013366608628
948,medium_variant,female,5yearly,2035,75.3856963371884
948,medium_variant,male,5yearly,2035,70.5970088319585
948,medium_variant,female,5yearly,2040,76.2987305436614
948,medium_variant,male,5yearly,2040,71.4564298584538
948,medium_variant,female,5yearly,2045,77.1406323287154
948,medium_variant,male,5yearly,2045,72.2762265055649
948,medium_variant,female,5yearly,2050,77.9235954471821
948,medium_variant,male,5yearly,2050,73.0689807680751
948,medium_variant,female,5yearly,2055,78.6375265736792
948,medium_variant,male,5yearly,2055,73.7994569573987
948,medium_variant,female,5yearly,2060,79.289173470274
948,medium_variant,male,5yearly,2060,74.4929596629131
948,medium_variant,female,5yearly,2065,79.9064949137813
948,medium_variant,male,5yearly,2065,75.1436578642978
948,medium_variant,female,5yearly,2070,80.4809874628576
948,medium_variant,male,5yearly,2070,75.7770380283229
948,medium_variant,female,5yearly,2075,81.0313781253492
948,medium_variant,male,5yearly,2075,76.3900238069222
948,medium_variant,female,5yearly,2080,81.5678382275244
948,medium_variant,male,5yearly,2080,76.9842675679017
948,medium_variant,female,5yearly,2085,82.0834694849623
948,medium_variant,male,5yearly,2085,77.5904423024626
948,medium_variant,female,5yearly,2090,82.5827169318324
948,medium_variant,male,5yearly,2090,78.1949203594408
948,medium_variant,female,5yearly,2095,83.0821516223039
948,medium_variant,male,5yearly,2095,78.8146050556279
948,estimates,female,5yearly,Regi,"Less developed regions, excluding China"
948,estimates,male,5yearly,Regi,"Less developed regions, excluding China"
948,medium_variant,female,5yearly,Regi,"Less developed regions, excluding China"
948,medium_variant,male,5yearly,Regi,"Less developed regions, excluding China"
