region,variant,gender,freq,year,lifeexpectancyatbirth
920,estimates,female,5yearly,1950,48.5297592903525
920,estimates,male,5yearly,1950,44.5453001602046
920,estimates,female,5yearly,1955,51.9640314007215
920,estimates,male,5yearly,1955,48.0766391673713
920,estimates,female,5yearly,1960,54.8423448002085
920,estimates,male,5yearly,1960,50.9276307033169
920,estimates,female,5yearly,1965,57.6077414499762
920,estimates,male,5yearly,1965,53.5208236907348
920,estimates,female,5yearly,1970,59.0219153481058
920,estimates,male,5yearly,1970,54.4463990153354
920,estimates,female,5yearly,1975,60.5478107027545
920,estimates,male,5yearly,1975,55.69369669476
920,estimates,female,5yearly,1980,64.1587514605764
920,estimates,male,5yearly,1980,59.7836831114958
920,estimates,female,5yearly,1985,66.5057779511497
920,estimates,male,5yearly,1985,61.9551738603824
920,estimates,female,5yearly,1990,68.1887364360283
920,estimates,male,5yearly,1990,63.2491316221986
920,estimates,female,5yearly,1995,69.6493286722799
920,estimates,male,5yearly,1995,64.4328314289586
920,estimates,female,5yearly,2000,70.8533407130521
920,estimates,male,5yearly,2000,65.4481775760557
920,estimates,female,5yearly,2005,72.2626769585148
920,estimates,male,5yearly,2005,66.548703922869
920,estimates,female,5yearly,2010,73.4481242640956
920,estimates,male,5yearly,2010,67.6521129374016
920,medium_variant,female,5yearly,2015,74.4274499092451
920,medium_variant,male,5yearly,2015,68.5548532331885
920,medium_variant,female,5yearly,2020,75.3227351635406
920,medium_variant,male,5yearly,2020,69.3811592676457
920,medium_variant,female,5yearly,2025,76.1495397711141
920,medium_variant,male,5yearly,2025,70.1490532473725
920,medium_variant,female,5yearly,2030,76.9268789859629
920,medium_variant,male,5yearly,2030,70.8667671044508
920,medium_variant,female,5yearly,2035,77.6576130036304
920,medium_variant,male,5yearly,2035,71.5843782876185
920,medium_variant,female,5yearly,2040,78.3470382543785
920,medium_variant,male,5yearly,2040,72.2864939518313
920,medium_variant,female,5yearly,2045,78.9773195417107
920,medium_variant,male,5yearly,2045,72.9647940398976
920,medium_variant,female,5yearly,2050,79.5800619882073
920,medium_variant,male,5yearly,2050,73.6227555068751
920,medium_variant,female,5yearly,2055,80.1477125137767
920,medium_variant,male,5yearly,2055,74.2525300141645
920,medium_variant,female,5yearly,2060,80.7065777498106
920,medium_variant,male,5yearly,2060,74.8815983043871
920,medium_variant,female,5yearly,2065,81.2529650277672
920,medium_variant,male,5yearly,2065,75.5159330075107
920,medium_variant,female,5yearly,2070,81.7935850307407
920,medium_variant,male,5yearly,2070,76.1544541897837
920,medium_variant,female,5yearly,2075,82.3083625286123
920,medium_variant,male,5yearly,2075,76.7910554709271
920,medium_variant,female,5yearly,2080,82.816026491761
920,medium_variant,male,5yearly,2080,77.4589967538583
920,medium_variant,female,5yearly,2085,83.3367237860611
920,medium_variant,male,5yearly,2085,78.1712531674449
920,medium_variant,female,5yearly,2090,83.8549612802938
920,medium_variant,male,5yearly,2090,78.904700959001
920,medium_variant,female,5yearly,2095,84.4008980709133
920,medium_variant,male,5yearly,2095,79.6481641038551
920,estimates,female,5yearly,Regi,South-Eastern Asia
920,estimates,male,5yearly,Regi,South-Eastern Asia
920,medium_variant,female,5yearly,Regi,South-Eastern Asia
920,medium_variant,male,5yearly,Regi,South-Eastern Asia
