variant,country,year,potentialsupport2064_65
estimates,340,1950,10.889
estimates,340,1951,11.124
estimates,340,1952,11.351
estimates,340,1953,11.604
estimates,340,1954,11.927
estimates,340,1955,12.346
estimates,340,1956,12.392
estimates,340,1957,12.518
estimates,340,1958,12.692
estimates,340,1959,12.875
estimates,340,1960,13.046
estimates,340,1961,12.955
estimates,340,1962,12.873
estimates,340,1963,12.823
estimates,340,1964,12.829
estimates,340,1965,12.902
estimates,340,1966,12.702
estimates,340,1967,12.557
estimates,340,1968,12.457
estimates,340,1969,12.393
estimates,340,1970,12.36
estimates,340,1971,12.272
estimates,340,1972,12.226
estimates,340,1973,12.209
estimates,340,1974,12.197
estimates,340,1975,12.182
estimates,340,1976,12.104
estimates,340,1977,12.03
estimates,340,1978,11.98
estimates,340,1979,11.983
estimates,340,1980,12.047
estimates,340,1981,12.072
estimates,340,1982,12.147
estimates,340,1983,12.24
estimates,340,1984,12.307
estimates,340,1985,12.328
estimates,340,1986,12.249
estimates,340,1987,12.145
estimates,340,1988,12.03
estimates,340,1989,11.925
estimates,340,1990,11.838
estimates,340,1991,11.722
estimates,340,1992,11.62
estimates,340,1993,11.528
estimates,340,1994,11.439
estimates,340,1995,11.35
estimates,340,1996,11.231
estimates,340,1997,11.117
estimates,340,1998,11.011
estimates,340,1999,10.919
estimates,340,2000,10.841
estimates,340,2001,10.818
estimates,340,2002,10.805
estimates,340,2003,10.8
estimates,340,2004,10.801
estimates,340,2005,10.806
estimates,340,2006,10.845
estimates,340,2007,10.881
estimates,340,2008,10.912
estimates,340,2009,10.932
estimates,340,2010,10.936
estimates,340,2011,10.95
estimates,340,2012,10.952
estimates,340,2013,10.927
estimates,340,2014,10.865
estimates,340,2015,10.761
medium_variant,340,2015,10.761
medium_variant,340,2016,10.647
medium_variant,340,2017,10.499
medium_variant,340,2018,10.328
medium_variant,340,2019,10.146
medium_variant,340,2020,9.957
medium_variant,340,2021,9.79
medium_variant,340,2022,9.614
medium_variant,340,2023,9.429
medium_variant,340,2024,9.235
medium_variant,340,2025,9.032
medium_variant,340,2026,8.849
medium_variant,340,2027,8.659
medium_variant,340,2028,8.46
medium_variant,340,2029,8.253
medium_variant,340,2030,8.036
medium_variant,340,2031,7.837
medium_variant,340,2032,7.629
medium_variant,340,2033,7.419
medium_variant,340,2034,7.212
medium_variant,340,2035,7.013
medium_variant,340,2036,6.843
medium_variant,340,2037,6.676
medium_variant,340,2038,6.508
medium_variant,340,2039,6.334
medium_variant,340,2040,6.15
medium_variant,340,2041,5.982
medium_variant,340,2042,5.807
medium_variant,340,2043,5.627
medium_variant,340,2044,5.444
medium_variant,340,2045,5.259
medium_variant,340,2046,5.09
medium_variant,340,2047,4.92
medium_variant,340,2048,4.749
medium_variant,340,2049,4.579
medium_variant,340,2050,4.412
medium_variant,340,2051,4.263
medium_variant,340,2052,4.115
medium_variant,340,2053,3.969
medium_variant,340,2054,3.823
medium_variant,340,2055,3.679
medium_variant,340,2056,3.549
medium_variant,340,2057,3.421
medium_variant,340,2058,3.294
medium_variant,340,2059,3.172
medium_variant,340,2060,3.053
medium_variant,340,2061,2.95
medium_variant,340,2062,2.85
medium_variant,340,2063,2.754
medium_variant,340,2064,2.663
medium_variant,340,2065,2.578
medium_variant,340,2066,2.508
medium_variant,340,2067,2.441
medium_variant,340,2068,2.379
medium_variant,340,2069,2.319
medium_variant,340,2070,2.263
medium_variant,340,2071,2.219
medium_variant,340,2072,2.177
medium_variant,340,2073,2.137
