variant,country,year,potentialsupport2064_65
estimates,332,1950,12.661
estimates,332,1951,12.822
estimates,332,1952,13.001
estimates,332,1953,13.21
estimates,332,1954,13.469
estimates,332,1955,13.791
estimates,332,1956,13.866
estimates,332,1957,13.998
estimates,332,1958,14.154
estimates,332,1959,14.296
estimates,332,1960,14.406
estimates,332,1961,14.222
estimates,332,1962,14.046
estimates,332,1963,13.873
estimates,332,1964,13.696
estimates,332,1965,13.514
estimates,332,1966,13.147
estimates,332,1967,12.811
estimates,332,1968,12.513
estimates,332,1969,12.272
estimates,332,1970,12.09
estimates,332,1971,11.818
estimates,332,1972,11.616
estimates,332,1973,11.472
estimates,332,1974,11.371
estimates,332,1975,11.304
estimates,332,1976,11.131
estimates,332,1977,10.998
estimates,332,1978,10.902
estimates,332,1979,10.842
estimates,332,1980,10.816
estimates,332,1981,10.714
estimates,332,1982,10.65
estimates,332,1983,10.621
estimates,332,1984,10.622
estimates,332,1985,10.649
estimates,332,1986,10.615
estimates,332,1987,10.613
estimates,332,1988,10.635
estimates,332,1989,10.674
estimates,332,1990,10.727
estimates,332,1991,10.702
estimates,332,1992,10.698
estimates,332,1993,10.711
estimates,332,1994,10.736
estimates,332,1995,10.772
estimates,332,1996,10.732
estimates,332,1997,10.711
estimates,332,1998,10.709
estimates,332,1999,10.728
estimates,332,2000,10.768
estimates,332,2001,10.759
estimates,332,2002,10.783
estimates,332,2003,10.83
estimates,332,2004,10.886
estimates,332,2005,10.945
estimates,332,2006,10.911
estimates,332,2007,10.881
estimates,332,2008,10.867
estimates,332,2009,10.888
estimates,332,2010,10.95
estimates,332,2011,10.959
estimates,332,2012,11.003
estimates,332,2013,11.055
estimates,332,2014,11.077
estimates,332,2015,11.049
medium_variant,332,2015,11.049
medium_variant,332,2016,10.955
medium_variant,332,2017,10.832
medium_variant,332,2018,10.693
medium_variant,332,2019,10.558
medium_variant,332,2020,10.434
medium_variant,332,2021,10.3
medium_variant,332,2022,10.18
medium_variant,332,2023,10.062
medium_variant,332,2024,9.936
medium_variant,332,2025,9.795
medium_variant,332,2026,9.63
medium_variant,332,2027,9.465
medium_variant,332,2028,9.302
medium_variant,332,2029,9.144
medium_variant,332,2030,8.993
medium_variant,332,2031,8.834
medium_variant,332,2032,8.682
medium_variant,332,2033,8.539
medium_variant,332,2034,8.412
medium_variant,332,2035,8.302
medium_variant,332,2036,8.196
medium_variant,332,2037,8.102
medium_variant,332,2038,8.01
medium_variant,332,2039,7.906
medium_variant,332,2040,7.783
medium_variant,332,2041,7.635
medium_variant,332,2042,7.481
medium_variant,332,2043,7.313
medium_variant,332,2044,7.121
medium_variant,332,2045,6.905
medium_variant,332,2046,6.666
medium_variant,332,2047,6.42
medium_variant,332,2048,6.177
medium_variant,332,2049,5.95
medium_variant,332,2050,5.742
medium_variant,332,2051,5.549
medium_variant,332,2052,5.374
medium_variant,332,2053,5.213
medium_variant,332,2054,5.063
medium_variant,332,2055,4.922
medium_variant,332,2056,4.79
medium_variant,332,2057,4.668
medium_variant,332,2058,4.555
medium_variant,332,2059,4.447
medium_variant,332,2060,4.343
medium_variant,332,2061,4.244
medium_variant,332,2062,4.15
medium_variant,332,2063,4.061
medium_variant,332,2064,3.978
medium_variant,332,2065,3.899
medium_variant,332,2066,3.825
medium_variant,332,2067,3.757
medium_variant,332,2068,3.693
medium_variant,332,2069,3.63
medium_variant,332,2070,3.568
medium_variant,332,2071,3.507
medium_variant,332,2072,3.448
medium_variant,332,2073,3.39
medium_variant,332,2074,3.335
medium_variant,332,2075,3.284
medium_variant,332,2076,3.232
medium_variant,332,2077,3.184
medium_variant,332,2078,3.138
medium_variant,332,2079,3.093
medium_variant,332,2080,3.049
medium_variant,332,2081,3.004
medium_variant,332,2082,2.96
medium_variant,332,2083,2.918
medium_variant,332,2084,2.877
medium_variant,332,2085,2.837
medium_variant,332,2086,2.798
medium_variant,332,2087,2.761
medium_variant,332,2088,2.725
medium_variant,332,2089,2.69
medium_variant,332,2090,2.657
medium_variant,332,2091,2.624
medium_variant,332,2092,2.592
medium_variant,332,2093,2.561
medium_variant,332,2094,2.531
medium_variant,332,2095,2.502
medium_variant,332,2096,2.475
medium_variant,332,2097,2.448
medium_variant,332,2098,2.422
medium_variant,332,2099,2.397
medium_variant,332,2100,2.372
high_variant,332,2015,11.0489401508828
low_variant,332,2015,11.0489401508828
constant_fertility,332,2015,11.0489401508828
