agebroad,gender,population,region,variant,year
0_1,female,55439.826,902,estimates,1950
0_4,female,125397.964,902,estimates,1950
0_14,female,314934.937,902,estimates,1950
0_17,female,365978.234,902,estimates,1950
0_19,female,398179.989,902,estimates,1950
0_24,female,471527.97,902,estimates,1950
3_4,female,45190.451,902,estimates,1950
3_5,female,66142.843,902,estimates,1950
3_6,female,86300.765,902,estimates,1950
4_5,female,42916.968,902,estimates,1950
4_6,female,63074.89,902,estimates,1950
5_14,female,189536.973,902,estimates,1950
5_10,female,117080.992,902,estimates,1950
5_11,female,135546.954,902,estimates,1950
6_9,female,77570.992,902,estimates,1950
6_10,female,96128.6,902,estimates,1950
6_11,female,114594.562,902,estimates,1950
6_12,female,132912.974,902,estimates,1950
7_10,female,75970.678,902,estimates,1950
7_12,female,112755.052,902,estimates,1950
11_16,female,106802.256,902,estimates,1950
11_17,female,123499.278,902,estimates,1950
11_18,female,139810.705,902,estimates,1950
12_14,female,53990.019,902,estimates,1950
12_16,female,88336.294,902,estimates,1950
12_17,female,105033.316,902,estimates,1950
12_18,female,121344.743,902,estimates,1950
13_17,female,86714.904,902,estimates,1950
13_18,female,103026.331,902,estimates,1950
13_19,female,118916.659,902,estimates,1950
15_17,female,51043.297,902,estimates,1950
18_23,female,91655.144,902,estimates,1950
15_24,female,156593.033,902,estimates,1950
15_49,female,412853.653,902,estimates,1950
15_59,female,471134.608,902,estimates,1950
15_64,female,492882.48,902,estimates,1950
20_64,female,409637.428,902,estimates,1950
20_69,female,425492.373,902,estimates,1950
25_49,female,256260.62,902,estimates,1950
25_64,female,336289.447,902,estimates,1950
25_69,female,352144.392,902,estimates,1950
15plus,female,528856.382,902,estimates,1950
16plus,female,511536.956,902,estimates,1950
17plus,female,494510.107,902,estimates,1950
18plus,female,477813.085,902,estimates,1950
20plus,female,445611.33,902,estimates,1950
21plus,female,430136.52,902,estimates,1950
25plus,female,372263.349,902,estimates,1950
50plus,female,116002.729,902,estimates,1950
60plus,female,57721.774,902,estimates,1950
65plus,female,35973.902,902,estimates,1950
70plus,female,20118.957,902,estimates,1950
75plus,female,9677.633,902,estimates,1950
80plus,female,3696.281,902,estimates,1950
85plus,female,1119.922,902,estimates,1950
90plus,female,292.937,902,estimates,1950
total,female,843791.319,902,estimates,1950
0_1,male,57170.858,902,estimates,1950
0_4,male,130065.887,902,estimates,1950
0_14,male,330572.568,902,estimates,1950
0_17,male,384428.549,902,estimates,1950
0_19,male,418493.763,902,estimates,1950
0_24,male,496768.636,902,estimates,1950
3_4,male,47189.02,902,estimates,1950
3_5,male,69191.466,902,estimates,1950
3_6,male,90426.113,902,estimates,1950
4_5,male,44984.971,902,estimates,1950
4_6,male,66219.618,902,estimates,1950
5_14,male,200506.681,902,estimates,1950
5_10,male,123667.625,902,estimates,1950
5_11,male,143267.307,902,estimates,1950
6_9,male,81979.932,902,estimates,1950
6_10,male,101665.179,902,estimates,1950
6_11,male,121264.861,902,estimates,1950
6_12,male,140706.067,902,estimates,1950
7_10,male,80430.532,902,estimates,1950
7_12,male,119471.42,902,estimates,1950
11_16,male,113101.634,902,estimates,1950
11_17,male,130695.037,902,estimates,1950
11_18,male,147917.441,902,estimates,1950
12_14,male,57239.374,902,estimates,1950
12_16,male,93501.952,902,estimates,1950
12_17,male,111095.355,902,estimates,1950
12_18,male,128317.759,902,estimates,1950
13_17,male,91654.149,902,estimates,1950
13_18,male,108876.553,902,estimates,1950
13_19,male,125719.363,902,estimates,1950
15_17,male,53855.981,902,estimates,1950
18_23,male,97555.5,902,estimates,1950
15_24,male,166196.068,902,estimates,1950
15_49,male,436872.925,902,estimates,1950
15_59,male,496363.416,902,estimates,1950
15_64,male,516948.415,902,estimates,1950
20_64,male,429027.22,902,estimates,1950
20_69,male,443133.628,902,estimates,1950
25_49,male,270676.857,902,estimates,1950
25_64,male,350752.347,902,estimates,1950
25_69,male,364858.755,902,estimates,1950
15plus,male,547045.647,902,estimates,1950
16plus,male,528738.101,902,estimates,1950
17plus,male,510783.069,902,estimates,1950
18plus,male,493189.666,902,estimates,1950
20plus,male,459124.452,902,estimates,1950
21plus,male,442661.397,902,estimates,1950
25plus,male,380849.579,902,estimates,1950
50plus,male,110172.722,902,estimates,1950
60plus,male,50682.231,902,estimates,1950
65plus,male,30097.232,902,estimates,1950
70plus,male,15990.824,902,estimates,1950
75plus,male,7187.178,902,estimates,1950
80plus,male,2494.761,902,estimates,1950
85plus,male,690.109,902,estimates,1950
90plus,male,158.265,902,estimates,1950
total,male,877618.215,902,estimates,1950
0_1,female,59541.618,902,estimates,1951
0_4,female,132943.05,902,estimates,1951
0_14,female,325572.815,902,estimates,1951
0_17,female,377269.416,902,estimates,1951
0_19,female,410065.927,902,estimates,1951
0_24,female,484857.422,902,estimates,1951
3_4,female,47300.557,902,estimates,1951
3_5,female,69040.869,902,estimates,1951
3_6,female,89820.032,902,estimates,1951
4_5,female,44668.5,902,estimates,1951
4_6,female,65447.663,902,estimates,1951
5_14,female,192629.765,902,estimates,1951
5_10,female,119634.886,902,estimates,1951
5_11,female,138107.163,902,estimates,1951
6_9,female,79216.066,902,estimates,1951
6_10,female,97894.574,902,estimates,1951
6_11,female,116366.851,902,estimates,1951
6_12,female,134740.697,902,estimates,1951
7_10,female,77115.411,902,estimates,1951
7_12,female,113961.534,902,estimates,1951
11_16,female,107766.102,902,estimates,1951
11_17,female,124691.48,902,estimates,1951
11_18,female,141283.489,902,estimates,1951
12_14,female,54522.602,902,estimates,1951
12_16,female,89293.825,902,estimates,1951
12_17,female,106219.203,902,estimates,1951
12_18,female,122811.212,902,estimates,1951
13_17,female,87845.357,902,estimates,1951
13_18,female,104437.366,902,estimates,1951
13_19,female,120641.868,902,estimates,1951
15_17,female,51696.601,902,estimates,1951
18_23,female,93434.578,902,estimates,1951
15_24,female,159284.607,902,estimates,1951
15_49,female,419462.616,902,estimates,1951
15_59,female,478642.026,902,estimates,1951
15_64,female,500475.541,902,estimates,1951
20_64,female,415982.429,902,estimates,1951
20_69,female,432088.828,902,estimates,1951
25_49,female,260178.009,902,estimates,1951
25_64,female,341190.934,902,estimates,1951
25_69,female,357297.333,902,estimates,1951
15plus,female,537216.677,902,estimates,1951
16plus,female,519667.594,902,estimates,1951
17plus,female,502445.454,902,estimates,1951
18plus,female,485520.076,902,estimates,1951
20plus,female,452723.565,902,estimates,1951
21plus,female,436941.033,902,estimates,1951
25plus,female,377932.07,902,estimates,1951
50plus,female,117754.061,902,estimates,1951
60plus,female,58574.651,902,estimates,1951
65plus,female,36741.136,902,estimates,1951
70plus,female,20634.737,902,estimates,1951
75plus,female,10054.225,902,estimates,1951
80plus,female,3955.081,902,estimates,1951
85plus,female,1220.221,902,estimates,1951
90plus,female,311.83,902,estimates,1951
total,female,862789.492,902,estimates,1951
0_1,male,61568.028,902,estimates,1951
0_4,male,137764.252,902,estimates,1951
0_14,male,341269.38,902,estimates,1951
0_17,male,395885.7,902,estimates,1951
0_19,male,430457.912,902,estimates,1951
0_24,male,510177.658,902,estimates,1951
3_4,male,49199.06,902,estimates,1951
3_5,male,71941.407,902,estimates,1951
3_6,male,93756.463,902,estimates,1951
4_5,male,46637.614,902,estimates,1951
